SURVEY:              DES 
SNID: 1328066 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:     7.317251
DECL:   -42.052200
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57295.597656    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.45 +- 0.005 
REDSHIFT_CMB: 0.4489035 +- 0.005 
VPEC: 9.024835 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00880 
MWEBV_ERR:   0.00030 

HOSTGAL_OBJID:       21715 
HOSTGAL_PHOTOZ:      0.4401 +- 0.0385 
HOSTGAL_SPECZ:       -9.9900 +- -9.0000 
HOSTGAL_SNSEP:       0.09 
HOSTGAL_LOGMASS:      9.902 +- 0.0275    #  OVERRIDE 
HOSTGAL_MAG:         23.91 22.33 21.79 21.50 
HOSTGAL_SB_FLUXCAL:  4.56 22.38 38.47 51.94 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57355.146000 
PRIVATE(DES_mjd_trigger):        57297.030000 

# ---------------------- 
NOBS: 117
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57248.403 g E1   -5.958    7.461   99.000 30.7380 4.1300 7.3300 3.5400     0 0.85 
OBS: 57248.406 r E1   -2.508    9.437   99.000 30.7430 3.9900 11.0300 3.5800     0 1.03 
OBS: 57248.408 i E1  -15.078   11.934   99.000 30.9800 3.7600 21.6200 3.7600     0 1.02 
OBS: 57248.410 z E1  -18.016   16.599   99.000 30.6393 3.7104 21.0218 4.0248     0 0.97 
OBS: 57252.229 g E1   -5.643    4.371   99.000 30.7360 2.9700 7.3500 3.5400     0 0.93 
OBS: 57252.231 r E1   -8.471    5.061   99.000 30.7580 2.4500 11.1000 3.5700     0 0.95 
OBS: 57252.233 i E1   11.328    8.248   99.000 31.0060 2.5800 20.8200 3.7300     0 0.91 
OBS: 57252.236 z E1   -4.334    9.602   99.000 30.6961 2.3123 20.5178 4.0565     0 1.01 
OBS: 57256.209 g E1   -0.266    7.607   99.000 30.7640 4.4800 7.4800 3.5800     0 1.02 
OBS: 57256.211 r E1    3.117    7.973   99.000 30.8020 3.9400 11.0200 3.5800     0 1.01 
OBS: 57256.213 i E1   15.524   13.681   99.000 31.0290 4.1600 20.2500 3.7100     0 0.83 
