SURVEY:              DES 
SNID: 1303279 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    54.906788
DECL:   -27.813025
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56962.960938    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.17315 +- 0.0005 
REDSHIFT_CMB: 0.1727377 +- 0.0005 
VPEC: 8.666975 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.01110 
MWEBV_ERR:   0.00020 

HOSTGAL_OBJID:       23091 
HOSTGAL_PHOTOZ:      0.1723 +- 0.0521 
HOSTGAL_SPECZ:       0.1728 +- -9.0000 
HOSTGAL_SNSEP:       0.65 
HOSTGAL_LOGMASS:      10.617 +- 0.125    #  OVERRIDE 
HOSTGAL_MAG:         20.40 19.45 19.05 18.77 
HOSTGAL_SB_FLUXCAL:  154.42 373.14 565.30 701.36 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57061.142000 
PRIVATE(DES_mjd_trigger):        56956.338000 

# ---------------------- 
NOBS: 67
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56912.344 g C1   -1.079   11.877   99.000 30.7880 2.0700 24.5400 3.9200     0 0.97 
OBS: 56912.346 r C1   -8.751    9.587   99.000 30.8100 1.8300 23.0600 3.8200     0 1.06 
OBS: 56912.348 i C1   36.389   10.299   99.000 31.0570 1.8200 29.2000 3.8600     0 1.10 
OBS: 56912.352 z C1    9.742   13.789   99.000 30.7670 1.8500 34.4700 3.9800 32768 1.13 
OBS: 56920.312 z C1  -27.374    7.438   99.000 30.7179 1.7198 15.6093 3.9902     0 1.09 
OBS: 56927.239 i C1  -13.663    9.692   99.000 31.0260 2.1200 20.5800 3.7600     0 1.12 
OBS: 56927.244 z C1   -2.708   13.198   99.000 30.6950 1.9100 27.9200 3.9900 32768 1.19 
OBS: 56943.230 g C1  -32.778    8.930   99.000 30.7840 2.2900 17.4800 3.9200     0 1.17 
OBS: 56943.232 r C1   11.223    9.044   99.000 30.8030 1.9900 16.5600 3.7600     0 1.06 
OBS: 56943.237 z C1  -14.403    7.284   99.000 30.7325 1.6649 16.2879 3.9600     0 1.12 
OBS: 56949.332 z C1  113.913   11.507   99.000 30.7090 1.6400 25.8800 3.9700 32768 1.18 
OBS: 56956.338 g C1  922.738   10.683   99.000 30.2200 2.2800 9.9200 3.3800     0 1.19 
OBS: 56956.340 r C1  790.609   12.642   99.000 30.4450 2.0800 13.9900 3.7200     0 1.15 
OBS: 56956.342 i C1  578.975   12.690   99.000 30.7760 1.9100 25.0400 3.8100     0 0.94 
OBS: 56956.345 z C1  451.026   11.097   99.000 30.5848 1.8451 23.3517 3.9700     0 1.06 
OBS: 56960.278 z C1  536.131   13.879   99.000 30.4497 2.4245 19.8803 3.9910     0 1.03 
OBS: 56966.353 g C1 1212.516   23.133   99.000 30.7190 3.9100 23.6500 3.9400     0 0.98 
OBS: 56966.355 r C1 1178.209   19.845   99.000 30.6650 4.1300 26.3300 3.7800     0 1.09 
OBS: 56966.357 i C1  786.026   19.916   99.000 31.0200 3.1700 36.4900 3.8500     0 1.18 
OBS: 56966.360 z C1  482.063   17.380   99.000 30.6785 2.8451 29.2645 3.9650     0 1.04 
OBS: 56973.317 r C1 1157.174   11.709   99.000 30.7610 1.9900 17.0900 3.7700     0 1.17 
OBS: 56973.319 i C1  807.807   10.945   99.000 31.0180 1.8500 25.4900 3.7900     0 1.13 
OBS: 56973.322 z C1  441.110    9.975   99.000 30.6996 1.7748 23.0185 3.9852     0 1.14 
OBS: 56980.321 i C1  507.804   10.009   99.000 30.9980 1.8800 20.0400 3.8100     0 1.09 
OBS: 56980.323 z C1  285.098    9.269   99.000 30.6416 1.7893 18.6286 4.0059     0 1.11 
OBS: 56988.038 z C1  281.044   15.673   99.000 30.6540 1.9800 32.9800 3.9700 32768 1.05 
