SURVEY:              DES 
SNID: 1253920 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    54.629311
DECL:   -27.042770
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56580.726562    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.19599 +- 0.0005 
REDSHIFT_CMB: 0.1955582 +- 0.0005 
VPEC: 6.706781 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.01080 
MWEBV_ERR:   0.00040 

HOSTGAL_OBJID:       1167 
HOSTGAL_PHOTOZ:      0.4363 +- 0.0904 
HOSTGAL_SPECZ:       0.1960 +- -9.0000 
HOSTGAL_SNSEP:       0.23 
HOSTGAL_LOGMASS:      9.234 +- 0.033    #  OVERRIDE 
HOSTGAL_MAG:         22.74 21.75 21.38 21.12 
HOSTGAL_SB_FLUXCAL:  15.68 43.68 61.30 76.44 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      56682.084000 
PRIVATE(DES_mjd_trigger):        56575.191000 

# ---------------------- 
NOBS: 110
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56534.218 g C1  -12.464    6.762   99.000 30.2480 2.9600 6.0000 3.4400     0 1.16 
OBS: 56534.221 r C1   23.076    9.046   99.000 30.3610 2.7500 9.5300 3.7500     0 1.01 
OBS: 56534.223 i C1    0.110    9.676   99.000 30.7220 2.3300 19.1300 4.0300     0 1.11 
OBS: 56534.225 z C1   -6.571   11.774   99.000 30.5690 2.3198 21.3903 4.0242     0 1.00 
OBS: 56538.365 g C1    5.271    4.034   99.000 30.9120 2.7700 6.9100 3.5600     0 1.07 
OBS: 56538.367 r C1  -10.335    5.259   99.000 30.8680 2.6200 10.8300 3.7200     0 0.94 
OBS: 56538.370 i C1   -1.654    7.345   99.000 31.0800 2.4600 19.8300 4.0000     0 1.08 
OBS: 56538.372 z C1    4.273    9.156   99.000 30.7292 2.3695 19.2439 4.0853     0 0.95 
OBS: 56543.310 g C1    1.879    3.959   99.000 30.8900 2.7600 7.1000 3.6500     0 0.97 
OBS: 56543.312 r C1   -4.238    5.826   99.000 30.8600 2.8500 10.8700 3.8100     0 0.98 
OBS: 56543.314 i C1    2.592    6.964   99.000 31.0690 2.3000 19.6000 4.0200     0 0.92 
OBS: 56543.317 z C1  -11.364    8.100   99.000 30.7154 2.0731 19.5756 4.0700     0 0.96 
OBS: 56547.268 g C1   -1.315    3.932   99.000 30.8820 2.6700 7.1700 3.6600     0 0.98 
OBS: 56547.270 r C1   -2.292    5.181   99.000 30.8500 2.4700 10.2500 3.7500     0 1.06 
OBS: 56547.272 i C1   -8.103    5.899   99.000 31.0710 2.2300 16.9500 4.0100     0 0.91 
OBS: 56547.275 z C1   11.339    7.540   99.000 30.7586 2.2561 17.4185 4.0202     0 1.07 
OBS: 56551.245 g C1   -2.807   22.431   99.000 30.8590 4.2200 22.9100 4.0500     0 0.93 
OBS: 56551.247 r C1   -0.228   17.503   99.000 30.7780 4.2900 20.2800 3.9500     0 1.00 
OBS: 56551.249 i C1   -2.988   15.145   99.000 31.0580 4.0200 22.5500 4.0300     0 0.90 
OBS: 56551.252 z C1    1.351   12.584   99.000 30.7838 3.6931 17.7623 3.9945     0 0.95 
OBS: 56552.271 g C1  -14.118   15.105   99.000 30.8600 3.3200 25.9900 4.1000     0 1.03 
OBS: 56552.274 r C1    9.502   16.843   99.000 30.6830 2.8900 26.7500 3.9200     0 1.15 
OBS: 56552.276 i C1  -11.185    9.677   99.000 31.0560 2.4100 26.1800 4.0600     0 0.98 
OBS: 56552.278 z C1   -1.842   10.762   99.000 30.7785 2.7090 21.2555 4.0600     0 0.89 
OBS: 56559.190 g C1    6.198   12.286   99.000 30.7300 2.5500 21.3700 4.0900     0 0.95 
