SURVEY:              DES 
SNID: 1337117 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    10.181539
DECL:   -43.644898
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57357.953125    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.555 +- 0.0005 
REDSHIFT_CMB: 0.5538874 +- 0.0005 
VPEC: 8.511471 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00580 
MWEBV_ERR:   0.00100 

HOSTGAL_OBJID:       42051 
HOSTGAL_PHOTOZ:      0.6022 +- 0.0742 
HOSTGAL_SPECZ:       -9.9900 +- -9.0000 
HOSTGAL_SNSEP:       0.41 
HOSTGAL_LOGMASS:      8.813 +- 0.21    #  OVERRIDE 
HOSTGAL_MAG:         25.62 24.54 24.44 24.33 
HOSTGAL_SB_FLUXCAL:  1.25 2.92 3.24 4.54 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57403.052000 
PRIVATE(DES_mjd_trigger):        57342.021000 

# ---------------------- 
NOBS: 63
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57305.064 g E2   -5.293    6.945   99.000 30.4300 3.6400 6.7600 4.2100     0 0.91 
OBS: 57305.066 r E2   -2.573    9.693   99.000 30.4230 3.5700 11.3000 3.9200     0 0.89 
OBS: 57305.068 i E2   -6.079   15.264   99.000 30.6180 3.4300 20.9200 4.1100     0 1.07 
OBS: 57305.071 z E2  -10.632   21.847   99.000 30.0001 3.0485 20.5554 4.1046     0 0.99 
OBS: 57311.020 g E2    0.748    4.552   99.000 30.6430 2.8000 7.2700 4.1900     0 0.91 
OBS: 57311.023 r E2  -16.951    6.447   99.000 30.6890 2.6700 12.1100 3.8900     0 1.01 
OBS: 57311.025 i E2  -16.266    9.628   99.000 30.9660 2.7200 21.8900 4.0600     0 0.89 
OBS: 57311.028 z E2   -8.338   12.431   99.000 30.6418 2.5994 21.8895 4.0544     0 0.98 
OBS: 57315.163 g E2    8.419    6.939   99.000 30.6600 3.2900 9.9800 4.2900     0 0.95 
OBS: 57315.166 r E2  -20.181   12.028   99.000 30.4980 2.9100 15.1900 3.9800     0 0.92 
OBS: 57315.168 i E2   -4.277   14.299   99.000 30.6590 3.0300 24.6600 4.0400     0 0.89 
OBS: 57315.171 z E2  -16.072   13.407   99.000 30.5747 3.0824 20.6984 4.0700     0 0.91 
OBS: 57325.010 g E2    1.980    4.422   99.000 27.5410 2.3500 2.6100 3.2000 65536 0.96 
OBS: 57325.012 r E2    7.957    5.994   99.000 30.7230 2.3600 12.3900 3.9800     0 0.85 
OBS: 57325.014 i E2    4.405    7.611   99.000 30.9840 2.1900 23.4300 4.0200     0 1.02 
OBS: 57325.016 z E2    6.336    9.808   99.000 30.6834 2.1988 23.7693 4.0553     0 0.92 
OBS: 57329.028 g E2    4.413    3.887   99.000 30.6800 2.5600 6.6500 4.1500     0 0.84 
OBS: 57329.031 r E2    0.535    5.216   99.000 30.7240 2.6400 11.1500 3.9100     0 0.92 
OBS: 57329.033 i E2   -9.798    7.828   99.000 30.9620 2.3800 22.0500 4.0500     0 0.90 
OBS: 57329.035 z E2    2.903   11.504   99.000 30.6555 2.5474 22.4824 4.0700     0 0.93 
OBS: 57334.224 g E2   -5.077    4.329   99.000 30.6930 2.7800 7.1700 4.1800     0 0.91 
OBS: 57334.226 r E2    3.896    4.978   99.000 30.7340 2.2100 11.4100 3.9300     0 0.92 
OBS: 57334.228 i E2   -3.297    6.105   99.000 30.9610 1.8400 20.5600 4.1000     0 0.93 
OBS: 57334.231 z E2    1.371    8.000   99.000 30.6661 1.8950 20.7146 4.0751     0 1.00 
OBS: 57340.063 g E2   20.461    3.412   99.000 30.7200 2.3600 7.0600 4.1300     0 0.85 
OBS: 57340.066 r E2   15.699    4.761   99.000 30.7280 2.0300 10.6500 3.9100     0 0.91 
OBS: 57340.068 i E2   18.138    6.054   99.000 30.9630 1.8400 20.6200 4.1100     0 1.00 
OBS: 57340.070 z E2   17.410    7.438   99.000 30.6934 1.7987 22.1535 4.0771     0 0.95 
OBS: 57342.021 g E2   18.509    3.366   99.000 30.6450 1.6800 8.9400 4.2400     0 1.03 
OBS: 57342.024 r E2   26.898    4.689   99.000 30.6390 1.6400 12.3700 3.9600     0 0.95 
OBS: 57342.028 z E2   35.063    9.135   99.000 30.4582 1.5989 23.9429 4.0641     0 0.96 
OBS: 57347.076 g E2   51.528    9.161   99.000 30.6900 1.8100 20.4100 4.3800     0 1.00 
OBS: 57347.079 r E2   45.578   10.027   99.000 30.7600 2.3200 21.3300 4.0200     0 1.03 
OBS: 57347.081 i E2   63.109    8.536   99.000 30.9700 1.8000 28.9200 4.0800     0 0.88 
OBS: 57347.084 z E2   55.724    8.489   99.000 30.6594 1.7803 23.6308 4.0648     0 0.95 
OBS: 57356.120 g E2   56.362    3.296   99.000 30.6990 1.8300 7.7300 4.2100     0 1.01 
OBS: 57356.122 r E2  119.107    4.477   99.000 30.7250 1.6300 11.3100 3.9300     0 0.81 
OBS: 57356.125 i E2   99.235    5.694   99.000 30.9750 1.5300 21.3100 4.0700     0 0.87 
OBS: 57356.127 z E2   98.335    5.631   99.000 30.6931 1.4147 19.9917 4.0847     0 0.94 
OBS: 57366.039 g E2   31.309    3.820   99.000 30.7090 2.0400 8.1500 4.1800     0 0.92 
OBS: 57366.041 r E2  107.742    5.098   99.000 30.7280 1.9100 10.8200 3.9000     0 0.94 
OBS: 57366.043 i E2  111.201    6.278   99.000 30.9610 1.8300 20.2300 4.1100     0 0.97 
OBS: 57366.045 z E2  108.311    7.299   99.000 30.6396 1.7500 20.8135 4.0608     0 0.89 
OBS: 57373.036 g E2   36.371    9.868   99.000 30.7410 3.4100 15.2600 4.3600     0 1.03 
OBS: 57373.038 r E2   93.741    9.525   99.000 30.7490 2.9100 15.8000 3.9700     0 0.91 
OBS: 57373.040 i E2  111.025   11.483   99.000 31.0080 2.8000 25.8600 4.0100     0 0.90 
OBS: 57373.042 z E2   90.086   11.323   99.000 30.6800 2.5052 23.0091 4.0600     0 0.89 
OBS: 57385.092 g E2   10.931    4.924   99.000 30.6790 2.4400 9.1000 4.2800     0 1.04 
OBS: 57385.095 r E2   39.540    5.787   99.000 30.7320 2.1600 12.4800 3.9700     0 0.91 
OBS: 57385.097 i E2   66.020    7.049   99.000 30.9630 1.8800 23.0400 4.0600     0 1.05 
OBS: 57385.099 z E2   62.965    7.907   99.000 30.6520 1.7904 22.5241 4.0751     0 0.89 
OBS: 57389.057 g E2   -1.177    4.167   99.000 30.7020 2.8000 7.4000 4.1300     0 0.89 
OBS: 57389.060 r E2   26.643    5.051   99.000 30.7690 2.3500 10.9800 3.9300     0 1.06 
OBS: 57389.062 i E2   69.324    7.183   99.000 30.9690 2.1200 22.6600 4.0800     0 0.91 
OBS: 57389.064 z E2   61.206   10.614   99.000 30.6277 2.3136 22.9065 4.0559     0 0.96 
OBS: 57396.044 g E2   -8.607    5.200   99.000 30.6880 2.4400 10.8900 4.3500     0 1.05 
OBS: 57396.047 r E2   24.403    6.060   99.000 30.7410 2.2100 12.8400 3.9600     0 0.93 
OBS: 57396.049 i E2   21.500    7.931   99.000 30.9710 2.1700 23.1000 4.0500     0 1.02 
OBS: 57396.051 z E2   38.194   10.369   99.000 30.6163 2.2526 22.2207 4.0600     0 0.98 
OBS: 57403.045 g E2    7.154    6.238   99.000 30.6480 1.8300 15.4900 4.4100     0 0.95 
OBS: 57403.047 r E2   11.950    5.698   99.000 30.7210 1.6800 17.1000 4.0100     0 0.92 
