SURVEY:              DES 
SNID: 1337228 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:     7.524775
DECL:   -43.034130
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57354.832031    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.57858 +- 0.0005 
REDSHIFT_CMB: 0.5774121 +- 0.0005 
VPEC: 7.912422 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00580 
MWEBV_ERR:   0.00050 

HOSTGAL_OBJID:       42172 
HOSTGAL_PHOTOZ:      0.6061 +- 0.0639 
HOSTGAL_SPECZ:       0.5787 +- -9.0000 
HOSTGAL_SNSEP:       0.46 
HOSTGAL_LOGMASS:      10.341 +- 1.789    #  OVERRIDE 
HOSTGAL_MAG:         24.19 23.10 22.69 22.56 
HOSTGAL_SB_FLUXCAL:  3.60 11.77 17.84 21.36 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57372.038000 
PRIVATE(DES_mjd_trigger):        57355.144000 

# ---------------------- 
NOBS: 78
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57297.030 g E1    9.336    6.413   99.000 30.6310 3.7600 7.4900 3.8900     0 1.01 
OBS: 57297.032 r E1  -21.221   11.432   99.000 30.7580 3.8300 13.1100 4.0100     0 1.02 
OBS: 57297.034 i E1  -12.042   13.999   99.000 30.9650 3.6300 26.6900 4.0100     0 1.01 
OBS: 57297.036 z E1  -11.139   19.159   99.000 30.6405 3.5779 27.2592 3.9453     0 1.00 
OBS: 57301.033 g E1   -5.979   10.746   99.000 29.7680 3.0700 7.7400 3.9500     0 1.07 
OBS: 57301.035 r E1   10.283   15.758   99.000 29.8460 2.8700 13.0400 4.0500     0 1.02 
OBS: 57301.037 i E1  -84.010   26.749   99.000 29.5990 2.6000 22.2000 4.1000     0 1.05 
OBS: 57301.040 z E1    5.395   13.771   99.000 30.2886 2.4281 21.7724 3.9748     0 1.03 
OBS: 57305.051 g E1  -16.630    5.665   99.000 30.6610 3.5200 7.0300 3.8700     0 1.06 
OBS: 57305.053 r E1    2.066    9.084   99.000 30.6790 3.5200 11.3500 3.9600     0 1.01 
OBS: 57305.055 i E1   -1.294   10.720   99.000 30.9380 3.2900 21.6900 4.0400     0 0.95 
OBS: 57305.057 z E1   -2.416   15.445   99.000 30.4796 3.1047 21.4914 3.9651     0 1.01 
OBS: 57311.007 g E1    0.092    4.777   99.000 30.6530 2.9200 7.9800 3.9800     0 1.03 
OBS: 57311.009 r E1   11.906    7.263   99.000 30.6670 2.5900 12.6700 4.0000     0 0.97 
OBS: 57311.011 i E1   -5.819    8.355   99.000 30.9370 2.6400 22.1700 4.0200     0 1.06 
OBS: 57311.014 z E1   14.486   12.146   99.000 30.6237 2.5706 23.0761 3.9500     0 0.97 
OBS: 57315.150 g E1  -12.570    7.044   99.000 30.7070 3.4100 10.5800 4.0400     0 1.14 
OBS: 57315.152 r E1   -4.427    9.187   99.000 30.7340 3.4000 12.9500 4.0100     0 0.98 
OBS: 57315.154 i E1    1.914    9.300   99.000 30.9610 2.9700 21.9700 4.0400     0 0.94 
OBS: 57315.156 z E1   -3.001   13.422   99.000 30.6345 3.0237 21.3899 3.9600     0 0.98 
OBS: 57316.006 g E1    4.562   11.089   99.000 30.6860 3.2700 16.6200 4.1200     0 1.02 
OBS: 57316.008 r E1    4.794   10.982   99.000 30.6880 2.8900 18.5600 4.0100     0 0.99 
OBS: 57316.010 i E1  -24.750   10.792   99.000 30.9210 2.8000 27.9700 4.0900     0 1.04 
OBS: 57316.012 z E1   44.947   14.753   99.000 30.5969 2.8278 25.4522 3.9256     0 0.95 
OBS: 57325.023 g E1   -6.053    3.625   99.000 30.7180 2.3900 7.5200 3.9200     0 1.02 
OBS: 57325.025 r E1    2.962    5.943   99.000 30.7260 2.0400 12.1200 3.9600     0 0.94 
OBS: 57325.027 i E1   -7.436    6.053   99.000 30.9710 1.9400 22.4200 4.0400     0 0.99 
OBS: 57325.030 z E1    3.426    9.857   99.000 30.6601 2.1794 23.0860 3.9500     0 1.02 
OBS: 57329.015 g E1    5.539    4.539   99.000 30.7150 2.8300 7.7600 3.9200     0 1.12 
OBS: 57329.017 r E1    1.598    7.600   99.000 30.7210 2.9200 11.7900 3.9900     0 1.07 
OBS: 57329.019 i E1   -9.277    7.513   99.000 30.9570 2.2600 23.1800 4.0400     0 0.97 
OBS: 57329.022 z E1   11.361   11.801   99.000 30.6342 2.3836 24.0319 3.9300     0 0.96 
OBS: 57334.188 g E1   -1.119    3.271   99.000 30.7210 2.0500 7.7000 3.9400     0 0.98 
OBS: 57334.190 r E1    4.943    5.478   99.000 30.7230 1.9600 10.6000 3.9200     0 1.11 
OBS: 57334.192 i E1    3.191    4.613   99.000 30.9590 1.7700 17.3900 3.9900     0 0.98 
OBS: 57334.195 z E1    4.329    6.263   99.000 30.6348 1.6700 17.4781 3.9300     0 0.93 
OBS: 57339.019 g E1    0.610    5.717   99.000 30.6980 3.1400 8.6800 3.9800     0 1.03 
OBS: 57339.021 r E1   29.682    7.700   99.000 30.7100 3.0000 11.5800 3.9600     0 1.03 
OBS: 57339.023 i E1   -0.828    8.875   99.000 30.9550 2.7700 21.1800 4.0300     0 0.95 
OBS: 57339.025 z E1   15.920   11.489   99.000 30.6881 2.6874 21.9627 3.9300     0 1.07 
OBS: 57344.036 r E1   35.170    8.151   99.000 30.4140 1.4600 17.9200 4.0200     0 1.19 
OBS: 57344.038 i E1   23.551    5.896   99.000 30.9190 1.5200 23.8900 4.0200     0 0.87 
OBS: 57344.041 z E1   38.234    7.151   99.000 30.5922 1.4588 23.7512 3.9395     0 1.00 
OBS: 57355.142 g E1   21.364    9.502   99.000 30.6710 2.0100 19.5900 4.1700     0 1.05 
OBS: 57355.144 r E1   57.569    9.108   99.000 30.7060 1.9500 19.1100 4.0300     0 1.01 
OBS: 57355.146 i E1   52.237    6.997   99.000 30.9440 1.6500 26.6100 4.0700     0 1.04 
OBS: 57355.149 z E1   58.352    7.336   99.000 30.6363 1.5056 24.3586 3.9449     0 0.99 
OBS: 57365.036 g E1    5.831    4.283   99.000 30.7190 2.2800 9.0400 4.0200     0 0.84 
OBS: 57365.039 r E1   62.078    6.133   99.000 30.6940 2.1400 10.9300 3.9700     0 0.98 
OBS: 57365.041 i E1   57.345    6.160   99.000 30.8550 1.8300 18.8300 4.0000     0 1.05 
