SURVEY:              DES 
SNID: 1331123 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:     8.036339
DECL:   -42.554184
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57316.800781    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.22248 +- 0.0005 
REDSHIFT_CMB: 0.2215698 +- 0.0005 
VPEC: 16.846752 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00850 
MWEBV_ERR:   0.00090 

HOSTGAL_OBJID:       39608 
HOSTGAL_PHOTOZ:      0.2337 +- 0.0345 
HOSTGAL_SPECZ:       0.2225 +- -9.0000 
HOSTGAL_SNSEP:       4.27 
HOSTGAL_LOGMASS:      11.23 +- 0.0    #  OVERRIDE 
HOSTGAL_MAG:         20.59 19.25 18.78 18.48 
HOSTGAL_SB_FLUXCAL:  5.04 14.07 21.49 27.21 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57386.046000 
PRIVATE(DES_mjd_trigger):        57311.007000 

# ---------------------- 
NOBS: 102
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57265.209 g E1  -26.747   19.387   99.000 30.7170 2.3900 37.6800 3.7900     0 0.95 
OBS: 57265.212 r E1   -2.450   18.290   99.000 30.7960 2.4400 32.7500 3.8200     0 0.88 
OBS: 57265.214 i E1    1.164   12.461   99.000 31.0200 2.1900 33.6700 3.9500     0 0.88 
OBS: 57265.217 z E1   11.486   11.643   99.000 30.6902 2.1716 21.3086 3.9000     0 0.86 
OBS: 57273.093 g E1   21.300    9.133   99.000 30.6620 4.1600 10.5800 3.4900     0 0.79 
OBS: 57273.096 r E1    7.591   11.463   99.000 30.7430 3.3600 11.8100 3.6800     0 0.83 
OBS: 57273.098 i E1    6.759   15.858   99.000 30.9810 3.2400 23.7800 3.9000     0 0.89 
OBS: 57273.100 z E1   22.643   19.625   99.000 30.6311 3.4082 23.2065 3.8821     0 0.89 
OBS: 57277.084 g E1   -3.024    6.772   99.000 30.6860 3.4200 7.2200 3.5200     0 0.83 
OBS: 57277.086 r E1    5.077    9.147   99.000 30.7710 2.9100 10.6600 3.6700     0 0.79 
OBS: 57277.088 i E1   10.304   12.314   99.000 31.0080 2.7800 19.4000 3.8900     0 0.79 
OBS: 57277.091 z E1   15.222   13.948   99.000 30.6348 2.8411 18.5325 3.9215     0 0.82 
OBS: 57283.091 g E1   10.549   17.552   99.000 29.3720 2.5300 8.4300 3.6300     0 0.93 
OBS: 57283.094 r E1  -31.096   19.280   99.000 29.4440 2.0500 13.0100 3.7700     0 0.82 
OBS: 57283.096 i E1    2.062   14.044   99.000 30.3470 2.0100 22.0100 3.9600     0 0.87 
OBS: 57283.099 z E1   11.354   18.845   99.000 29.7853 1.9622 22.4184 3.9408     0 0.91 
OBS: 57287.058 r E1  100.704   20.720   99.000 30.7750 4.5300 17.2600 3.7300     0 0.93 
OBS: 57287.063 z E1   86.277   24.763   99.000 30.6122 3.7956 21.7220 3.8979     0 0.77 
