SURVEY:              DES 
SNID: 1262715 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    53.369957
DECL:   -28.442709
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56655.558594    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.69 +- 0.005 
REDSHIFT_CMB: 0.689368 +- 0.005 
VPEC: 2.858322 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00740 
MWEBV_ERR:   0.00060 

HOSTGAL_OBJID:       -888 
HOSTGAL_PHOTOZ:      -9.0000 +- -9.0000 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       -9.00 
HOSTGAL_LOGMASS:      11.052 +- 0.3255    #  OVERRIDE 
HOSTGAL_MAG:         888.00 888.00 888.00 888.00 
HOSTGAL_SB_FLUXCAL:  1.81 4.41 15.92 23.74 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      56697.089000 
PRIVATE(DES_mjd_trigger):        56646.067000 

# ---------------------- 
NOBS: 100
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56602.133 g C3    0.293    1.134   99.000 31.0202 1.9587 4.2511 4.0004     0 1.04 
OBS: 56602.152 z C3   -5.613    2.923   99.000 31.2799 1.8170 15.6887 4.1994 32768 1.11 
OBS: 56602.277 i C3   -1.098    2.099   99.000 31.6810 2.2712 13.4952 3.9160     0 0.99 
OBS: 56602.300 r C3   -0.644    1.522   99.000 31.8837 2.2292 11.2734 3.8337     0 0.97 
OBS: 56607.069 g C3  -12.313    6.320   99.000 30.8953 4.3061 9.9838 4.1927     0 0.94 
OBS: 56607.213 z C3   -0.415    3.506   99.000 31.2414 2.9273 11.6857 4.1956 32768 1.06 
OBS: 56607.277 i C3   -5.262    2.387   99.000 31.6763 2.8742 11.5638 3.8450     0 0.96 
OBS: 56607.302 r C3   -1.523    1.898   99.000 31.8655 3.1243 9.9759 3.7829     0 1.07 
OBS: 56611.224 z C3    4.906    2.547   99.000 31.2878 2.0414 12.8802 4.1885     0 1.10 
OBS: 56611.287 i C3    0.060    3.236   99.000 31.6870 2.4009 18.2067 3.9942     0 0.99 
OBS: 56611.323 r C3  -12.239    4.184   99.000 31.8625 2.7367 20.3644 3.9236     0 0.98 
OBS: 56615.157 z C3   -8.335    4.020   99.000 31.2403 2.7260 13.7137 4.1519     0 1.00 
OBS: 56615.230 i C3   -4.910    3.342   99.000 31.6704 2.3091 21.0547 3.9924     0 0.98 
OBS: 56615.254 r C3  -15.522    4.416   99.000 31.8524 2.4945 28.6441 3.9600     0 0.95 
OBS: 56617.043 g C3   -0.936    1.658   99.000 30.8945 2.3777 4.4475 4.0790     0 1.06 
OBS: 56625.224 g C3    1.390    1.241   99.000 31.0176 2.1023 4.2646 4.0463     0 0.99 
OBS: 56625.228 z C3   -0.454    2.707   99.000 31.2711 1.9007 14.1006 4.1947 98304 1.15 
OBS: 56625.281 i C3   -3.104    2.214   99.000 31.6685 2.3087 13.1004 3.9163     0 1.04 
OBS: 56627.145 r C3    1.985    1.014   99.000 31.8867 1.7299 9.6336 3.7896     0 1.01 
OBS: 56629.052 g C3   -0.163    2.048   99.000 30.9812 3.2689 4.2685 4.0705     0 1.01 
OBS: 56629.079 z C3   -0.086    3.409   99.000 31.1459 2.6182 11.4899 4.2003 32768 0.94 
OBS: 56629.124 i C3    1.586    3.211   99.000 31.5867 3.2530 12.2560 3.9037     0 1.00 
OBS: 56635.198 r C3    6.087    1.434   99.000 31.9234 2.4585 9.9840 3.8160     0 0.97 
OBS: 56635.258 g C3   -1.024    1.721   99.000 31.0148 2.6652 4.3819 4.0662     0 1.01 
OBS: 56636.058 z C3    4.734    2.215   99.000 31.2766 1.7816 12.7531 4.1992 32768 1.06 
OBS: 56636.127 i C3    4.822    2.000   99.000 31.7109 2.1717 14.1641 3.9087     0 1.00 
OBS: 56641.075 z C3   23.492    2.995   99.000 31.2465 1.7896 14.4095 4.1544 32768 0.94 
OBS: 56645.151 i C3   37.948    2.445   99.000 31.6963 1.9370 17.8221 3.9984     0 0.96 
OBS: 56646.067 g C3   16.942    2.458   99.000 31.0401 1.8973 9.2046 4.2337     0 1.01 
OBS: 56648.044 z C3   41.902    3.924   99.000 31.2833 1.7280 20.0049 4.2041 98304 1.08 
OBS: 56648.209 r C3   53.790    2.182   99.000 31.9099 2.0708 16.8154 3.9072     0 1.08 
OBS: 56649.182 i C3   50.110    2.252   99.000 31.6843 2.2838 13.6347 3.9230     0 0.96 
OBS: 56653.062 g C3   13.836    2.469   99.000 31.0014 3.9975 4.0644 4.0375     0 0.95 
OBS: 56653.173 z C3   63.167    3.594   99.000 31.2250 3.3418 11.0009 4.1685 32768 1.07 
OBS: 56655.051 r C3   64.254    1.217   99.000 31.9180 1.8753 9.6259 3.7946     0 0.95 
OBS: 56656.062 i C3   64.421    1.422   99.000 31.7050 1.7355 11.3634 3.8636     0 1.03 
OBS: 56660.131 g C3   12.280    1.307   99.000 31.0310 2.0780 4.1973 4.0264     0 0.99 
OBS: 56660.138 z C3   58.075    2.433   99.000 31.2149 1.7808 12.6552 4.2097 32768 1.07 
OBS: 56661.170 i C3   62.574    2.522   99.000 31.6306 2.3443 14.8791 3.9296     0 1.03 
OBS: 56662.060 r C3   56.514    1.228   99.000 31.8963 1.8648 9.4974 3.8037     0 1.01 
OBS: 56667.144 g C3   14.219    4.250   99.000 30.9699 2.4526 12.0068 4.2931     0 1.01 
OBS: 56667.153 z C3   64.448    3.545   99.000 31.2389 1.9335 19.5641 4.1130     0 1.08 
OBS: 56668.052 z C3   60.099    2.936   99.000 31.3095 1.7412 17.6486 4.2148 98304 1.14 
OBS: 56668.142 i C3   61.729    2.610   99.000 31.7133 2.5308 15.3044 3.9282     0 1.04 
OBS: 56668.179 r C3   43.064    3.544   99.000 31.8828 2.6144 20.2269 3.9202     0 1.05 
OBS: 56675.126 z C3   63.402    3.395   99.000 31.0613 2.1018 16.1902 4.1576 32768 1.02 
OBS: 56675.176 i C3   52.761    4.057   99.000 31.5298 2.2223 23.2690 4.0040     0 1.03 
OBS: 56675.200 r C3   23.635    7.021   99.000 31.6479 2.7306 32.9386 3.9494     0 1.08 
OBS: 56676.082 g C3    6.174    4.964   99.000 30.9671 2.9085 11.6963 4.2959     0 0.96 
OBS: 56682.111 z C3   45.687    2.752   99.000 31.1318 1.9181 12.4575 4.2096 32768 1.08 
OBS: 56682.155 i C3   37.102    2.314   99.000 31.5813 1.9919 14.6993 3.9534     0 1.02 
OBS: 56683.067 g C3    1.080    1.543   99.000 30.9128 2.4527 3.9893 3.9898     0 1.01 
OBS: 56683.108 r C3   23.987    1.515   99.000 31.8124 2.2594 9.6295 3.8029     0 0.90 
OBS: 56687.145 g C3    0.604    3.063   99.000 30.8439 3.4628 4.9094 4.1364     0 0.91 
OBS: 56687.157 r C3   16.056    2.821   99.000 31.7469 3.4336 11.3581 3.8471     0 0.99 
OBS: 56688.097 z C3   37.390    2.950   99.000 31.0816 2.1008 11.9693 4.2265 32768 1.07 
OBS: 56690.089 i C3   25.946    3.450   99.000 31.6400 1.7000 26.6300 3.8700 32768 1.13 
OBS: 56694.046 g C3    0.997    2.512   99.000 30.9627 2.1281 7.7596 4.2231     0 0.96 
OBS: 56694.055 r C3   11.105    1.628   99.000 31.8539 1.8859 13.9156 3.8534     0 0.97 
OBS: 56695.047 z C3   26.232    2.730   99.000 31.2233 1.7057 16.6555 4.2059 98304 1.15 
OBS: 56697.090 i C3   18.202    2.686   99.000 31.6461 2.1267 16.6396 3.9790     0 1.00 
OBS: 56885.289 g C3    8.531    4.693   99.000 30.8835 2.6168 11.0637 4.2859     0 0.98 
OBS: 56885.301 z C3   -1.928    2.259   99.000 31.2113 1.7894 12.2899 4.1833 32768 1.12 
OBS: 56885.345 i C3   -2.765    1.642   99.000 31.6606 1.7806 13.0951 3.9380     0 0.96 
OBS: 56885.369 r C3   -1.013    2.035   99.000 31.8553 2.0159 15.6673 3.9241     0 1.00 
OBS: 56888.281 g C3   -1.016    1.768   99.000 30.9034 2.4783 4.5041 4.0721     0 1.01 
OBS: 56903.246 r C3    2.789    2.464   99.000 31.6402 2.8089 11.5242 3.8578     0 0.96 
OBS: 56903.262 i C3   -1.332    3.597   99.000 31.5009 2.7206 15.7037 3.9434     0 1.03 
OBS: 56912.257 z C3   -0.589    2.853   99.000 31.2919 2.3390 12.5244 4.1715     0 1.06 
OBS: 56912.304 r C3   -2.611    3.093   99.000 31.8430 2.1692 21.9371 3.9630     0 1.01 
OBS: 56912.321 i C3    1.715    2.574   99.000 31.6782 1.9584 18.8704 3.9856 32768 0.95 
OBS: 56915.222 g C3    0.796    4.477   99.000 30.8907 3.1126 8.2072 4.2200     0 1.03 
OBS: 56916.204 g C3    4.102    6.028   99.000 29.7748 2.8634 4.5166 4.1672     0 1.03 
OBS: 56920.196 g C3   -2.800    1.710   99.000 30.9125 2.6059 4.2012 4.0238     0 1.03 
OBS: 56920.205 r C3    1.496    1.424   99.000 31.8384 2.0014 10.5940 3.7996     0 0.93 
OBS: 56920.221 i C3    1.912    1.489   99.000 31.6627 1.8429 10.9214 3.8737     0 0.95 
OBS: 56920.241 z C3    3.963    3.041   99.000 31.2709 1.9685 14.2045 4.1917 32768 1.15 
