SURVEY:              DES 
SNID: 1293319 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    36.002407
DECL:    -6.497732
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56906.992188    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.2979 +- 0.0005 
REDSHIFT_CMB: 0.2968697 +- 0.0005 
VPEC: -19.271486 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.02990 
MWEBV_ERR:   0.00080 

HOSTGAL_OBJID:       36917 
HOSTGAL_PHOTOZ:      0.4203 +- 0.0591 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       1.54 
HOSTGAL_LOGMASS:      9.229 +- 0.016    #  OVERRIDE 
HOSTGAL_MAG:         23.43 22.67 22.32 22.20 
HOSTGAL_SB_FLUXCAL:  5.85 9.55 13.13 15.75 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57014.060000 
PRIVATE(DES_mjd_trigger):        56904.223000 

# ---------------------- 
NOBS: 111
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56887.268 g X2    2.870    6.385   99.000 30.6700 2.4500 12.5400 3.6800     0 0.96 
OBS: 56887.270 r X2    8.904    7.975   99.000 30.7500 2.2400 15.9100 3.7500     0 0.98 
OBS: 56887.272 i X2   -1.724    8.983   99.000 31.0120 2.3000 24.6400 3.9000     0 0.91 
OBS: 56887.275 z X2    2.620    9.787   99.000 30.7083 2.2384 23.6987 3.8652     0 1.08 
OBS: 56891.406 g X2   17.082    4.002   99.000 30.7440 2.2500 8.3800 3.3900     0 1.05 
OBS: 56891.409 r X2   23.770    4.935   99.000 30.7710 2.0800 12.7600 3.6700     0 1.07 
OBS: 56891.411 i X2   11.408    6.707   99.000 31.0110 2.0100 24.2600 3.9000     0 0.99 
OBS: 56891.414 z X2   12.551    9.171   99.000 30.6711 2.1033 24.7239 3.8800     0 0.98 
OBS: 56904.221 g X2  254.089   12.545   99.000 30.7080 3.1600 19.4300 3.8200     0 1.01 
OBS: 56904.223 r X2  225.690    9.454   99.000 30.7660 2.5700 18.3800 3.7500     0 1.10 
OBS: 56904.225 i X2  223.934    9.034   99.000 31.0030 2.4300 24.7300 3.8900     0 0.96 
OBS: 56904.227 z X2  173.200   10.177   99.000 30.6670 2.3013 22.4637 3.8852     0 0.86 
OBS: 56915.292 g X2  233.655    9.451   99.000 30.7290 2.5200 15.9300 3.7600     0 0.98 
OBS: 56915.294 r X2  303.989    8.977   99.000 30.7490 2.4800 17.5600 3.7700     0 0.93 
OBS: 56915.296 i X2  317.375    7.745   99.000 30.9980 2.1500 23.9700 3.8800     0 0.89 
OBS: 56915.299 z X2  171.061    8.643   99.000 30.6841 2.2053 20.7452 3.8847     0 0.87 
OBS: 56923.302 g X2  170.779    6.141   99.000 30.7060 3.7900 7.9100 3.3200     0 1.01 
OBS: 56923.304 r X2  249.145    8.917   99.000 30.7550 3.4100 12.5900 3.6700     0 0.97 
OBS: 56923.306 i X2  246.936    9.233   99.000 31.0010 3.2400 19.6300 3.8400     0 1.02 
OBS: 56923.309 z X2  164.931   11.339   99.000 30.6560 3.0110 18.9575 3.9141     0 0.96 
OBS: 56924.180 g X2  162.340    4.652   99.000 30.7070 2.3800 7.7100 3.2900     0 1.05 
OBS: 56924.182 r X2  239.804    6.411   99.000 30.7700 2.6600 11.1000 3.6000     0 1.05 
OBS: 56924.184 i X2  250.510    6.010   99.000 31.0020 2.0400 18.2900 3.8600     0 0.94 
OBS: 56924.187 z X2  155.638    6.638   99.000 30.6735 1.9442 17.6233 3.8649     0 0.98 
OBS: 56931.161 g X2   96.939    7.325   99.000 30.6860 2.9100 12.3500 3.6700     0 1.13 
OBS: 56931.163 r X2  183.184    8.788   99.000 30.7650 2.9500 14.8000 3.7300     0 1.06 
OBS: 56931.165 i X2  179.150    8.182   99.000 31.0090 2.2400 25.2700 3.8900     0 1.07 
OBS: 56931.168 z X2   80.134    9.511   99.000 30.6619 2.0663 24.6297 3.8644     0 0.99 
OBS: 56934.371 i X2  144.249   17.447   99.000 30.9920 4.4200 24.5100 3.8600     0 1.02 
OBS: 56934.372 z X2  118.561   32.530   99.000 30.6390 4.4700 34.8800 3.8600 65536 0.93 
OBS: 56936.361 g X2   69.271    9.367   99.000 30.7020 2.6600 16.9800 3.7800     0 0.88 
OBS: 56936.363 r X2  157.130    8.842   99.000 30.7660 2.3400 19.6800 3.7600     0 1.09 
OBS: 56936.365 i X2  152.048    9.439   99.000 30.9950 2.2200 27.8400 3.9500     0 0.96 
OBS: 56936.368 z X2   88.294    9.074   99.000 30.7150 2.0942 24.1218 3.8699     0 1.00 
OBS: 56943.245 g X2   46.078    8.914   99.000 30.7320 2.2500 18.7900 3.8100     0 0.98 
OBS: 56943.247 r X2  118.487    6.321   99.000 30.7920 1.8600 17.7500 3.7900     0 0.96 
OBS: 56943.249 i X2  146.090    6.290   99.000 31.0190 1.8700 21.2300 3.9000     0 0.94 
OBS: 56943.251 z X2   85.101    6.266   99.000 30.7157 1.9200 17.1258 3.8800     0 0.98 
OBS: 56949.112 g X2   22.140    7.216   99.000 30.1650 2.8700 8.6900 3.4300     0 0.97 
OBS: 56949.115 r X2   99.176   14.882   99.000 29.8710 2.5400 14.1200 3.7200     0 0.96 
OBS: 56949.120 z X2  113.631   17.123   99.000 29.9146 2.1859 21.8198 3.9164     0 1.03 
OBS: 56956.203 g X2   21.414    4.460   99.000 30.5870 2.0400 9.3500 3.5100     0 0.96 
OBS: 56956.206 r X2   62.531    5.281   99.000 30.6320 1.8300 13.1800 3.7000     0 1.03 
OBS: 56956.208 i X2  121.481    7.017   99.000 30.8170 1.7600 22.8800 3.9200     0 1.11 
OBS: 56956.211 z X2   95.686    7.944   99.000 30.5567 1.7098 22.1544 3.9162     0 0.98 
OBS: 56960.226 g X2   16.503    5.239   99.000 30.7230 3.0800 8.6200 3.4200     0 1.02 
OBS: 56960.228 r X2   50.880    7.331   99.000 30.7600 3.0900 12.6500 3.6700     0 0.95 
OBS: 56960.231 i X2   96.364    7.933   99.000 30.9940 2.5900 20.7200 3.9500     0 0.95 
OBS: 56960.233 z X2   94.533   12.270   99.000 30.6600 2.8889 21.3320 3.9000     0 0.95 
OBS: 56973.073 g X2   11.373    3.196   99.000 30.7060 1.9600 8.5100 3.4000     0 1.13 
OBS: 56973.075 r X2   32.965    4.581   99.000 30.7540 1.9700 11.9900 3.6500     0 0.94 
OBS: 56973.077 i X2   65.732    6.133   99.000 30.9930 1.8100 21.4700 3.9000     0 1.00 
OBS: 56973.078 z X2   38.225   11.758   99.000 30.6740 1.9300 30.6900 3.8800 65536 0.98 
OBS: 56980.066 g X2   11.521    3.229   99.000 30.7040 1.7600 8.5500 3.4100     0 1.01 
OBS: 56980.068 r X2   33.946    4.576   99.000 30.7490 1.7300 13.0100 3.6900     0 0.87 
OBS: 56980.070 i X2   54.832    7.249   99.000 30.9720 1.8900 26.5500 3.8800     0 1.07 
OBS: 56980.072 z X2   32.463    8.523   99.000 30.6316 1.6916 26.0989 3.9069     0 1.01 
OBS: 56987.071 g X2   13.752    3.872   99.000 30.7540 2.1600 8.8800 3.4500     0 1.13 
OBS: 56987.073 r X2   37.229    5.135   99.000 30.7650 2.0400 12.2500 3.6600     0 1.01 
OBS: 56987.075 i X2   45.527    6.276   99.000 31.0100 1.8100 22.4200 3.9000     0 0.95 
OBS: 56987.077 z X2   33.073    7.757   99.000 30.6985 1.8594 22.3764 3.8903     0 0.87 
OBS: 56990.071 g X2    9.594   24.675   99.000 29.8800 2.4700 21.4000 3.8300     0 0.98 
OBS: 56990.074 r X2   32.302   28.861   99.000 29.6970 2.2800 28.9800 3.8800     0 1.15 
OBS: 56990.080 z X2   -0.219   18.817   99.000 30.1970 1.8600 35.7500 3.9000 32768 1.03 
OBS: 56991.125 r X2   35.631   15.903   99.000 30.7420 4.5400 17.7300 3.7600     0 0.92 
OBS: 56991.127 i X2   51.887   18.750   99.000 30.9880 4.3300 26.6900 3.8800     0 0.94 
OBS: 56991.130 z X2   31.821   18.474   99.000 30.6749 4.1944 24.7907 3.8556     0 1.07 
OBS: 56992.061 g X2   -5.123   12.056   99.000 30.7270 2.4500 22.2000 3.8400     0 1.04 
OBS: 56992.064 r X2   33.344    8.611   99.000 30.7690 2.1900 21.3700 3.8200     0 0.87 
OBS: 56992.066 i X2   53.643    8.117   99.000 31.0290 2.0700 28.6300 3.9300     0 1.02 
OBS: 56992.069 z X2   36.819    9.252   99.000 30.7565 2.0505 25.4911 3.8900     0 1.00 
OBS: 57001.226 g X2   -2.522   14.263   99.000 30.6710 2.6400 26.4900 3.8400     0 0.93 
OBS: 57001.228 r X2   18.613   10.393   99.000 30.7010 2.3900 24.0000 3.8100     0 0.95 
OBS: 57001.230 i X2   30.278    8.909   99.000 30.9640 2.1900 29.5800 3.9600     0 0.94 
OBS: 57001.232 z X2   33.340   11.678   99.000 30.6074 2.4437 24.1123 3.8840     0 1.02 
OBS: 57005.072 g X2   12.282    5.471   99.000 30.7390 3.3100 8.4700 3.4000     0 1.08 
OBS: 57005.074 r X2   25.775    5.672   99.000 30.7790 2.7400 11.6000 3.6300     0 1.09 
OBS: 57005.076 i X2   17.542    8.637   99.000 31.0080 2.9300 22.9100 3.9000     0 1.00 
OBS: 57005.079 z X2   21.207   11.959   99.000 30.6986 2.6902 24.0869 3.8600     0 0.96 
OBS: 57012.054 g X2    0.926    7.858   99.000 30.6340 4.2800 8.4200 3.3900     0 0.85 
OBS: 57012.056 r X2   10.382    9.493   99.000 30.6660 3.9800 11.0900 3.6100     0 1.10 
OBS: 57012.058 i X2   22.690   10.621   99.000 31.0010 3.8700 18.8700 3.8300     0 1.07 
OBS: 57012.061 z X2   27.003   12.037   99.000 30.6821 3.5582 18.4871 3.8352     0 0.99 
OBS: 57014.056 g X2   10.704    4.086   99.000 30.7200 2.4200 8.7700 3.4300     0 0.99 
OBS: 57014.058 r X2   18.998    4.862   99.000 30.7580 2.2800 11.4000 3.6200     0 0.95 
OBS: 57014.060 i X2   31.791    6.364   99.000 30.9820 2.1600 19.7700 3.8600     0 1.01 
OBS: 57014.063 z X2   -5.283    8.036   99.000 30.6814 2.0966 20.1997 3.8943     0 0.99 
OBS: 57019.084 g X2   -8.335    9.077   99.000 30.6840 3.1100 14.6200 3.7400     0 1.07 
OBS: 57019.087 r X2   14.354    8.508   99.000 30.7410 3.0400 15.5200 3.7400     0 0.97 
OBS: 57019.089 i X2   26.418    7.515   99.000 30.9840 2.4900 21.6800 3.9000     0 0.87 
OBS: 57019.091 z X2    6.686    8.923   99.000 30.6416 2.4360 19.0386 3.9388     0 0.97 
OBS: 57026.091 g X2  -23.137   16.788   99.000 30.6900 2.2400 36.0800 3.8700     0 0.98 
OBS: 57026.094 r X2   29.991   13.687   99.000 30.7080 2.0800 31.8800 3.8200     0 1.02 
OBS: 57026.096 i X2   10.287    9.778   99.000 30.9550 1.9400 35.7500 3.9400     0 1.02 
OBS: 57026.098 z X2    0.213    9.075   99.000 30.6110 1.8448 26.4210 3.9051     0 0.93 
OBS: 57033.040 g X2   -1.071    6.780   99.000 30.7070 2.4000 15.4800 3.7500     0 0.91 
OBS: 57033.042 r X2   25.004    6.070   99.000 30.7570 2.1800 15.5700 3.7500     0 0.92 
OBS: 57033.044 i X2   18.508    7.243   99.000 30.9830 1.9400 26.7100 3.9700     0 1.05 
OBS: 57033.046 z X2   21.870    9.389   99.000 30.6794 1.8246 26.9041 3.8954     0 0.94 
OBS: 57040.043 g X2   24.687    6.061   99.000 30.6920 3.2100 11.4700 3.6300     0 1.00 
OBS: 57040.049 r X2   18.083    5.358   99.000 30.7490 2.4100 11.8000 3.6400     0 1.09 
OBS: 57040.052 i X2   19.107    6.215   99.000 30.9910 2.2400 20.4100 3.9300     0 0.88 
OBS: 57040.054 z X2   25.086    8.538   99.000 30.6834 2.2500 20.4141 3.9097     0 0.95 
OBS: 57045.046 g X2    6.489    6.079   99.000 30.7240 3.2700 9.7100 3.5200     0 1.05 
