SURVEY:              DES 
SNID: 1325358 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    52.284100
DECL:   -28.951557
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57040.449219    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.78 +- 0.005 
REDSHIFT_CMB: 0.7793075 +- 0.005 
VPEC: 2.682302 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00790 
MWEBV_ERR:   0.00020 

HOSTGAL_OBJID:       26503 
HOSTGAL_PHOTOZ:      0.8068 +- 0.0824 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       0.52 
HOSTGAL_LOGMASS:      8.223 +- 0.3945    #  OVERRIDE 
HOSTGAL_MAG:         26.32 25.60 25.51 25.03 
HOSTGAL_SB_FLUXCAL:  0.55 0.99 1.87 2.10 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57067.045000 
PRIVATE(DES_mjd_trigger):        57033.115000 

# ---------------------- 
NOBS: 89
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56987.207 g C3    0.620    1.600   99.000 30.9225 2.0698 4.8728 3.3861     0 1.00 
OBS: 56987.233 i C3    0.245    1.959   99.000 31.6991 1.7475 13.5912 3.5250 32768 0.92 
OBS: 56987.247 z C3    5.077    4.618   99.000 31.2201 1.8005 21.9029 3.7971 32768 0.92 
OBS: 56990.207 g C3   -3.688    2.493   99.000 30.8449 2.2845 6.4771 3.4249 32768 0.90 
OBS: 56990.217 r C3   -1.951    2.043   99.000 31.7028 2.2286 11.8295 3.3736     0 0.84 
OBS: 56990.239 i C3   -1.750    5.183   99.000 31.3309 2.3357 17.7436 3.6052 196608 0.99 
OBS: 56992.065 z C3   -1.383   10.645   99.000 31.2770 2.3600 44.4700 3.7800 32768 1.08 
OBS: 57001.178 g C3   -2.419    6.582   99.000 30.9190 1.9500 21.5600 3.5700 98304 1.02 
OBS: 57001.185 r C3    3.752    2.653   99.000 31.8731 1.8345 21.9120 3.4751 32768 0.93 
OBS: 57001.203 i C3    1.890    2.968   99.000 31.6883 1.9420 19.7978 3.5967 32768 0.99 
OBS: 57005.241 g C3   -0.667    3.418   99.000 30.8885 2.7321 8.3187 3.4900     0 1.02 
OBS: 57005.250 r C3   -0.413    1.957   99.000 31.8504 2.2307 14.1258 3.4293     0 0.95 
OBS: 57008.040 i C3    0.854    2.228   99.000 31.6731 2.0141 13.7525 3.5858     0 0.92 
OBS: 57008.067 z C3   -6.801    6.540   99.000 31.1755 1.9626 27.0154 3.8195 32768 0.92 
OBS: 57012.192 g C3   13.997    9.813   99.000 30.1710 3.1700 9.0500 3.4000 98304 0.99 
OBS: 57012.202 r C3    4.263    3.929   99.000 31.2787 2.9829 11.1119 3.4204     0 0.88 
OBS: 57012.220 i C3   -1.953    2.890   99.000 31.6166 2.8643 11.8241 3.5338     0 0.91 
OBS: 57012.255 z C3  -35.847   13.802   99.000 31.1940 3.3200 36.6400 3.8100 32768 0.94 
OBS: 57018.184 g C3   -2.232    2.620   99.000 30.8909 3.2391 4.8958 3.3657     0 1.05 
OBS: 57018.193 r C3    1.155    2.231   99.000 31.8531 2.9168 10.9093 3.3729     0 0.95 
OBS: 57018.209 i C3    8.235    3.497   99.000 31.6636 2.5589 16.9037 3.5700 65536 0.94 
OBS: 57019.132 z C3   -0.369    9.094   99.000 31.1780 2.3200 35.5500 3.7600 32768 0.92 
OBS: 57025.140 r C3   13.261    5.549   99.000 31.8365 2.4005 33.3873 3.5300 32768 0.91 
OBS: 57025.156 i C3   10.868    3.660   99.000 31.6617 2.1149 21.3953 3.6710     0 0.94 
OBS: 57026.061 z C3   26.859   11.037   99.000 31.1630 2.0400 43.9700 3.7900 32768 1.13 
OBS: 57032.104 r C3   22.038    2.035   99.000 31.8525 2.4622 12.2825 3.4017     0 1.03 
OBS: 57032.120 i C3   25.326    2.463   99.000 31.6579 2.1340 14.6177 3.5887     0 0.92 
OBS: 57033.101 z C3   39.281   11.253   99.000 31.2240 2.1800 48.3900 3.7500 98304 0.87 
OBS: 57034.160 g C3    6.551    3.656   99.000 30.8801 2.5386 8.8049 3.4586 32768 0.93 
OBS: 57039.073 r C3   32.125    1.585   99.000 31.8522 2.0187 10.9953 3.3856     0 1.00 
OBS: 57039.089 i C3   40.245    2.372   99.000 31.6651 2.0650 14.0264 3.5797     0 0.88 
OBS: 57040.142 z C3   43.991    8.883   99.000 31.1720 1.8000 38.4700 3.8100 32768 0.89 
OBS: 57041.068 g C3    6.451    1.364   99.000 30.9111 1.8823 4.3359 3.3599     0 0.96 
OBS: 57044.117 r C3   38.470    1.622   99.000 31.8493 2.3614 10.0123 3.3700     0 0.96 
OBS: 57044.144 i C3   53.364    2.804   99.000 31.6748 2.5601 13.5470 3.5353 32768 0.99 
OBS: 57047.038 z C3   53.730    4.386   99.000 31.0852 1.8937 18.8161 3.8276 32768 0.97 
OBS: 57048.035 g C3    3.707    7.059   99.000 30.8600 2.7800 17.7100 3.5300 98304 0.93 
OBS: 57051.105 r C3   26.130    3.275   99.000 31.7969 1.7561 25.2352 3.4751 32768 0.91 
OBS: 57051.119 i C3   51.889    3.636   99.000 31.6181 1.7381 24.9792 3.6366 32768 0.99 
OBS: 57061.041 r C3   16.878    7.690   99.000 30.7822 2.8287 15.3776 3.5130 32768 0.92 
OBS: 57063.031 g C3   -1.163    2.406   99.000 30.7956 1.9846 7.1112 3.4360 65536 1.00 
OBS: 57066.064 r C3   15.672    2.659   99.000 31.7648 2.8327 12.2016 3.4080     0 0.90 
OBS: 57249.403 g C3    1.569    1.937   99.000 30.8338 2.5346 4.7015 3.3535     0 1.00 
OBS: 57249.411 r C3   -2.240    2.100   99.000 31.8210 2.2551 13.3567 3.3800     0 0.98 
OBS: 57250.291 r C3   -3.038    3.526   99.000 31.2513 2.5586 12.0001 3.4055     0 0.87 
OBS: 57250.303 i C3    8.377    7.270   99.000 30.7960 2.5128 17.2182 3.6242 32768 0.92 
OBS: 57253.294 z C3   -2.305    6.584   99.000 31.1585 2.3416 24.3028 3.7846 32768 1.00 
OBS: 57255.333 g C3    6.040    7.393   99.000 30.2160 2.9600 8.6800 3.3900 98304 1.04 
OBS: 57255.369 r C3   -0.792    3.306   99.000 31.2312 2.3341 11.9139 3.3696     0 0.92 
OBS: 57257.281 i C3    3.167    2.915   99.000 31.5203 2.6946 11.3246 3.5248     0 0.94 
OBS: 57265.304 z C3   -4.471    7.321   99.000 31.1646 2.0541 28.5523 3.7881 98304 0.98 
OBS: 57265.347 r C3    7.285    5.574   99.000 31.8096 2.4528 27.6295 3.5200     0 0.91 
OBS: 57266.246 i C3   -3.308    4.253   99.000 31.6026 2.4085 19.2386 3.6447     0 1.01 
OBS: 57276.324 r C3   -3.037    2.015   99.000 31.8365 3.0802 9.5704 3.3402     0 0.91 
OBS: 57277.323 z C3    1.535    3.566   99.000 31.1624 1.8738 17.0424 3.7901 32768 0.97 
OBS: 57277.368 i C3    4.251    1.955   99.000 31.6289 1.9916 11.8886 3.5180     0 1.01 
OBS: 57278.247 g C3   -0.148    1.908   99.000 30.8092 2.4977 4.6380 3.3562     0 0.99 
OBS: 57283.275 r C3   -0.932    1.850   99.000 31.8155 2.1921 12.4162 3.3452     0 0.91 
OBS: 57284.355 i C3    4.073    2.421   99.000 31.5519 2.1674 12.3459 3.5344 32768 0.88 
OBS: 57287.253 g C3   -4.324    2.965   99.000 30.8271 3.5076 4.8265 3.3571     0 0.93 
OBS: 57287.352 r C3   -3.429    2.379   99.000 31.8370 3.2917 9.8379 3.3468     0 0.84 
OBS: 57288.297 r C3   -0.388    2.867   99.000 31.8215 3.8359 9.7858 3.3459     0 0.84 
OBS: 57288.317 i C3    2.332    3.334   99.000 31.6313 3.2017 12.2230 3.5088     0 0.97 
OBS: 57291.205 r C3  -20.236   14.404   99.000 31.7430 2.5200 52.8200 3.5100 32768 0.91 
OBS: 57292.229 i C3  -10.838    5.789   99.000 31.6332 3.1860 24.1588 3.6503 32768 0.93 
OBS: 57297.342 r C3   -3.351    8.386   99.000 31.8430 3.0100 36.9400 3.4700 65536 0.95 
OBS: 57297.362 i C3   -5.130    5.194   99.000 31.6362 2.7663 22.3292 3.5965 32768 0.98 
OBS: 57302.240 g C3   -0.999    2.125   99.000 30.8446 2.3853 5.2998 3.3035 32768 0.96 
OBS: 57302.267 i C3    1.638    2.581   99.000 31.6358 2.6545 11.2982 3.5156     0 0.97 
