SURVEY:              DES 
SNID: 1291090 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:     9.463052
DECL:   -43.721462
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56900.167969    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.29292 +- 0.0005 
REDSHIFT_CMB: 0.2919911 +- 0.0005 
VPEC: 14.474364 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00860 
MWEBV_ERR:   0.00030 

HOSTGAL_OBJID:       30507 
HOSTGAL_PHOTOZ:      0.3210 +- 0.0418 
HOSTGAL_SPECZ:       0.2929 +- -9.0000 
HOSTGAL_SNSEP:       0.78 
HOSTGAL_LOGMASS:      9.711 +- 0.0445    #  OVERRIDE 
HOSTGAL_MAG:         22.34 21.63 21.45 21.29 
HOSTGAL_SB_FLUXCAL:  22.71 42.35 54.45 65.05 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      56987.046000 
PRIVATE(DES_mjd_trigger):        56891.377000 

# ---------------------- 
NOBS: 99
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56887.211 g E2   49.946    3.150   99.000 30.7960 2.0500 6.4600 4.0900     0 0.86 
OBS: 56887.213 r E2   67.812    4.339   99.000 30.8080 1.8400 9.7600 3.8100     0 0.98 
OBS: 56887.215 i E2   57.961    4.660   99.000 31.0520 1.7800 16.6100 3.9900     0 0.91 
OBS: 56887.218 z E2   55.019    5.694   99.000 30.7421 1.8179 16.2527 4.0503     0 0.89 
OBS: 56891.377 g E2  148.347    4.611   99.000 30.8150 2.5900 6.9000 4.0600     0 0.98 
OBS: 56891.380 r E2  171.575    6.837   99.000 30.7940 2.3800 12.1600 3.9300     0 0.82 
OBS: 56891.382 i E2  159.276    9.685   99.000 31.0290 2.4300 24.5000 4.0400     0 0.89 
OBS: 56891.384 z E2  117.723   11.720   99.000 30.6866 2.3558 25.4417 4.0700     0 0.93 
OBS: 56903.120 g E2  306.978   11.543   99.000 30.5530 2.7000 16.3100 4.2600     0 0.88 
OBS: 56903.123 r E2  369.566   15.586   99.000 30.4660 2.2500 20.9000 4.0500     0 1.03 
OBS: 56903.125 i E2  326.715   16.324   99.000 30.6450 2.1100 33.3700 4.1200     0 1.10 
OBS: 56903.128 z E2  168.602   17.280   99.000 30.4747 2.3554 28.2531 4.0646     0 1.03 
OBS: 56912.096 g E2  251.027   16.980   99.000 30.7640 2.7700 19.9700 4.3100     0 0.94 
OBS: 56912.098 r E2  330.258   11.895   99.000 30.7480 2.6600 20.7700 4.0500     0 1.03 
OBS: 56912.101 i E2  301.281   12.540   99.000 31.0370 2.5800 26.7800 4.1200     0 0.90 
OBS: 56912.103 z E2  192.764   12.186   99.000 30.7412 2.6542 22.9631 4.0300     0 0.92 
OBS: 56916.089 g E2  195.481   11.105   99.000 29.7910 3.0200 7.0600 4.0500     0 0.95 
OBS: 56916.091 r E2  318.127   27.983   99.000 29.4160 2.7100 13.6700 3.9600     0 1.01 
OBS: 56916.098 z E2  119.584   22.914   99.000 30.1900 2.3600 33.9200 4.0700 32768 0.95 
OBS: 56920.075 g E2  144.785    4.132   99.000 30.7330 2.1400 6.4200 4.0800     0 1.04 
