SURVEY:              DES 
SNID: 1307073 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:     7.700682
DECL:   -43.781536
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57279.980469    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.77594 +- 0.0005 
REDSHIFT_CMB: 0.7746486 +- 0.0005 
VPEC: 6.633961 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00790 
MWEBV_ERR:   0.00050 

HOSTGAL_OBJID:       7613 
HOSTGAL_PHOTOZ:      0.7946 +- 0.0671 
HOSTGAL_SPECZ:       0.7759 +- -9.0000 
HOSTGAL_SNSEP:       0.67 
HOSTGAL_LOGMASS:      9.125 +- 0.0415    #  OVERRIDE 
HOSTGAL_MAG:         23.74 23.31 23.05 22.76 
HOSTGAL_SB_FLUXCAL:  4.77 7.86 11.50 14.63 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57283.096000 
PRIVATE(DES_mjd_trigger):        57277.088000 

# ---------------------- 
NOBS: 116
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57248.403 g E1   -5.953    6.326   99.000 30.6620 4.1200 6.8500 3.8800     0 0.89 
OBS: 57248.406 r E1   -6.244    8.384   99.000 30.6870 4.0000 10.7200 3.6400     0 1.02 
OBS: 57248.408 i E1   11.056   11.594   99.000 30.9570 3.6900 21.0900 3.8900     0 0.92 
OBS: 57248.410 z E1   -0.029   15.923   99.000 30.6359 3.7200 21.0462 4.0300     0 0.98 
OBS: 57252.229 g E1   -1.363    4.009   99.000 30.6920 2.8700 7.0500 3.7200     0 0.87 
OBS: 57252.231 r E1    3.861    5.494   99.000 30.7450 2.4600 10.8200 3.6500     0 0.84 
OBS: 57252.233 i E1    0.805    7.847   99.000 30.9880 2.5500 20.3600 3.8700     0 0.87 
OBS: 57252.236 z E1   -0.848    8.853   99.000 30.6849 2.3200 20.6842 4.0400     0 0.95 
OBS: 57256.209 g E1   -3.529    6.813   99.000 30.6770 4.4000 7.1100 3.8500     0 1.01 
OBS: 57256.211 r E1    2.929    8.166   99.000 30.7480 3.8600 10.7800 3.6500     0 1.06 
OBS: 57256.213 i E1   16.830   13.508   99.000 30.9910 4.2500 19.9500 3.8200     0 0.89 
OBS: 57256.216 z E1   -6.142   16.717   99.000 30.6618 3.9864 19.7981 4.0452     0 1.05 
OBS: 57257.212 g E1    6.086    5.139   99.000 30.6340 2.7000 9.5400 3.9200     0 0.96 
OBS: 57257.214 r E1   14.607    7.476   99.000 30.6130 2.5700 12.4200 3.6900     0 0.87 
OBS: 57257.216 i E1   25.963    8.313   99.000 30.8050 2.3900 19.6700 3.8400     0 0.84 
OBS: 57257.218 z E1   26.067    8.670   99.000 30.5059 2.3690 16.2690 4.0600     0 0.91 
OBS: 57265.209 g E1   10.137   23.929   99.000 30.7080 2.3900 36.5300 4.0800     0 0.97 
OBS: 57265.212 r E1    4.873   15.867   99.000 30.7420 2.4200 33.0100 3.7100     0 0.99 
OBS: 57265.214 i E1   31.729   10.954   99.000 30.9930 2.1800 33.7800 3.9100     0 0.94 
OBS: 57265.217 z E1   29.731    8.920   99.000 30.6713 2.1646 21.0363 4.0134     0 0.96 
OBS: 57273.093 g E1   -1.388    6.635   99.000 30.5960 4.0600 7.0100 3.7700     0 0.97 
OBS: 57273.096 r E1   22.972    8.214   99.000 30.6850 3.3000 11.8100 3.6800     0 0.98 
OBS: 57273.098 i E1   36.449   12.557   99.000 30.9240 3.2700 24.2600 3.8300     0 0.92 
OBS: 57273.101 z E1   29.981   16.692   99.000 30.5881 3.4337 22.9324 4.0153     0 0.98 
OBS: 57277.084 g E1    7.610    5.170   99.000 30.6330 3.3900 7.0600 3.7600     0 0.95 
OBS: 57277.086 r E1   33.240    6.464   99.000 30.7180 2.9200 10.6000 3.7100     0 1.00 
OBS: 57277.088 i E1   47.292    8.430   99.000 30.9710 2.7800 19.9400 3.8200     0 0.92 
OBS: 57277.091 z E1   40.582   10.206   99.000 30.6220 2.8335 18.2043 4.0502     0 0.92 
OBS: 57283.091 g E1   12.088   15.303   99.000 29.4390 2.6100 8.1800 3.9300     0 1.00 
OBS: 57283.094 r E1   15.670   17.662   99.000 29.4240 2.0800 13.0600 3.7300     0 0.99 
OBS: 57283.096 i E1   63.838   12.408   99.000 30.3170 2.0400 22.5300 3.8700     0 0.86 
OBS: 57283.099 z E1   39.750   17.762   99.000 29.7558 1.9494 22.0367 4.0653     0 0.99 
OBS: 57287.058 r E1   31.549   17.938   99.000 30.7040 4.5400 17.3800 3.6800     0 0.99 
OBS: 57287.063 z E1   47.024   17.423   99.000 30.5761 3.8052 21.4197 4.0221     0 0.96 
OBS: 57288.055 r E1   18.415   17.424   99.000 30.6350 4.2100 21.6600 3.7300     0 0.96 
OBS: 57288.057 i E1   21.207   19.899   99.000 30.9190 4.4700 27.8700 3.8600     0 1.01 
OBS: 57288.059 z E1   53.599   20.840   99.000 30.5860 4.4656 22.1072 3.9856     0 0.99 
OBS: 57290.049 g E1   76.447   33.717   99.000 30.6290 4.0800 32.6400 4.0000     0 0.99 
OBS: 57290.049 r E1   26.302   24.837   99.000 30.7060 3.7400 32.0800 3.6600 65536 0.93 
OBS: 57290.056 z E1   53.387   18.229   99.000 30.6842 3.5814 26.0560 3.9751     0 0.98 
OBS: 57297.030 g E1   11.443    6.561   99.000 30.6270 3.7600 7.5600 3.8700     0 1.08 
OBS: 57297.032 r E1  -10.879   10.396   99.000 30.6930 3.8300 13.7100 3.6700     0 0.89 
OBS: 57297.034 i E1   41.208   15.166   99.000 30.9530 3.6000 27.6400 3.8600     0 1.09 
OBS: 57297.037 z E1   -0.709   18.706   99.000 30.6303 3.5592 27.0853 3.9913     0 0.95 
OBS: 57301.033 g E1    1.933   10.842   99.000 29.7620 3.1000 7.9500 3.8400     0 1.00 
OBS: 57301.035 r E1   12.353   15.644   99.000 29.8510 2.8800 13.7200 3.6900     0 0.95 
OBS: 57301.037 i E1   58.110   29.520   99.000 29.6420 2.6200 23.1100 3.9000     0 1.00 
OBS: 57301.040 z E1   50.473   13.467   99.000 30.3018 2.4638 21.5760 4.0345     0 0.98 
OBS: 57305.051 g E1   -3.385    5.825   99.000 30.6040 3.5100 7.1300 3.8200     0 0.96 
OBS: 57305.053 r E1    6.661    8.032   99.000 30.6630 3.5300 11.7800 3.6600     0 0.99 
OBS: 57305.055 i E1   10.289   11.501   99.000 30.9330 3.2800 22.6500 3.8200     0 0.79 
OBS: 57305.057 z E1   37.490   14.750   99.000 30.4782 3.0867 21.3165 4.0315     0 1.04 
OBS: 57311.007 g E1   -5.341    5.053   99.000 30.6140 3.0000 8.1700 3.8500     0 1.02 
OBS: 57311.009 r E1   -3.453    6.965   99.000 30.6880 2.6300 13.2300 3.6700     0 0.90 
OBS: 57311.011 i E1   10.218    9.318   99.000 30.9410 2.6400 22.9300 3.8700     0 0.93 
OBS: 57311.014 z E1   19.839   11.983   99.000 30.6122 2.5922 22.8037 4.0156     0 0.94 
OBS: 57315.150 g E1   -2.156    8.268   99.000 30.6860 3.4100 10.8600 3.9300     0 0.92 
OBS: 57315.152 r E1   -3.841    9.259   99.000 30.7030 3.4200 13.5600 3.6600     0 1.01 
OBS: 57315.154 i E1   23.215    9.988   99.000 30.9710 2.9600 22.8500 3.8300     0 1.04 
OBS: 57315.156 z E1   22.309   12.044   99.000 30.6263 3.0292 21.2801 4.0000     0 1.00 
OBS: 57316.006 g E1   15.832   11.984   99.000 30.6150 3.3200 17.1800 3.9700     0 0.92 
OBS: 57316.008 r E1    4.055   11.270   99.000 30.6740 2.8800 19.5500 3.6500     0 1.04 
OBS: 57316.010 i E1   -2.149   12.284   99.000 30.9380 2.7700 29.3600 3.8300     0 0.99 
OBS: 57316.013 z E1   38.162   14.604   99.000 30.5860 2.8354 25.3126 3.9849     0 0.97 
OBS: 57325.023 g E1   -1.116    3.887   99.000 30.6810 2.4400 7.6200 3.8800     0 1.01 
OBS: 57325.025 r E1    5.328    5.454   99.000 30.7320 2.0400 12.5500 3.6600     0 1.05 
OBS: 57325.027 i E1    6.581    6.881   99.000 30.9900 1.9400 23.1800 3.8600     0 0.91 
OBS: 57325.030 z E1    3.118    9.446   99.000 30.6700 2.1800 22.9795 3.9997     0 0.89 
OBS: 57329.015 g E1    4.135    4.468   99.000 30.6620 2.8900 7.8900 3.8600     0 0.89 
OBS: 57329.017 r E1  -18.124    7.198   99.000 30.7130 2.9300 12.2800 3.6600     0 0.99 
OBS: 57329.019 i E1   19.543    8.418   99.000 30.9650 2.2500 24.2000 3.8200     0 1.07 
OBS: 57329.022 z E1   17.422   10.945   99.000 30.6287 2.3903 23.8742 3.9782     0 1.05 
OBS: 57334.188 g E1    4.086    3.705   99.000 30.6730 2.1800 7.8200 3.8700     0 1.04 
OBS: 57334.190 r E1   -3.078    4.737   99.000 30.7310 2.0200 10.9100 3.6500     0 1.02 
OBS: 57334.192 i E1   -5.188    4.917   99.000 30.9760 1.7900 17.8800 3.8400     0 0.89 
OBS: 57334.195 z E1    9.134    5.623   99.000 30.6432 1.6780 17.2312 4.0346     0 0.91 
OBS: 57339.019 g E1   -9.239    5.637   99.000 30.6550 3.1800 8.9200 3.8400     0 0.95 
OBS: 57339.021 r E1  -14.428    7.141   99.000 30.7050 3.0000 12.0200 3.6500     0 0.87 
OBS: 57339.023 i E1   -3.502    9.396   99.000 30.9720 2.8400 22.0700 3.8200     0 1.08 
OBS: 57339.025 z E1   -6.110   10.805   99.000 30.6690 2.7148 21.7363 4.0100     0 0.95 
OBS: 57344.038 i E1    8.727    6.055   99.000 30.9280 1.4800 24.9400 3.8000     0 0.94 
OBS: 57344.041 z E1    6.552    6.846   99.000 30.6069 1.4172 23.6088 3.9905     0 1.07 
OBS: 57355.142 g E1    6.120    9.101   99.000 30.6270 2.0800 20.2300 4.0400     0 1.00 
OBS: 57355.144 r E1   -5.609    7.717   99.000 30.7100 1.9400 20.1000 3.6700     0 1.06 
OBS: 57355.146 i E1   -1.559    6.833   99.000 30.9590 1.6400 27.6400 3.8700     0 0.97 
OBS: 57355.149 z E1   -0.883    7.015   99.000 30.6384 1.5088 24.3449 3.9800     0 0.95 
OBS: 57365.036 g E1   -0.779    4.514   99.000 30.6770 2.3200 9.2800 3.9100     0 1.05 
OBS: 57365.039 r E1   -2.389    5.176   99.000 30.6960 2.1500 11.3300 3.6500     0 0.95 
OBS: 57365.041 i E1    4.100    5.901   99.000 30.8740 1.7900 19.4900 3.8300     0 0.93 
OBS: 57365.044 z E1    7.193    6.142   99.000 30.5476 1.6449 17.1961 4.0398     0 0.84 
OBS: 57372.036 i E1    5.323    7.466   99.000 30.8530 1.7500 24.8500 3.8100     0 1.04 
OBS: 57372.039 z E1   -1.833    6.512   99.000 30.6006 1.6273 19.5911 4.0663     0 0.94 
OBS: 57376.040 g E1  -24.097   21.759   99.000 30.7110 4.2200 22.1900 3.9900     0 1.06 
OBS: 57376.042 r E1    5.154   16.382   99.000 30.6970 3.5300 22.5300 3.6700     0 1.08 
OBS: 57376.044 i E1   -4.989   16.270   99.000 30.9580 3.7300 29.5300 3.8200     0 0.91 
OBS: 57376.047 z E1    9.274   17.571   99.000 30.6276 3.5848 23.2355 4.0008     0 1.00 
OBS: 57379.044 g E1    4.960   14.081   99.000 30.7070 2.4600 27.3700 4.0400     0 0.96 
OBS: 57379.046 r E1    1.946   10.819   99.000 30.7340 2.2000 25.6700 3.6600     0 1.01 
OBS: 57379.048 i E1    1.445    9.853   99.000 30.9820 1.9900 32.9000 3.8500     0 1.13 
OBS: 57379.051 z E1  -14.619    9.296   99.000 30.6366 1.8589 26.4635 3.9741     0 1.03 
OBS: 57386.042 g E1   -5.666    6.180   99.000 30.6820 2.1700 12.5500 3.9500     0 0.89 
OBS: 57386.044 r E1    4.556    6.105   99.000 30.7340 1.9600 14.7200 3.6800     0 1.02 
OBS: 57386.046 i E1    3.195    7.464   99.000 30.9630 1.8600 27.3000 3.8600     0 0.92 
OBS: 57386.049 z E1   -0.509    9.385   99.000 30.6184 1.8534 25.0841 3.9900     0 0.92 
OBS: 57394.057 g E1    1.309    4.814   99.000 30.6640 2.6900 7.9000 3.8600     0 0.91 
OBS: 57394.059 r E1   -4.138    6.237   99.000 30.7170 2.4500 11.5500 3.6800     0 0.90 
OBS: 57394.061 i E1    1.277    7.762   99.000 30.9520 2.3900 21.8900 3.8400     0 0.94 
OBS: 57394.064 z E1   -5.964    8.785   99.000 30.5542 2.0424 20.4848 4.0354     0 0.92 
OBS: 57400.101 g E1  -13.196    7.619   99.000 30.5400 3.5400 9.1400 3.9000     0 1.11 
OBS: 57400.103 r E1   14.747    9.164   99.000 30.5900 3.0900 13.0200 3.7000     0 0.86 
OBS: 57400.105 i E1   22.449   10.631   99.000 30.8140 2.8300 22.3800 3.8500     0 0.94 
OBS: 57400.108 z E1    7.538   13.660   99.000 30.4940 2.5654 22.0121 4.0200     0 0.96 
OBS: 57407.042 g E1  -36.169   12.374   99.000 30.6150 2.2300 26.8200 4.0500     0 0.93 
OBS: 57407.044 r E1  -27.555   10.802   99.000 30.6900 2.0400 26.1200 3.6400     0 0.95 
OBS: 57407.046 i E1    6.919    9.478   99.000 30.9320 1.9200 30.8900 3.8500     0 0.95 
OBS: 57407.048 z E1    3.813    8.413   99.000 30.5310 1.7745 22.1484 4.0155     0 0.91 
