SURVEY:              DES 
SNID: 1290816 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    54.172512
DECL:   -27.840000
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56889.488281    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.21892 +- 0.0005 
REDSHIFT_CMB: 0.2184762 +- 0.0005 
VPEC: 6.88989 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.01200 
MWEBV_ERR:   0.00030 

HOSTGAL_OBJID:       22845 
HOSTGAL_PHOTOZ:      0.2541 +- 0.0744 
HOSTGAL_SPECZ:       0.2189 +- -9.0000 
HOSTGAL_SNSEP:       1.39 
HOSTGAL_LOGMASS:      8.859 +- 0.009    #  OVERRIDE 
HOSTGAL_MAG:         23.44 22.85 22.60 22.47 
HOSTGAL_SB_FLUXCAL:  4.77 8.99 11.94 14.90 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57040.177000 
PRIVATE(DES_mjd_trigger):        56891.392000 

# ---------------------- 
NOBS: 111
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56887.390 g C1  393.087    6.439   99.000 30.8270 2.4100 11.4100 3.8800     0 1.09 
OBS: 56887.393 r C1  424.497    6.718   99.000 30.8110 2.0500 13.3000 3.6200     0 0.88 
OBS: 56887.395 i C1  349.007    6.514   99.000 31.0370 1.8200 20.8800 3.8500     0 1.00 
OBS: 56887.398 z C1  232.894    7.585   99.000 30.7463 2.0002 19.9863 4.0000     0 0.97 
OBS: 56891.392 g C1  405.700    5.510   99.000 30.8020 2.5800 7.1600 3.8300     0 1.05 
OBS: 56891.394 r C1  457.347    7.102   99.000 30.8090 2.2700 12.0400 3.6400     0 1.03 
OBS: 56891.396 i C1  391.979    8.226   99.000 31.0290 2.1600 24.1800 3.7800     0 0.99 
OBS: 56891.399 z C1  225.704   10.083   99.000 30.7011 2.2203 24.2615 3.9600     0 0.97 
OBS: 56904.295 g C1  224.130    5.143   99.000 30.8160 2.9900 7.3800 3.7500     0 1.05 
OBS: 56904.298 r C1  338.438    7.097   99.000 30.8230 2.7600 10.3100 3.5900     0 1.01 
OBS: 56904.300 i C1  286.752    8.042   99.000 31.0490 2.6300 18.4400 3.7600     0 0.98 
OBS: 56904.302 z C1  133.845    8.449   99.000 30.6674 2.3626 18.2187 4.0143     0 1.02 
OBS: 56912.344 g C1  124.293   10.788   99.000 30.8100 2.0300 24.6100 3.9300     0 0.95 
OBS: 56912.346 r C1  223.003    8.255   99.000 30.8060 1.7900 23.5400 3.6800     0 0.98 
OBS: 56912.348 i C1  204.582    7.837   99.000 31.0580 1.7900 29.4100 3.8100     0 0.92 
OBS: 56912.350 z C1  104.723    7.863   99.000 30.7632 1.8335 24.3219 3.9500     0 0.97 
OBS: 56920.305 g C1   63.626    3.280   99.000 30.8050 2.2600 7.1300 3.7400     0 0.90 
OBS: 56920.307 r C1  177.120    5.159   99.000 30.8090 2.0200 10.4500 3.6100     0 0.88 
OBS: 56920.309 i C1  190.058    5.421   99.000 31.0370 1.8100 16.9300 3.7600     0 0.93 
OBS: 56920.312 z C1  129.128    5.300   99.000 30.7245 1.6949 15.4997 4.0500     0 0.93 
OBS: 56927.235 g C1   42.218    3.509   99.000 30.7790 2.3500 7.5200 3.8400     0 0.87 
