SURVEY:              DES 
SNID: 1258940 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    42.714821
DECL:    -0.525112
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56618.101562    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.42694 +- 0.0005 
REDSHIFT_CMB: 0.4259377 +- 0.0005 
VPEC: -17.07101 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.05900 
MWEBV_ERR:   0.00280 

HOSTGAL_OBJID:       10030 
HOSTGAL_PHOTOZ:      0.3285 +- 0.0784 
HOSTGAL_SPECZ:       0.4269 +- -9.0000 
HOSTGAL_SNSEP:       3.07 
HOSTGAL_LOGMASS:      11.223 +- 0.146    #  OVERRIDE 
HOSTGAL_MAG:         22.29 20.88 20.39 19.98 
HOSTGAL_SB_FLUXCAL:  3.20 8.77 14.34 14.52 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      56649.134000 
PRIVATE(DES_mjd_trigger):        56609.082000 

# ---------------------- 
NOBS: 101
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56559.219 g S1    3.742   22.155   99.000 30.7720 2.5200 27.2800 4.3000     0 0.95 
OBS: 56559.223 i S1   13.718   22.083   99.000 31.0580 2.5300 41.0100 4.0700     0 1.05 
OBS: 56559.226 z S1   -0.417   18.271   99.000 30.7899 2.8647 26.6494 3.9467     0 0.98 
OBS: 56563.244 g S1    0.338    4.689   99.000 30.8060 2.3600 7.6500 4.0300     0 0.95 
OBS: 56563.246 r S1   -3.671    4.388   99.000 30.8200 1.9700 12.0800 3.9400     0 1.02 
OBS: 56563.248 i S1   13.530    5.679   99.000 31.0630 1.7500 21.9900 4.0200     0 0.96 
OBS: 56563.251 z S1   -4.422    6.963   99.000 30.7980 1.7779 23.2637 4.0048     0 0.98 
OBS: 56567.185 g S1   -4.944    5.711   99.000 30.7770 3.1100 7.2700 4.0500     0 1.08 
OBS: 56567.187 r S1    5.475    5.812   99.000 30.7980 2.6000 11.1300 3.9200     0 1.16 
OBS: 56567.189 i S1   -2.219    6.616   99.000 31.0350 2.4500 19.0100 3.9700     0 0.93 
OBS: 56567.191 z S1    7.914    7.643   99.000 30.6995 2.2778 18.3388 3.9900     0 1.06 
OBS: 56575.164 g S1    1.410    4.160   99.000 30.7740 1.9600 7.7100 4.0300     0 1.01 
OBS: 56575.166 r S1    2.666    4.052   99.000 30.7960 1.7500 11.6400 3.9700     0 0.98 
OBS: 56575.168 i S1   -2.194    5.031   99.000 31.0450 1.7000 20.8900 4.0900     0 0.98 
OBS: 56575.171 z S1    4.475    6.107   99.000 30.7464 1.6268 20.8442 4.0200     0 0.96 
OBS: 56579.153 g S1   -6.785   14.088   99.000 30.7480 3.2000 21.0700 4.2800     0 0.87 
OBS: 56579.155 r S1   11.694   10.571   99.000 30.8090 2.7100 21.7900 4.0500     0 1.13 
OBS: 56579.157 i S1    0.069   11.052   99.000 31.0440 2.5400 30.6800 4.0700     0 0.93 
OBS: 56579.160 z S1   -8.000   10.938   99.000 30.7306 2.1758 28.0721 4.0248     0 0.91 
OBS: 56590.311 g S1   17.972   16.294   99.000 30.6010 3.8400 18.4300 4.2700     0 1.05 
OBS: 56590.313 r S1   -6.762   13.820   99.000 30.6330 3.0100 21.9700 4.0500     0 1.07 
OBS: 56590.315 i S1    8.616   17.546   99.000 30.7760 3.1300 32.9200 4.0900     0 0.98 
OBS: 56590.318 z S1   22.516   14.461   99.000 30.6357 2.9643 27.2094 4.0300     0 1.02 
OBS: 56594.118 g S1   16.740    8.643   99.000 30.7420 4.4700 8.4600 4.1400     0 0.93 
OBS: 56594.121 r S1    3.508    9.661   99.000 30.7940 3.6600 13.8600 3.9900     0 0.91 
OBS: 56594.123 i S1    3.223   12.168   99.000 31.0440 3.3900 25.3100 4.0000     0 0.89 
OBS: 56594.126 z S1  -10.100   14.527   99.000 30.7230 2.9316 25.7492 4.0147     0 1.04 
OBS: 56602.091 g S1   15.459    3.970   99.000 30.7700 1.7400 8.2800 4.0900     0 0.95 
OBS: 56602.093 r S1   32.885    4.280   99.000 30.8010 1.7100 12.2500 3.9400     0 0.95 
OBS: 56602.095 i S1   28.742    5.479   99.000 31.0330 1.6600 21.9600 4.0200     0 1.01 
OBS: 56602.098 z S1   19.384    6.549   99.000 30.7094 1.5640 22.0935 4.0248     0 0.97 
OBS: 56606.083 r S1   78.592   14.415   99.000 30.7260 4.3100 15.9600 3.9800     0 0.97 
OBS: 56606.085 i S1   95.520   17.134   99.000 31.0030 4.2600 26.5600 4.0200     0 0.98 
OBS: 56606.089 z S1   84.186   23.699   99.000 30.6495 4.2320 26.1586 4.0200     0 0.97 
OBS: 56609.082 g S1   53.661   10.776   99.000 30.7500 2.0400 25.4000 4.3000     0 1.09 
OBS: 56609.085 r S1   84.058    9.261   99.000 30.7670 1.9400 24.6400 4.0200     0 0.97 
OBS: 56609.087 i S1   85.039   10.235   99.000 31.0100 1.8800 32.7400 4.1000     0 0.95 
OBS: 56609.089 z S1   60.279   10.552   99.000 30.6705 2.0194 27.8494 4.0451     0 1.00 
OBS: 56616.073 g S1   88.545   16.091   99.000 30.7460 2.7900 24.0900 4.2600     0 0.98 
OBS: 56616.075 r S1  182.725   26.756   99.000 30.6980 2.5200 30.0500 4.0800     0 1.01 
OBS: 56616.077 i S1   99.776   16.947   99.000 30.8230 2.3700 47.4600 4.1100     0 0.98 
OBS: 56616.081 z S1  111.187   25.104   99.000 30.3474 2.3225 38.6290 3.9613     0 1.08 
OBS: 56625.210 g S1   51.984    4.970   99.000 30.7710 2.2800 7.9600 4.1000     0 1.03 
OBS: 56625.213 r S1  116.201    5.433   99.000 30.7980 1.9800 11.7100 3.9400     0 0.86 
OBS: 56625.215 i S1  127.842    7.891   99.000 31.0190 2.2700 22.3900 4.0400     0 0.90 
OBS: 56625.218 z S1  106.771    7.622   99.000 30.7087 1.8262 22.4917 4.0300     0 0.99 
OBS: 56629.038 g S1   34.841    7.944   99.000 30.7830 3.8500 8.8500 4.1500     0 0.90 
OBS: 56629.040 r S1  113.168    7.698   99.000 30.7650 3.3100 11.3300 3.9300     0 1.12 
OBS: 56629.042 i S1  125.835   10.233   99.000 31.0100 3.5000 19.7400 3.9700     0 1.03 
OBS: 56629.045 z S1  100.376   12.119   99.000 30.7162 3.3202 19.7634 4.0500     0 1.03 
OBS: 56636.041 g S1    9.792    7.660   99.000 30.8170 2.2200 17.3400 4.2400     0 0.96 
OBS: 56636.044 r S1   78.830    6.364   99.000 30.8490 1.9200 17.3300 4.0300     0 1.01 
OBS: 56636.046 i S1   82.158    6.701   99.000 31.0670 1.6900 26.0000 4.0400     0 0.86 
OBS: 56636.049 z S1   52.937    6.915   99.000 30.7324 1.5881 24.2210 4.0200     0 0.91 
OBS: 56645.136 g S1   38.671   12.828   99.000 30.8030 1.9900 29.9300 4.2900     0 0.87 
OBS: 56645.138 r S1   46.245    9.018   99.000 30.8130 1.8300 27.4000 4.0700     0 1.14 
OBS: 56645.140 i S1   50.536    7.801   99.000 31.0410 1.7400 31.7300 4.0800     0 1.07 
OBS: 56645.143 z S1   52.199    7.924   99.000 30.6651 1.6907 23.9072 4.0353     0 0.96 
OBS: 56649.132 g S1   -0.490    6.509   99.000 30.7950 3.1500 9.6600 4.2000     0 1.08 
OBS: 56649.134 r S1   36.278    6.667   99.000 30.8200 2.7400 13.0800 4.0200     0 1.03 
OBS: 56649.136 i S1   34.826    7.654   99.000 31.0470 2.4800 22.6000 4.0700     0 1.00 
OBS: 56649.139 z S1   57.881    9.651   99.000 30.6725 2.3251 21.2970 4.0400     0 0.91 
OBS: 56653.147 g S1    4.659    6.913   99.000 30.7520 3.8500 7.7200 4.1200     0 0.95 
OBS: 56653.149 r S1   18.793    7.273   99.000 30.7890 3.2700 11.3400 3.9400     0 1.06 
OBS: 56653.151 i S1   53.138    9.077   99.000 31.0160 3.0100 21.1700 4.0600     0 1.04 
OBS: 56653.153 z S1   61.797   14.464   99.000 30.6154 3.3398 21.7448 4.0237     0 0.94 
OBS: 56660.061 g S1    3.471    4.631   99.000 30.7950 2.2000 8.2400 4.0700     0 0.96 
OBS: 56660.063 r S1   14.037    4.825   99.000 30.8160 2.0100 11.7500 3.9300     0 0.93 
OBS: 56660.068 z S1   35.996    8.127   99.000 30.6453 1.7954 22.5106 4.0346     0 1.01 
OBS: 56669.044 g S1   -2.052   14.120   99.000 30.7530 1.9100 32.0300 4.2900     0 0.93 
OBS: 56669.046 r S1    8.642   10.426   99.000 30.8130 1.7500 32.1000 4.0800     0 1.02 
OBS: 56669.048 i S1   36.586    9.042   99.000 31.0270 1.6700 41.1700 4.1100     0 0.96 
OBS: 56669.051 z S1   35.473    9.025   99.000 30.6837 1.4749 33.3128 4.0202     0 0.96 
OBS: 56676.058 g S1    2.794    7.328   99.000 30.7360 2.2800 15.3700 4.2500     0 1.05 
OBS: 56676.060 r S1    3.206    6.985   99.000 30.7660 2.2500 17.5300 4.0000     0 1.04 
OBS: 56676.062 i S1   23.850    7.043   99.000 30.9880 2.0000 22.9400 4.0500     0 0.95 
OBS: 56676.064 z S1    9.967    6.992   99.000 30.5588 1.9379 17.6948 4.0145     0 0.97 
OBS: 56683.039 g S1    2.840    7.484   99.000 30.7020 2.9500 11.3800 4.2100     0 0.98 
OBS: 56683.042 r S1   -5.402    7.490   99.000 30.7290 2.9300 13.0000 3.9700     0 0.96 
OBS: 56683.042 i S1   13.918    8.677   99.000 30.9500 2.5300 22.7300 4.0600 65536 1.02 
OBS: 56683.046 z S1   14.395   10.709   99.000 30.5554 2.3958 21.2969 4.0237     0 1.00 
OBS: 56690.065 g S1    1.362    4.700   99.000 30.6700 2.0100 8.4900 4.1200     0 0.88 
OBS: 56690.068 r S1    3.713    4.947   99.000 30.7250 1.8500 12.6300 4.0200     0 1.05 
OBS: 56690.070 i S1    7.996    6.186   99.000 30.9500 1.7300 22.9800 4.0600     0 1.05 
OBS: 56690.072 z S1    4.986    7.897   99.000 30.5790 1.7100 22.0049 4.0400     0 1.03 
OBS: 56697.037 g S1   -1.455   11.141   99.000 30.6930 2.1300 24.6700 4.2600     0 1.07 
OBS: 56697.039 r S1    9.149    8.661   99.000 30.7450 1.8400 25.0700 4.0200     0 0.93 
OBS: 56697.041 i S1   17.179    8.100   99.000 30.9920 1.7000 33.4100 4.0900     0 1.16 
OBS: 56697.043 z S1   27.288    9.157   99.000 30.6494 1.7217 27.7255 4.0400     0 1.03 
OBS: 56890.386 g S1    2.804    8.186   99.000 30.7780 4.1400 8.4800 4.1400     0 0.94 
OBS: 56890.388 r S1   21.580   10.538   99.000 30.7790 3.7600 13.6800 3.9800     0 0.96 
OBS: 56890.390 i S1   19.775   13.986   99.000 31.0200 3.8600 25.8600 3.9800     0 1.06 
OBS: 56890.393 z S1    5.383   15.481   99.000 30.6936 3.4367 25.9897 4.0200     0 0.93 
OBS: 56903.397 g S1    9.684    6.120   99.000 30.5080 2.5200 7.8400 4.1400     0 1.15 
OBS: 56903.399 r S1    7.947    8.045   99.000 30.4950 2.5500 12.9800 4.0200     0 0.97 
OBS: 56903.401 i S1  -18.004   12.944   99.000 30.5570 2.2900 26.3100 4.0100     0 0.89 
OBS: 56903.404 z S1  -15.320   14.409   99.000 30.2389 1.9962 25.7139 4.0400     0 0.92 
OBS: 56915.278 g S1   20.771   19.412   99.000 30.7280 2.8500 18.4700 4.2700     0 0.99 
OBS: 56915.280 r S1  -36.340   28.528   99.000 30.7710 2.4900 22.6500 4.0400     0 0.96 
OBS: 56915.283 i S1   -2.828   14.809   99.000 31.0090 2.2900 29.4800 4.0400     0 0.92 
OBS: 56915.285 z S1   19.027   13.193   99.000 30.6796 2.4153 23.8565 3.9961     0 1.02 
