SURVEY:              DES 
SNID: 1330903 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    41.116287
DECL:    -0.645018
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57303.824219    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.56544 +- 0.0005 
REDSHIFT_CMB: 0.5642976 +- 0.0005 
VPEC: -13.758022 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.03300 
MWEBV_ERR:   0.00120 

HOSTGAL_OBJID:       39339 
HOSTGAL_PHOTOZ:      0.6032 +- 0.0334 
HOSTGAL_SPECZ:       0.5654 +- -9.0000 
HOSTGAL_SNSEP:       1.90 
HOSTGAL_LOGMASS:      10.328 +- 0.172    #  OVERRIDE 
HOSTGAL_MAG:         24.30 22.66 21.82 21.46 
HOSTGAL_SB_FLUXCAL:  0.85 3.71 4.62 9.86 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57365.115000 
PRIVATE(DES_mjd_trigger):        57303.171000 

# ---------------------- 
NOBS: 99
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57248.388 g S2  -10.950    6.790   99.000 30.5420 4.1800 7.6800 3.9300     0 0.99 
OBS: 57248.391 r S2   13.370    9.939   99.000 30.6380 4.0400 11.3200 3.8200     0 1.01 
OBS: 57248.393 i S2  -22.561   11.564   99.000 30.9100 3.8400 20.4300 4.0400     0 1.02 
OBS: 57248.396 z S2   -5.862   15.508   99.000 30.6281 3.7964 20.3948 4.0149     0 0.94 
OBS: 57252.303 g S2    0.485    4.769   99.000 30.6360 2.8500 7.8900 3.9700     0 0.94 
OBS: 57252.305 r S2   -6.150    7.619   99.000 30.7100 2.7900 12.6700 3.8400     0 0.94 
OBS: 57252.307 i S2   -1.206    8.214   99.000 30.9680 2.5400 23.5100 3.9700     0 0.99 
OBS: 57252.310 z S2   -4.191   11.628   99.000 30.6758 2.6384 23.7971 3.9900     0 0.98 
OBS: 57256.292 g S2   -4.997    7.393   99.000 30.6140 4.3400 7.8400 3.9400     0 1.02 
OBS: 57256.295 r S2   -5.713   10.336   99.000 30.7100 4.0200 11.9700 3.8000     0 1.01 
OBS: 57256.297 i S2    5.791    9.341   99.000 30.9650 3.2200 21.0700 4.0100     0 1.05 
OBS: 57256.300 z S2  -13.918   13.920   99.000 30.6524 3.6178 20.6189 3.9900     0 0.97 
OBS: 57265.288 r S2   -9.841   19.357   99.000 30.7250 2.6200 35.7900 3.9700     0 0.93 
OBS: 57265.291 i S2  -14.335   12.182   99.000 30.9560 2.3600 35.6900 4.0900     0 1.00 
OBS: 57265.293 z S2  -10.304   10.107   99.000 30.6525 2.2824 22.7739 3.9754     0 1.01 
OBS: 57276.312 r S2    1.046   11.912   99.000 30.0160 2.8000 11.2700 3.8700     0 0.94 
OBS: 57276.314 i S2    6.788    7.179   99.000 30.9410 2.8500 17.7500 3.9300     0 0.86 
OBS: 57276.317 z S2   -0.999   12.081   99.000 30.5991 3.4863 16.6552 3.9810     0 1.02 
OBS: 57277.307 g S2    6.821    4.967   99.000 30.7160 2.9300 7.9000 3.9400     0 0.95 
OBS: 57277.310 r S2   -1.524    6.138   99.000 30.7440 2.5200 11.4800 3.8800     0 1.03 
OBS: 57277.312 i S2    5.346    6.655   99.000 30.9750 2.4300 18.7800 3.9600     0 0.85 
OBS: 57277.315 z S2   -8.699    8.901   99.000 30.6663 2.5350 18.3247 4.0590     0 1.02 
OBS: 57284.324 g S2    1.098    6.049   99.000 30.6930 3.7000 7.6900 3.9100     0 0.94 
OBS: 57284.326 r S2   -1.853    9.077   99.000 30.7070 3.4200 12.7000 3.8300     0 0.88 
OBS: 57284.328 i S2    6.895    8.910   99.000 30.9650 3.3300 18.5100 3.9400     0 0.99 
OBS: 57284.331 z S2   10.469   12.072   99.000 30.5504 3.1339 17.7271 3.9851     0 0.88 
OBS: 57288.199 r S2   15.029   16.564   99.000 30.6590 4.1100 18.1800 3.8800     0 0.99 
OBS: 57288.201 i S2   22.139   13.538   99.000 30.9140 4.0000 21.8200 4.0100     0 1.11 
OBS: 57288.203 z S2   14.286   13.425   99.000 30.6039 3.6517 17.8671 3.9806     0 1.05 
OBS: 57291.222 g S2    4.304   22.753   99.000 30.5390 2.9100 33.1200 4.1500     0 0.94 
OBS: 57291.224 r S2   38.261   18.780   99.000 30.7030 2.7000 30.9600 3.9700     0 0.94 
OBS: 57291.226 i S2   39.363   13.369   99.000 30.9590 2.7300 33.2100 4.0500     0 0.95 
OBS: 57291.229 z S2   21.691   11.535   99.000 30.6521 2.6709 22.1890 3.9999     0 1.03 
OBS: 57299.218 g S2   38.808   12.461   99.000 29.9900 2.5100 13.2700 4.1100     0 0.87 
OBS: 57299.220 r S2   69.898   15.219   99.000 29.9490 2.1700 19.1100 3.9300     0 0.86 
OBS: 57299.222 i S2   86.005   24.075   99.000 30.1660 2.2600 30.7900 4.1000     0 0.87 
OBS: 57299.227 z S2   21.382   33.303   99.000 29.8960 2.3500 36.5500 4.0700 32768 0.96 
OBS: 57303.166 g S2   11.216    9.171   99.000 30.3190 4.3400 9.2000 3.9400     0 0.90 
OBS: 57303.169 r S2   69.361   10.619   99.000 30.6410 4.1300 11.5400 3.8400     0 0.90 
OBS: 57303.171 i S2   85.667   10.201   99.000 30.9210 3.6400 20.4100 4.0500     0 1.01 
OBS: 57303.173 z S2   44.233   15.031   99.000 30.6431 3.7686 20.4057 4.0123     0 1.06 
OBS: 57304.205 g S2   20.238    5.340   99.000 30.6760 3.3900 7.3700 3.9100     0 0.89 
OBS: 57304.208 r S2   73.160    6.900   99.000 30.7180 2.9100 11.0900 3.8300     0 0.97 
