SURVEY:              DES 
SNID: 1292336 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    40.998829
DECL:    -0.906124
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56902.246094    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.23446 +- 0.0005 
REDSHIFT_CMB: 0.2335576 +- 0.0005 
VPEC: -28.271162 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.03030 
MWEBV_ERR:   0.00140 

HOSTGAL_OBJID:       32898 
HOSTGAL_PHOTOZ:      0.4444 +- 0.0480 
HOSTGAL_SPECZ:       0.2345 +- -9.0000 
HOSTGAL_SNSEP:       0.18 
HOSTGAL_LOGMASS:      9.099 +- 0.015    #  OVERRIDE 
HOSTGAL_MAG:         23.33 22.50 22.24 22.04 
HOSTGAL_SB_FLUXCAL:  10.48 22.27 31.67 37.43 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      56980.181000 
PRIVATE(DES_mjd_trigger):        56894.283000 

# ---------------------- 
NOBS: 100
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56694.032 g S2  -14.066    8.396   99.000 30.6640 2.1100 23.4800 3.9100     0 1.04 
OBS: 56890.328 g S2  141.695    4.795   99.000 30.7330 2.2500 8.2100 3.7400     0 0.92 
OBS: 56890.331 r S2  155.113    7.205   99.000 30.7610 2.0100 13.6200 3.8700     0 0.88 
OBS: 56890.333 i S2  162.726    8.360   99.000 31.0120 2.1700 24.7500 3.9500     0 0.96 
OBS: 56890.335 z S2  111.252   10.791   99.000 30.6895 2.1918 25.0916 3.9000     0 0.94 
OBS: 56894.288 i S2  231.503   19.074   99.000 31.0040 4.5300 23.6200 3.9300     0 0.86 
OBS: 56903.383 g S2  269.524    6.964   99.000 30.4280 2.7000 8.1100 3.6900     0 1.06 
OBS: 56903.386 r S2  336.039   10.654   99.000 30.3630 2.3900 13.1500 3.8900     0 0.92 
OBS: 56903.388 i S2  333.566   16.300   99.000 30.3710 2.1500 25.9900 3.9600     0 0.99 
OBS: 56903.391 z S2  161.789   13.134   99.000 30.4361 2.1679 24.7580 3.9008     0 0.86 
OBS: 56915.265 g S2  151.707   22.000   99.000 30.6660 2.5000 18.5800 3.8800     0 1.05 
OBS: 56915.267 r S2  294.072   22.303   99.000 30.7490 2.4400 22.0700 3.9400     0 1.02 
OBS: 56915.269 i S2  224.590   17.894   99.000 30.9970 2.4600 30.4900 3.9700     0 0.87 
OBS: 56915.271 z S2  116.576   13.066   99.000 30.6839 2.3229 24.4008 3.8793     0 0.93 
OBS: 56923.315 g S2   50.404    6.205   99.000 30.6860 3.6100 7.6500 3.6800     0 0.96 
OBS: 56923.318 r S2  160.011    9.350   99.000 30.7500 3.4000 11.7000 3.8600     0 0.88 
OBS: 56923.320 i S2  169.923    9.924   99.000 30.9880 3.1600 19.0800 3.9200     0 0.82 
OBS: 56923.322 z S2  121.247   12.286   99.000 30.6586 3.1928 18.4479 3.8892     0 0.85 
OBS: 56927.280 g S2   34.582    5.307   99.000 30.7360 2.9300 8.5800 3.7200     0 0.95 
OBS: 56927.283 r S2  131.036    8.032   99.000 30.7860 2.6700 12.4600 3.8600     0 0.89 
OBS: 56927.285 i S2  164.999    8.097   99.000 31.0200 2.3300 20.8300 4.0000     0 0.89 
OBS: 56927.287 z S2  139.005    8.408   99.000 30.6775 2.0161 21.0958 3.9103     0 1.00 
OBS: 56932.217 g S2   33.095    6.078   99.000 30.7100 2.6700 11.6800 3.8400     0 0.95 
OBS: 56932.220 r S2  112.027    7.448   99.000 30.7580 2.4200 13.4600 3.8900     0 0.91 
OBS: 56932.222 i S2  152.347    7.713   99.000 30.9990 2.2400 19.2100 3.9400     0 0.88 
OBS: 56932.224 z S2  118.346    6.991   99.000 30.6882 2.1088 17.0972 3.9000     0 0.88 
OBS: 56943.202 g S2   22.612   11.314   99.000 30.6990 2.4100 19.5500 3.8900     0 1.00 
OBS: 56943.204 r S2   64.131   11.519   99.000 30.7530 2.1900 19.5700 3.9200     0 1.06 
OBS: 56943.206 i S2   98.560    8.658   99.000 31.0100 1.8900 25.4300 3.9400     0 0.82 
OBS: 56943.209 z S2   90.525    7.346   99.000 30.6936 1.7650 19.8021 3.9198     0 0.97 
OBS: 56952.118 g S2   16.513    4.522   99.000 30.6550 2.2300 8.6200 3.7400     0 0.93 
OBS: 56952.120 r S2   40.657    6.432   99.000 30.7290 2.0300 13.1200 3.8800     0 0.84 
OBS: 56952.122 i S2   60.003    7.345   99.000 30.9850 1.8800 25.0800 3.9500     0 0.91 
OBS: 56952.125 z S2   41.366    9.765   99.000 30.6345 1.9650 25.0662 3.9199     0 0.94 
OBS: 56957.104 g S2   27.074    9.082   99.000 30.4470 4.4300 8.8800 3.7800     0 1.01 
OBS: 56957.106 r S2   42.385   12.230   99.000 30.7130 3.9500 13.3600 3.8800     0 0.92 
OBS: 56957.108 i S2   52.114   12.545   99.000 30.9980 3.2300 23.1600 3.9700     0 0.87 
OBS: 56957.111 z S2   89.346   13.614   99.000 30.6635 3.0528 22.7990 3.9300     0 0.90 
OBS: 56959.100 g S2   15.582    5.282   99.000 30.6610 2.2600 11.1000 3.8500     0 0.93 
OBS: 56959.102 r S2   38.872    6.893   99.000 30.7260 2.0100 14.6300 3.9000     0 0.96 
OBS: 56959.105 i S2   48.192    7.231   99.000 30.9910 1.9800 24.8600 3.9700     0 0.81 
OBS: 56959.107 z S2   47.818    8.337   99.000 30.6509 1.7188 23.9501 3.9000     0 1.00 
OBS: 56964.215 g S2   -9.546   10.267   99.000 30.6980 2.0600 26.6700 3.8800     0 0.91 
OBS: 56964.218 r S2   36.345    9.912   99.000 30.7760 1.8600 25.3100 3.9500     0 1.03 
OBS: 56964.220 i S2   55.245    9.569   99.000 31.0030 1.9900 32.2900 4.0100     0 0.98 
OBS: 56964.223 z S2   54.975    9.435   99.000 30.6558 1.9145 27.0745 3.9300     0 0.90 
OBS: 56973.183 g S2   20.042    5.860   99.000 30.7180 1.9000 15.0200 3.8700     0 0.91 
OBS: 56973.185 r S2   26.493    6.447   99.000 30.7510 1.7400 15.9200 3.9000     0 0.84 
OBS: 56973.188 i S2   31.206    5.768   99.000 30.9930 1.5900 22.1300 3.9900     0 0.90 
OBS: 56973.190 z S2   30.558    6.079   99.000 30.6690 1.5148 20.5354 3.9200     0 0.90 
OBS: 56980.179 g S2   16.996    3.361   99.000 30.7070 1.6700 8.2000 3.7200     0 0.91 
OBS: 56980.181 r S2   24.464    5.457   99.000 30.7470 1.6100 12.6100 3.8600     0 0.94 
OBS: 56980.183 i S2   33.999    6.392   99.000 30.9880 1.4500 25.2300 3.9600     0 1.01 
OBS: 56980.185 z S2   20.005    7.213   99.000 30.6208 1.4243 24.9039 3.9095     0 0.95 
OBS: 56987.180 g S2    9.362    3.665   99.000 30.7390 1.9900 8.4800 3.7800     0 1.06 
OBS: 56987.182 r S2   21.892    5.617   99.000 30.7730 1.8000 12.3000 3.9000     0 0.82 
OBS: 56987.187 z S2   25.646    7.384   99.000 30.7035 1.6946 24.3457 3.9037     0 1.07 
OBS: 56990.181 g S2    7.995    6.433   99.000 30.4770 2.0900 12.2400 3.9000     0 0.91 
OBS: 56990.183 r S2    7.224    8.705   99.000 30.4700 2.1400 15.4600 3.9100     0 1.02 
OBS: 56990.185 i S2    7.432   20.371   99.000 30.0770 2.0100 26.8600 4.0600     0 0.91 
OBS: 56990.188 z S2   19.193   15.769   99.000 30.2352 2.0894 25.1201 3.9174     0 0.98 
OBS: 57001.147 g S2  -14.079   14.335   99.000 30.6320 3.6200 19.8900 3.9300     0 1.00 
OBS: 57001.149 r S2   37.843   12.180   99.000 30.7100 3.4800 18.7300 3.9200     0 0.89 
OBS: 57001.151 i S2   24.780   14.237   99.000 30.9980 3.7800 26.2400 3.9400     0 0.93 
OBS: 57001.154 z S2    6.808   12.396   99.000 30.6656 2.7647 23.2142 3.9200     0 0.86 
OBS: 57003.043 g S2    5.563    3.838   99.000 30.7240 1.9200 9.1200 3.7900     0 1.00 
OBS: 57003.045 r S2   19.686    5.981   99.000 30.7620 1.9200 12.0300 3.8300     0 0.98 
OBS: 57003.047 i S2   14.702    6.203   99.000 31.0180 1.6700 22.8300 3.9700     0 0.86 
OBS: 57003.049 z S2   10.966    7.425   99.000 30.6680 1.7650 23.1854 3.9250     0 0.94 
