SURVEY:              DES 
SNID: 1345553 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    35.344692
DECL:    -4.667977
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57391.671875    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.31902 +- 0.0005 
REDSHIFT_CMB: 0.3179496 +- 0.0005 
VPEC: -19.866725 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.02500 
MWEBV_ERR:   0.00140 

HOSTGAL_OBJID:       44608 
HOSTGAL_PHOTOZ:      0.3647 +- 0.1024 
HOSTGAL_SPECZ:       0.3190 +- -9.0000 
HOSTGAL_SNSEP:       0.72 
HOSTGAL_LOGMASS:      10.034 +- 0.1035    #  OVERRIDE 
HOSTGAL_MAG:         22.88 21.94 21.53 21.25 
HOSTGAL_SB_FLUXCAL:  12.38 30.03 46.73 54.87 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57427.057000 
PRIVATE(DES_mjd_trigger):        57388.042000 

# ---------------------- 
NOBS: 36
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57344.213 g X1   -0.516    4.075   99.000 30.6770 2.2300 7.8800 3.6600     0 0.94 
OBS: 57344.216 r X1   -4.592    4.996   99.000 30.6790 1.8400 12.0900 3.7000     0 0.85 
OBS: 57344.218 i X1   -4.524    7.455   99.000 30.9350 1.8700 23.9200 3.8400     0 1.00 
OBS: 57344.220 z X1    4.274    9.216   99.000 30.5407 1.7688 23.0870 3.9981     0 1.05 
OBS: 57355.156 g X1  -14.357    8.271   99.000 30.6620 1.9200 20.9300 3.9300     0 0.88 
OBS: 57355.159 r X1   -1.898    7.746   99.000 30.7050 1.7500 20.3000 3.7800     0 1.03 
OBS: 57355.161 i X1   -2.609    6.674   99.000 30.9770 1.5700 27.5500 3.8600     0 1.06 
OBS: 57355.163 z X1    7.637    8.189   99.000 30.6490 1.7342 23.6244 3.9900     0 1.10 
OBS: 57365.051 g X1    1.672    5.108   99.000 30.3470 2.2800 7.8000 3.6500     0 0.98 
OBS: 57365.054 r X1   -5.128    5.530   99.000 30.4600 1.9800 10.8000 3.7000     0 0.89 
OBS: 57365.056 i X1   10.299    5.720   99.000 30.8670 1.7600 18.5200 3.7800     0 0.87 
OBS: 57365.059 z X1   -4.416    6.908   99.000 30.5158 1.7468 16.0977 4.0212     0 1.05 
OBS: 57372.046 g X1   -2.310    5.203   99.000 30.6790 2.3800 9.7900 3.7500     0 0.98 
OBS: 57372.048 r X1   -3.030    5.477   99.000 30.7010 2.2300 11.5100 3.7100     0 0.94 
OBS: 57372.051 i X1   15.173    7.521   99.000 30.9720 2.3200 19.5500 3.7700     0 1.03 
OBS: 57372.053 z X1    3.725    7.480   99.000 30.6379 2.0859 18.1973 3.9714     0 0.97 
OBS: 57379.058 g X1   37.594   26.537   99.000 30.6740 2.4200 37.5300 3.9400     0 0.88 
OBS: 57379.061 r X1   92.502   14.637   99.000 30.7270 2.2000 36.2200 3.8300     0 0.93 
OBS: 57379.063 i X1   54.296   12.238   99.000 30.9780 2.1300 42.9800 3.9100     0 0.97 
OBS: 57379.066 z X1   32.239   11.210   99.000 30.6506 1.8093 31.0522 3.9700     0 1.01 
OBS: 57388.042 g X1  221.949    6.634   99.000 30.6250 2.1300 11.0800 3.8000     0 1.06 
OBS: 57388.045 r X1  225.868    8.402   99.000 30.4390 1.9900 13.6600 3.7100     0 0.96 
OBS: 57388.047 i X1  190.810    7.249   99.000 30.9360 2.0200 20.9000 3.8700     0 1.02 
OBS: 57388.049 z X1  167.889    9.545   99.000 30.4771 1.9739 20.6098 4.0239     0 0.96 
OBS: 57395.094 g X1  215.549    6.699   99.000 30.6810 3.3600 7.8900 3.6700     0 1.13 
OBS: 57395.096 r X1  254.091    7.511   99.000 30.7260 2.9100 11.4400 3.7000     0 1.02 
OBS: 57395.098 i X1  238.984   12.466   99.000 30.9710 3.4500 23.2200 3.8300     0 0.99 
OBS: 57395.101 z X1  130.449   20.839   99.000 30.5691 3.7205 22.8656 3.9950     0 1.05 
OBS: 57402.048 g X1  161.552    5.701   99.000 30.6820 1.7900 12.7600 3.8500     0 0.95 
OBS: 57402.051 r X1  211.810    6.014   99.000 30.7130 1.6400 14.4500 3.7300     0 1.01 
OBS: 57402.053 i X1  201.569    6.151   99.000 30.9730 1.4900 22.7400 3.8700     0 1.10 
OBS: 57402.055 z X1  128.340    6.461   99.000 30.6060 1.4151 21.1354 4.0050     0 0.98 
OBS: 57427.050 g X1    9.568    8.506   99.000 30.5880 3.7700 9.2500 3.7600     0 0.99 
OBS: 57427.052 r X1   77.148    9.456   99.000 30.6510 3.2300 13.6500 3.7300     0 1.04 
OBS: 57427.054 i X1  101.749   13.408   99.000 30.9150 3.1800 25.8200 3.8100     0 1.14 
OBS: 57427.057 z X1   86.320   14.717   99.000 30.5375 2.9853 25.5826 4.0100     0 1.03 
