SURVEY:              DES 
SNID: 1283724 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    55.264267
DECL:   -28.689762
TYPE:                 101    #  OVERRIDE 
PEAKMJD:              57261.695312    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.07 +- 0.005 
REDSHIFT_CMB: 0.0696364 +- 0.005 
VPEC: 20.309369 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.01140 
MWEBV_ERR:   0.00080 

HOSTGAL_OBJID:       3456 
HOSTGAL_PHOTOZ:      0.1985 +- 0.0246 
HOSTGAL_SPECZ:       0.0705 +- -9.0000 
HOSTGAL_SNSEP:       14.97 
HOSTGAL_LOGMASS:      10.419 +- 0.0105    #  OVERRIDE 
HOSTGAL_MAG:         23.56 22.12 21.48 21.11 
HOSTGAL_SB_FLUXCAL:  5.01 16.21 29.68 40.68 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57325.202000 
PRIVATE(DES_mjd_trigger):        57257.309000 

# ---------------------- 
NOBS: 107
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57252.289 g C2   10.136    7.229   99.000 30.6190 3.1000 7.5300 3.5800     0 0.53 
OBS: 57252.291 r C2   12.381    9.257   99.000 30.7000 2.6300 12.3500 3.5200     0 0.54 
OBS: 57252.293 i C2   15.463   11.939   99.000 30.9740 2.6100 23.8000 3.7200     0 0.52 
OBS: 57252.296 z C2   13.689   17.406   99.000 30.6963 2.7293 23.5946 3.9215     0 0.52 
OBS: 57256.281 r C2  254.574   13.546   99.000 30.7180 3.9400 11.4500 3.4700     0 0.52 
OBS: 57256.283 i C2  250.352   17.839   99.000 30.9850 3.6600 22.0000 3.7100     0 0.48 
OBS: 57256.285 z C2  204.531   18.930   99.000 30.6916 3.4345 21.2869 3.9400     0 0.50 
OBS: 57257.309 g C2  217.209    8.338   99.000 30.5310 3.1900 7.4400 3.5500     0 0.55 
OBS: 57257.311 r C2  365.875    9.651   99.000 30.5870 2.7500 10.8600 3.4800     0 0.47 
OBS: 57257.313 i C2  347.098   12.153   99.000 30.8590 2.6300 18.4400 3.6600     0 0.51 
OBS: 57257.316 z C2  266.063   13.127   99.000 30.6197 2.3870 17.3958 3.9196     0 0.42 
OBS: 57266.270 g C2  316.647   26.780   99.000 30.5930 2.8200 32.8400 3.8800     0 0.82 
OBS: 57266.273 r C2  911.267   22.365   99.000 30.6890 2.6100 29.5700 3.6600     0 0.59 
OBS: 57266.275 i C2  873.407   17.559   99.000 30.9650 2.4400 30.3300 3.7600     0 0.54 
OBS: 57266.277 z C2  695.145   11.723   99.000 30.6401 2.1438 18.2292 3.9646     0 0.54 
OBS: 57276.356 r C2  404.804   12.146   99.000 30.7340 3.9800 10.5700 3.3700     0 0.57 
OBS: 57276.358 i C2  510.226   10.954   99.000 30.9810 3.1800 16.8800 3.6300     0 0.55 
OBS: 57276.361 z C2  533.346   12.308   99.000 30.6411 2.8345 15.3719 3.9407     0 0.46 
OBS: 57277.392 g C2   97.899    6.185   99.000 30.7100 2.5300 7.8700 3.5700     0 0.55 
OBS: 57277.395 r C2  379.475    8.363   99.000 30.7330 2.3400 11.3600 3.4900     0 0.52 
OBS: 57277.397 i C2  453.516   10.244   99.000 30.9850 2.3800 19.8200 3.6800     0 0.58 
