SURVEY:              DES 
SNID: 1317612 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:     6.856408
DECL:   -42.850411
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57009.656250    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.1054 +- 0.0005 
REDSHIFT_CMB: 0.1045752 +- 0.0005 
VPEC: 31.568582 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00490 
MWEBV_ERR:   0.00030 

HOSTGAL_OBJID:       29198 
HOSTGAL_PHOTOZ:      0.2206 +- 0.0327 
HOSTGAL_SPECZ:       0.1053 +- -9.0000 
HOSTGAL_SNSEP:       2.92 
HOSTGAL_LOGMASS:      10.338 +- 0.146    #  OVERRIDE 
HOSTGAL_MAG:         19.66 18.60 18.14 17.89 
HOSTGAL_SB_FLUXCAL:  38.67 82.18 117.43 137.29 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57051.043000 
PRIVATE(DES_mjd_trigger):        57011.042000 

# ---------------------- 
NOBS: 29
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56992.033 g E1  -12.208   10.563   99.000 30.7440 2.2300 19.4200 4.4300     0 1.14 
OBS: 57002.042 z E1  327.461   11.537   99.000 30.6990 1.8500 27.7900 4.1300 65536 1.12 
OBS: 57025.043 g E1  998.868   19.326   99.000 30.7020 2.5300 27.4600 4.4300     0 0.97 
OBS: 57025.049 z E1  675.747   17.561   99.000 30.6550 1.8800 38.3900 4.1000 32768 0.96 
OBS: 57044.044 g E1  164.651    8.237   99.000 30.6520 2.8800 10.9500 4.3200     0 1.12 
OBS: 57044.052 z E1  672.544   12.686   99.000 30.6910 2.3800 22.0898 4.1000     0 0.83 
OBS: 57051.036 g E1  122.723   14.053   99.000 30.6000 1.8600 25.0500 4.4500     0 0.95 
OBS: 57051.043 z E1  476.182   10.650   99.000 30.5571 1.4057 27.0898 4.1100     0 0.96 
OBS: 57252.234 z E1   -7.301   12.887   99.000 30.7040 2.2200 28.7600 4.0900 65536 0.87 
OBS: 57257.217 z E1    8.927   13.731   99.000 30.5340 2.3200 23.4200 4.0800 65536 0.94 
OBS: 57265.212 r E1   -7.847   19.427   99.000 30.7450 2.4500 31.4100 4.1400     0 1.10 
OBS: 57273.099 z E1  107.120   23.599   99.000 30.6190 3.3700 32.7000 4.0700 65536 1.07 
OBS: 57277.091 z E1   17.090   13.039   99.000 30.6487 2.8520 18.2553 4.0812     0 1.00 
OBS: 57283.091 g E1   -1.104   14.768   99.000 29.3730 2.5300 7.9900 4.2800     0 1.08 
OBS: 57283.094 r E1   -3.716   20.712   99.000 29.3940 2.0900 12.8200 4.0700     0 1.04 
OBS: 57283.098 z E1  -35.498   19.401   99.000 29.7827 1.9587 21.9270 4.1185     0 0.95 
OBS: 57287.065 z E1   45.060   22.548   99.000 30.6220 3.5100 29.5100 4.0900 32768 0.96 
OBS: 57288.055 r E1   -5.783   22.620   99.000 30.6680 4.2200 20.4300 4.1400     0 1.18 
OBS: 57288.061 z E1  249.814   34.695   99.000 30.6200 4.4400 30.5800 4.0900 32768 1.12 
OBS: 57290.049 g E1   21.727   29.912   99.000 30.5390 4.0800 30.7500 4.4300     0 0.92 
OBS: 57290.049 r E1  -26.471   37.065   99.000 30.6870 3.7400 30.0000 4.1100 65536 1.05 
OBS: 57290.056 z E1   -1.973   21.278   99.000 30.7061 3.5496 25.5394 4.0599     0 0.93 
OBS: 57297.034 i E1  -28.585   15.288   99.000 30.9670 3.6200 26.7900 4.0400     0 1.18 
OBS: 57297.035 z E1  136.128   32.616   99.000 30.6640 3.6200 38.1200 4.0900 65536 0.78 
OBS: 57301.033 g E1   10.750   12.070   99.000 29.7850 3.1000 7.6500 4.2100     0 1.13 
OBS: 57301.037 i E1   -0.825   23.983   99.000 29.6140 2.6400 22.4700 4.1000     0 1.04 
OBS: 57301.038 z E1    0.796   19.905   99.000 30.3940 2.6500 30.0400 4.0900 32768 1.00 
OBS: 57305.056 z E1  -48.958   25.134   99.000 30.5510 3.0900 30.0100 4.0900 65536 1.00 
OBS: 57311.009 r E1   -3.033    7.811   99.000 30.6880 2.6500 12.7200 4.0300     0 1.15 
