SURVEY:              DES 
SNID: 1315296 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    40.301579
DECL:    -0.764383
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57000.488281    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.41363 +- 0.0005 
REDSHIFT_CMB: 0.4125793 +- 0.0005 
VPEC: -17.800292 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.03350 
MWEBV_ERR:   0.00100 

HOSTGAL_OBJID:       32653 
HOSTGAL_PHOTOZ:      0.4219 +- 0.0768 
HOSTGAL_SPECZ:       0.4136 +- -9.0000 
HOSTGAL_SNSEP:       0.80 
HOSTGAL_LOGMASS:      9.821 +- 0.065    #  OVERRIDE 
HOSTGAL_MAG:         22.68 21.77 21.64 21.41 
HOSTGAL_SB_FLUXCAL:  13.50 30.41 41.27 44.13 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57036.055000 
PRIVATE(DES_mjd_trigger):        57001.151000 

# ---------------------- 
NOBS: 108
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56952.118 g S2   -1.120    4.412   99.000 30.7140 2.3400 8.3400 4.1600     0 0.97 
OBS: 56952.120 r S2   -0.531    5.304   99.000 30.7520 2.0700 13.1400 3.8900     0 0.80 
OBS: 56952.122 i S2    8.822    8.230   99.000 30.9980 1.9300 25.5000 3.9200     0 0.92 
OBS: 56952.125 z S2   -3.033   10.498   99.000 30.6540 2.0296 24.5816 4.0356     0 0.90 
OBS: 56957.104 g S2  -17.703    8.673   99.000 30.6820 4.4400 8.6100 4.1600     0 0.79 
OBS: 56957.106 r S2  -10.621   10.333   99.000 30.7630 3.9300 13.4300 3.8700     0 0.85 
OBS: 56957.108 i S2   -0.902   11.806   99.000 31.0070 3.2900 23.5100 3.9300     0 0.93 
OBS: 56957.111 z S2    3.263   13.362   99.000 30.6709 3.0570 22.3539 4.0346     0 0.88 
OBS: 56959.100 g S2   -6.916    5.229   99.000 30.7110 2.2700 10.7000 4.2900     0 1.01 
OBS: 56959.102 r S2    9.926    5.634   99.000 30.7420 2.0300 14.6600 3.9000     0 0.94 
OBS: 56959.105 i S2   10.399    8.549   99.000 31.0030 2.0000 25.3000 3.9300     0 0.90 
