SURVEY:              DES 
SNID: 1335718 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    52.309444
DECL:   -28.385372
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57349.187500    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.7 +- 0.005 
REDSHIFT_CMB: 0.6993329 +- 0.005 
VPEC: 2.651332 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00880 
MWEBV_ERR:   0.00050 

HOSTGAL_OBJID:       41126 
HOSTGAL_PHOTOZ:      1.1699 +- 0.0692 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       0.55 
HOSTGAL_LOGMASS:      8.642 +- 0.5365    #  OVERRIDE 
HOSTGAL_MAG:         27.97 27.11 25.57 25.34 
HOSTGAL_SB_FLUXCAL:  -0.12 0.09 1.06 1.26 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57394.097000 
PRIVATE(DES_mjd_trigger):        57331.216000 

# ---------------------- 
NOBS: 64
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57304.305 z C3   -0.679    4.576   99.000 30.8314 2.5127 10.2612 3.9834 98304 0.85 
OBS: 57311.207 g C3   -1.829    1.705   99.000 30.8246 2.1070 4.1165 3.9363     0 0.90 
OBS: 57311.216 r C3    2.085    1.413   99.000 31.7920 1.9202 8.6405 3.9134     0 0.76 
OBS: 57311.232 i C3    2.600    1.437   99.000 31.6163 1.7475 8.6995 3.9740     0 0.83 
OBS: 57311.304 z C3   -1.864    2.214   99.000 31.0921 1.6337 9.6919 3.9645     0 0.90 
OBS: 57317.161 g C3    0.299    3.772   99.000 30.8005 2.1853 9.6645 4.1766     0 0.94 
OBS: 57317.190 r C3    0.866    2.295   99.000 31.7833 2.0024 14.3539 4.0165     0 0.84 
OBS: 57318.106 i C3   -6.803    4.241   99.000 31.5981 2.8511 16.5504 4.1171     0 0.87 
OBS: 57318.130 z C3   -1.564    3.890   99.000 31.1886 2.5392 12.7022 3.9623     0 0.88 
OBS: 57325.182 r C3    2.733    3.510   99.000 31.7799 1.7090 23.5404 4.1400     0 0.91 
OBS: 57327.087 g C3    0.319    2.431   99.000 30.7763 2.6841 4.3722 3.9848     0 0.87 
OBS: 57327.096 i C3    4.305    2.587   99.000 31.5971 2.0994 12.9685 4.0667     0 0.84 
OBS: 57327.134 z C3    9.810    2.440   99.000 31.1909 1.8355 11.0138 3.9737     0 0.86 
OBS: 57329.195 r C3   12.502    2.153   99.000 31.7927 2.6657 9.6626 3.9631     0 0.78 
OBS: 57331.191 g C3    2.512    1.892   99.000 30.8532 2.2074 4.0626 3.9765     0 0.93 
OBS: 57331.216 i C3   16.115    2.533   99.000 31.6347 2.5314 11.0983 3.9954     0 0.86 
OBS: 57331.241 z C3   19.685    2.616   99.000 31.2419 2.0900 10.8494 3.9477     0 0.89 
OBS: 57339.132 r C3   41.973    2.303   99.000 31.7872 2.7086 9.7629 3.9536     0 0.79 
OBS: 57339.201 g C3   11.407    1.979   99.000 30.8334 2.4222 4.1839 3.9305     0 0.87 
OBS: 57339.210 i C3   39.377    2.073   99.000 31.6163 2.0570 11.2216 4.0044     0 0.82 
OBS: 57339.232 z C3   30.181    3.416   99.000 31.2357 2.6248 11.4734 3.9620     0 0.84 
OBS: 57345.255 g C3   15.709    2.138   99.000 30.8341 2.5540 4.1838 3.9861     0 0.90 
OBS: 57345.263 r C3   51.153    1.904   99.000 31.7940 2.3837 9.3640 3.9229     0 0.84 
