SURVEY:              DES 
SNID: 1273127 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:     8.556322
DECL:   -43.275948
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57246.667969    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.19024 +- 0.0005 
REDSHIFT_CMB: 0.1893705 +- 0.0005 
VPEC: 20.180949 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00790 
MWEBV_ERR:   0.00040 

HOSTGAL_OBJID:       7778 
HOSTGAL_PHOTOZ:      0.2362 +- 0.0661 
HOSTGAL_SPECZ:       0.1902 +- -9.0000 
HOSTGAL_SNSEP:       0.43 
HOSTGAL_LOGMASS:      10.406 +- 0.07    #  OVERRIDE 
HOSTGAL_MAG:         20.92 19.87 19.42 19.16 
HOSTGAL_SB_FLUXCAL:  87.25 238.48 386.06 497.50 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57283.098000 
PRIVATE(DES_mjd_trigger):        57248.403000 

# ---------------------- 
NOBS: 118
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57248.403 g E1  344.270    9.529   99.000 30.7010 4.0900 6.6700 3.9900     0 1.03 
OBS: 57248.406 r E1  416.254   13.589   99.000 30.7580 3.9500 10.4600 3.7800     0 0.95 
OBS: 57248.408 i E1  348.766   16.066   99.000 30.9590 3.7200 20.4200 4.0600     0 0.96 
OBS: 57248.411 z E1  198.906   20.296   99.000 30.7110 3.7150 20.9188 4.0650     0 0.77 
OBS: 57252.229 g E1  289.447    7.432   99.000 30.7570 2.8100 6.8000 3.9500     0 0.83 
OBS: 57252.231 r E1  391.554    9.947   99.000 30.7990 2.4000 10.5800 3.8200     0 0.95 
OBS: 57252.233 i E1  310.781   11.337   99.000 30.9940 2.5500 19.8100 4.0200     0 0.98 
OBS: 57252.236 z E1  183.368   12.075   99.000 30.7546 2.2757 20.5931 4.0849     0 0.85 
OBS: 57256.209 g E1  215.442    9.123   99.000 30.7230 4.4100 6.9800 3.9600     0 0.91 
OBS: 57256.211 r E1  309.470   12.663   99.000 30.7880 3.8800 10.6200 3.7900     0 0.84 
OBS: 57256.213 i E1  200.869   17.799   99.000 31.0170 4.1900 19.4200 3.9600     0 0.76 
OBS: 57256.216 z E1   95.719   20.660   99.000 30.7595 3.9839 19.7351 4.0700     0 0.85 
OBS: 57257.212 g E1  183.732    7.874   99.000 30.6740 2.6200 9.3000 4.0900     0 0.96 
OBS: 57257.214 r E1  300.449   10.896   99.000 30.6650 2.4800 12.1100 3.8300     0 0.89 
OBS: 57257.216 i E1  202.165   11.420   99.000 30.8010 2.2900 19.1500 3.9900     0 0.96 
OBS: 57257.219 z E1  113.494   12.181   99.000 30.5773 2.3229 16.3408 4.0806     0 0.79 
OBS: 57265.209 g E1   53.478   32.791   99.000 30.7070 2.4000 35.7200 4.2500     0 0.98 
OBS: 57265.212 r E1  227.790   18.619   99.000 30.8000 2.4200 31.9300 3.9700     0 0.89 
OBS: 57265.214 i E1  171.780   13.567   99.000 31.0090 2.1900 32.9800 4.0800     0 0.76 
OBS: 57265.217 z E1  137.346   12.024   99.000 30.7439 2.1570 20.8172 4.0647     0 0.82 
OBS: 57273.093 g E1   33.533    8.883   99.000 30.6310 4.1900 6.7400 3.9500     0 0.94 
OBS: 57273.096 r E1  122.796   12.527   99.000 30.7380 3.3600 11.5000 3.8200     0 0.83 
OBS: 57273.098 i E1  180.117   15.048   99.000 30.9950 3.2200 23.3700 4.0000     0 0.75 
OBS: 57273.100 z E1  174.169   19.623   99.000 30.6752 3.4095 22.5753 4.0700     0 0.83 
OBS: 57277.084 g E1   34.116    7.644   99.000 30.6670 3.4400 6.7100 4.0300     0 0.96 
OBS: 57277.086 r E1   90.927   10.262   99.000 30.7750 2.9100 10.3800 3.8000     0 0.97 
OBS: 57277.088 i E1  115.399   11.390   99.000 31.0070 2.7700 19.0700 4.0000     0 1.04 
OBS: 57277.091 z E1  107.398   13.532   99.000 30.7065 2.8363 18.1103 4.0945     0 0.82 
OBS: 57283.091 g E1   15.975   15.700   99.000 29.4050 2.6100 7.8600 4.1100     0 0.99 
OBS: 57283.094 r E1   64.745   22.944   99.000 29.4130 2.0700 12.6500 3.9300     0 0.97 
OBS: 57283.096 i E1   56.449   15.474   99.000 30.3070 2.0300 21.6800 4.0900     0 0.76 
OBS: 57283.099 z E1   77.298   22.363   99.000 29.7946 1.9735 21.8742 4.1351     0 0.92 
OBS: 57287.058 r E1   63.004   19.804   99.000 30.7220 4.5400 16.8100 3.8900     0 0.90 
OBS: 57287.064 z E1   70.683   21.062   99.000 30.6598 3.7725 21.3498 4.0728     0 0.80 
OBS: 57288.055 r E1   67.211   19.992   99.000 30.7200 4.2400 20.8200 4.0000     0 0.88 
OBS: 57288.057 i E1   66.437   25.283   99.000 30.9250 4.5100 26.8100 4.0800     0 0.77 
