SURVEY:              DES 
SNID: 1329312 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    36.263298
DECL:    -5.541797
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57308.761719    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.34586 +- 0.0005 
REDSHIFT_CMB: 0.344792 +- 0.0005 
VPEC: -17.716436 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.02610 
MWEBV_ERR:   0.00030 

HOSTGAL_OBJID:       37679 
HOSTGAL_PHOTOZ:      0.3280 +- 0.0796 
HOSTGAL_SPECZ:       0.3455 +- -9.0000 
HOSTGAL_SNSEP:       0.59 
HOSTGAL_LOGMASS:      11.115 +- 0.0305    #  OVERRIDE 
HOSTGAL_MAG:         22.25 20.76 20.16 19.77 
HOSTGAL_SB_FLUXCAL:  25.09 100.09 174.70 246.54 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57339.070000 
PRIVATE(DES_mjd_trigger):        57301.294000 

# ---------------------- 
NOBS: 75
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57265.240 z X3  -14.637    4.508   99.000 31.2696 2.6810 13.4302 3.7690     0 0.97 
OBS: 57265.391 i X3   -0.865    4.763   99.000 31.6375 2.2129 23.7685 3.6649     0 0.90 
OBS: 57273.342 i X3    0.713    2.721   99.000 31.6398 2.7364 11.0799 3.5299     0 0.89 
OBS: 57273.364 z X3   -4.765    3.375   99.000 31.2934 2.5352 9.6934 3.7927     0 0.92 
OBS: 57278.216 r X3   -1.230    2.480   99.000 31.7949 2.5378 11.3082 3.3800     0 0.91 
OBS: 57278.257 g X3    0.125    2.818   99.000 30.8914 2.4172 4.9613 3.3930     0 0.97 
OBS: 57283.189 i X3   -8.291    2.731   99.000 31.6304 2.4811 12.0990 3.5333     0 1.00 
OBS: 57283.215 z X3   -9.037    2.668   99.000 31.3230 2.0661 9.8408 3.7993     0 0.95 
OBS: 57287.237 r X3   -2.512    3.270   99.000 31.8120 3.1249 12.3702 3.4119     0 0.91 
OBS: 57287.262 i X3   -3.365    3.522   99.000 31.6275 3.3476 11.1254 3.5313     0 0.90 
OBS: 57287.290 z X3    2.449    3.926   99.000 31.2603 3.0126 9.5382 3.7890     0 0.92 
OBS: 57291.170 i X3   -3.208    7.409   99.000 31.6245 2.6135 29.7237 3.6500 98304 0.92 
OBS: 57291.236 r X3   -1.926    6.321   99.000 31.8139 2.5693 30.6254 3.5200     0 0.96 
OBS: 57291.252 z X3    9.552    3.440   99.000 31.2872 2.0528 12.9339 3.7781     0 0.96 
OBS: 57297.258 r X3   40.438    6.898   99.000 31.8129 2.8832 25.5439 3.5283     0 0.96 
OBS: 57297.274 i X3   51.486    4.512   99.000 31.6506 2.6479 19.4948 3.6500     0 0.92 
OBS: 57297.296 z X3   52.657    4.819   99.000 31.2619 2.8479 13.4386 3.7717     0 0.97 
OBS: 57301.291 r X3  109.819    9.795   99.000 30.7141 2.4752 19.2221 3.4727 32768 0.99 
OBS: 57302.139 z X3  101.504    3.531   99.000 31.2160 2.3275 10.7645 3.7983     0 0.93 
OBS: 57302.304 g X3   93.535    6.215   99.000 30.7846 4.0108 6.5962 3.4360 65536 1.04 
OBS: 57303.231 g X3  106.210    3.832   99.000 30.7351 3.2484 4.8862 3.3871     0 1.01 
OBS: 57305.292 r X3  145.015    5.938   99.000 31.7696 4.2052 15.1616 3.3900 65536 0.92 
OBS: 57305.307 i X3  133.442    4.889   99.000 31.6236 3.9346 12.5371 3.5139 65536 0.96 
OBS: 57311.120 r X3  155.017    3.255   99.000 31.7865 3.1052 10.9023 3.3836     0 0.91 
OBS: 57311.136 i X3  153.663    2.272   99.000 31.6285 2.1470 11.1380 3.5382     0 1.02 
OBS: 57311.161 z X3  117.691    2.800   99.000 31.2699 2.3499 8.1294 3.7949     0 0.92 
OBS: 57311.271 g X3  103.565    3.234   99.000 30.8818 2.6377 5.1961 3.3537     0 0.96 
OBS: 57315.220 g X3   77.455    3.812   99.000 30.7970 3.2663 5.0803 3.3913     0 0.99 
OBS: 57315.241 r X3  105.183    8.095   99.000 30.9295 3.4996 15.5319 3.4855 65536 1.07 
OBS: 57316.101 i X3  150.761    8.202   99.000 31.1217 3.2538 20.3657 3.6424     0 0.99 
OBS: 57317.099 z X3  120.037    3.557   99.000 31.2477 2.1798 12.4949 3.7975     0 0.91 
OBS: 57319.116 r X3  150.463    7.268   99.000 31.7807 3.4522 26.8608 3.5200     0 0.98 
OBS: 57319.293 g X3   15.413   23.624   99.000 30.8120 3.5700 26.5900 3.5300 32768 0.85 
OBS: 57325.076 i X3  102.657   13.370   99.000 31.6199 2.3182 42.4767 3.6200 32768 0.95 
OBS: 57325.140 z X3   88.087    5.060   99.000 31.0587 1.8820 8.7521 3.6944 65536 0.95 
OBS: 57327.077 g X3   32.338    3.112   99.000 29.7201 2.6874 2.4175 2.9183 65536 0.99 
OBS: 57327.183 r X3   74.311    2.681   99.000 31.8049 1.8337 16.8000 3.4833     0 0.90 
OBS: 57329.071 i X3   87.191    3.219   99.000 30.7807 2.3980 5.5047 3.5273 65536 0.93 
OBS: 57329.116 z X3   71.971    3.695   99.000 31.2457 2.3429 12.5813 3.7964     0 0.97 
