SURVEY:              DES 
SNID: 1302058 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    53.396389
DECL:   -29.190622
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56956.808594    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.1983 +- 0.0005 
REDSHIFT_CMB: 0.1978583 +- 0.0005 
VPEC: 8.928592 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00960 
MWEBV_ERR:   0.00030 

HOSTGAL_OBJID:       24398 
HOSTGAL_PHOTOZ:      0.3422 +- 0.0583 
HOSTGAL_SPECZ:       0.1988 +- -9.0000 
HOSTGAL_SNSEP:       0.68 
HOSTGAL_LOGMASS:      9.664 +- 0.039    #  OVERRIDE 
HOSTGAL_MAG:         21.71 20.92 20.59 20.42 
HOSTGAL_SB_FLUXCAL:  49.14 104.97 143.14 168.47 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57067.096000 
PRIVATE(DES_mjd_trigger):        56949.337000 

# ---------------------- 
NOBS: 108
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56904.282 g C2    3.098    5.412   99.000 30.7630 2.9000 9.9600 3.8000     0 1.07 
OBS: 56904.284 r C2    1.620    6.907   99.000 30.7840 2.6800 11.8000 3.6500     0 0.95 
OBS: 56904.286 i C2   -1.944    8.274   99.000 31.0270 2.5700 19.3200 3.8700     0 1.09 
OBS: 56904.289 z C2   -6.662    9.321   99.000 30.6915 2.5607 18.1773 4.0102     0 1.04 
OBS: 56912.357 g C2    1.532   11.824   99.000 30.7690 2.3100 24.1300 3.9400     0 0.96 
OBS: 56912.360 r C2   -0.530    8.497   99.000 30.7930 2.0300 22.9600 3.7700     0 1.07 
OBS: 56912.362 i C2   -1.058    9.700   99.000 31.0490 1.9800 29.2200 3.9300     0 0.96 
OBS: 56912.364 z C2    8.783    8.968   99.000 30.7564 1.8800 24.5012 4.0002     0 0.98 
OBS: 56920.291 g C2    6.549    2.970   99.000 30.7620 2.0800 7.2100 3.6200     0 1.04 
OBS: 56920.294 r C2   -6.430    4.429   99.000 30.7880 1.8500 10.2800 3.6200     0 1.03 
OBS: 56920.296 i C2    0.852    5.515   99.000 31.0330 1.7300 16.3900 3.8300     0 1.06 
OBS: 56920.298 z C2    6.236    6.083   99.000 30.7264 1.7144 15.6478 4.0400     0 0.87 
OBS: 56927.221 g C2    1.408    3.487   99.000 30.7350 2.4100 7.6800 3.8000     0 1.03 
OBS: 56927.224 r C2   -7.361    5.488   99.000 30.7700 2.0200 11.6700 3.6200     0 1.11 
OBS: 56927.226 i C2   -4.751    7.402   99.000 31.0130 1.8700 20.8300 3.9600     0 1.09 
OBS: 56927.229 z C2   -1.380    8.408   99.000 30.6886 1.9443 20.8844 4.0104     0 0.92 
OBS: 56935.363 r C2    5.803   10.607   99.000 30.7290 4.5500 13.1800 3.6600     0 1.05 
OBS: 56935.365 i C2    9.769   15.040   99.000 31.0220 4.4200 21.6100 3.8900     0 0.98 
OBS: 56943.178 g C2  131.037    8.706   99.000 30.7530 2.4300 16.5400 3.9400     0 1.07 
OBS: 56943.180 r C2  128.773    7.413   99.000 30.7680 2.0500 17.2900 3.7100     0 0.98 
OBS: 56943.182 i C2   99.213    7.751   99.000 31.0200 1.8900 23.2500 3.9100     0 0.96 
OBS: 56943.185 z C2   70.267    7.806   99.000 30.7139 1.7748 20.4425 4.0252     0 1.01 
OBS: 56949.339 r C2  452.775    6.397   99.000 30.7780 1.7700 12.4700 3.6800     0 1.16 
OBS: 56949.341 i C2  385.467    7.639   99.000 31.0340 1.8100 19.7600 3.8700     0 1.00 
OBS: 56949.344 z C2  293.150    6.809   99.000 30.7105 1.5149 18.6073 4.0750     0 0.99 
OBS: 56956.354 r C2  752.778    9.176   99.000 30.6800 2.2300 13.2900 3.7000     0 1.12 
OBS: 56956.356 i C2  597.172   10.012   99.000 30.9500 2.1600 24.0400 3.9100     0 0.97 
OBS: 56956.359 z C2  425.648   11.068   99.000 30.5938 2.1153 24.1510 3.9947     0 1.00 
OBS: 56961.357 g C2  720.642    7.600   99.000 30.7430 2.7300 8.9900 3.7700     0 1.16 
OBS: 56961.359 r C2  770.820    9.369   99.000 30.7500 2.4000 14.2600 3.7100     0 1.04 
OBS: 56961.361 i C2  659.293   10.761   99.000 30.9950 2.1400 26.6500 3.9100     0 0.98 
OBS: 56961.364 z C2  421.970   14.927   99.000 30.6980 1.9800 36.2200 4.0300     0 0.80 
OBS: 56963.242 g C2  681.664   15.992   99.000 30.2890 2.5400 17.4000 3.9200     0 1.20 
OBS: 56963.244 r C2  783.729   14.998   99.000 30.2760 2.3600 20.4800 3.7500     0 1.12 
OBS: 56963.246 i C2  639.746   16.971   99.000 30.6110 2.3400 30.0400 3.9600     0 0.95 
OBS: 56963.249 z C2  394.818   11.108   99.000 30.5064 2.0031 22.9938 4.0218     0 1.00 
OBS: 56973.168 g C2  350.464    6.171   99.000 30.7440 1.9300 12.3600 3.8800     0 1.11 
