SURVEY:              DES 
SNID: 1295305 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    36.243351
DECL:    -4.250854
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              56914.187500    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.613 +- 0.005 
REDSHIFT_CMB: 0.6117115 +- 0.005 
VPEC: -11.751714 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.02660 
MWEBV_ERR:   0.00130 

HOSTGAL_OBJID:       38470 
HOSTGAL_PHOTOZ:      0.6589 +- 0.0789 
HOSTGAL_SPECZ:       -9.9900 +- -9.0000 
HOSTGAL_SNSEP:       0.45 
HOSTGAL_LOGMASS:      8.711 +- 0.1325    #  OVERRIDE 
HOSTGAL_MAG:         25.93 25.03 24.60 24.71 
HOSTGAL_SB_FLUXCAL:  1.11 1.86 2.81 2.80 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      56987.133000 
PRIVATE(DES_mjd_trigger):        56904.234000 

# ---------------------- 
NOBS: 84
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 56890.285 z X3   -6.017    3.696   99.000 31.3067 2.5595 12.7707 3.9726     0 0.88 
OBS: 56890.340 i X3    4.942    2.682   99.000 31.7199 2.2561 14.4875 3.9925     0 0.83 
OBS: 56890.366 r X3   -0.517    3.758   99.000 31.8977 3.7888 12.7710 3.8320     0 0.79 
OBS: 56903.237 g X3   10.060    2.864   99.000 30.7607 2.1876 6.3116 4.0616     0 0.97 
OBS: 56903.360 i X3   42.020    5.440   99.000 31.2440 2.7825 15.6013 4.0430     0 0.95 
OBS: 56904.238 z X3   38.087    2.869   99.000 31.2938 2.0787 11.1690 3.9803     0 0.88 
OBS: 56912.210 z X3   31.582    7.458   99.000 31.3461 2.0503 18.4670 3.9220 32768 0.90 
OBS: 56915.203 r X3   68.227    6.017   99.000 31.8529 2.8136 17.6118 3.8852     0 0.89 
OBS: 56915.232 i X3   68.935    4.686   99.000 31.7103 2.4693 16.8892 4.0150     0 0.86 
OBS: 56915.255 g X3   17.334    6.597   99.000 30.9553 2.5951 10.2364 4.0568     0 0.96 
OBS: 56916.195 g X3   13.194    6.446   99.000 29.7766 2.2732 5.8582 4.0300 32768 0.98 
OBS: 56916.272 z X3   59.606    3.201   99.000 30.9479 1.7033 12.1019 4.0079     0 0.89 
