SURVEY:              DES 
SNID: 1329166 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:    52.303516
DECL:   -28.911634
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57300.250000    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.7323 +- 0.0005 
REDSHIFT_CMB: 0.7316261 +- 0.0005 
VPEC: 2.797273 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00820 
MWEBV_ERR:   0.00050 

HOSTGAL_OBJID:       -888 
HOSTGAL_PHOTOZ:      -9.0000 +- -9.0000 
HOSTGAL_SPECZ:       -9.0000 +- -9.0000 
HOSTGAL_SNSEP:       -9.00 
HOSTGAL_LOGMASS:      9.996 +- 0.9185    #  OVERRIDE 
HOSTGAL_MAG:         888.00 888.00 888.00 888.00 
HOSTGAL_SB_FLUXCAL:  0.39 0.74 1.25 1.40 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57339.211000 
PRIVATE(DES_mjd_trigger):        57297.346000 

# ---------------------- 
NOBS: 78
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57265.303 z C3   -0.615    3.153   99.000 31.2286 1.9819 12.7895 3.9034 65536 0.84 
OBS: 57265.347 r C3   12.112    7.593   99.000 31.8200 2.4100 46.9500 3.6400 65536 0.74 
OBS: 57268.251 g C3   22.035   10.894   99.000 30.7354 2.7544 20.5061 3.9900 65536 1.02 
OBS: 57276.324 r C3    3.265    3.128   99.000 31.8340 2.9600 16.0500 3.5600 65536 0.86 
OBS: 57277.334 z C3   -0.911    3.333   99.000 31.2384 1.6418 17.1981 3.9125 98304 0.95 
OBS: 57277.369 i C3   -3.642    3.994   99.000 31.6490 1.9500 25.9800 3.7100 32768 1.06 
OBS: 57278.247 g C3   -0.839    1.597   99.000 30.8243 2.2622 4.3571 3.8154     0 1.08 
OBS: 57283.276 r C3    4.585    2.520   99.000 31.8160 2.0300 17.2200 3.5400 65536 0.98 
OBS: 57284.354 i C3    5.736    2.161   99.000 31.5717 2.0970 11.9908 3.7256 32768 1.13 
OBS: 57287.197 z C3   18.261    4.873   99.000 31.1930 3.0888 11.8007 3.9402 65536 0.88 
OBS: 57287.253 g C3   -1.279    2.587   99.000 30.8470 3.3724 4.5254 3.8190     0 0.95 
OBS: 57287.353 r C3    8.503    2.575   99.000 31.8379 3.1199 11.7450 3.5490 65536 0.92 
OBS: 57288.297 r C3   12.003    2.683   99.000 31.8312 3.8031 9.5390 3.5334     0 0.87 
OBS: 57288.316 i C3   16.391    3.035   99.000 31.6362 3.1625 11.8765 3.6865     0 0.95 
OBS: 57291.207 r C3   50.157   10.256   99.000 31.7214 2.5224 36.9822 3.6649 65536 0.81 
OBS: 57292.185 z C3   15.764    7.200   99.000 31.2130 3.2647 16.3972 3.8220 65536 0.74 
OBS: 57292.227 i C3   15.197    5.642   99.000 31.6360 2.9572 21.1255 3.8433     0 0.87 
OBS: 57297.246 g C3    1.742    6.736   99.000 30.8538 3.1281 13.6349 3.9189     0 1.05 
OBS: 57297.348 r C3   27.478    6.381   99.000 31.8236 2.9126 26.0285 3.5600 65536 0.87 
OBS: 57297.365 i C3   28.342    3.675   99.000 31.6439 2.5996 16.8928 3.7677     0 0.87 
OBS: 57299.157 z C3   33.706    7.210   99.000 30.3082 2.3180 12.6880 3.9261     0 0.97 
OBS: 57302.241 g C3    8.610    1.545   99.000 30.8661 2.2417 4.1030 3.6879     0 0.97 
OBS: 57302.251 r C3   40.747    1.790   99.000 31.8128 2.5045 9.7146 3.5464     0 0.92 
OBS: 57302.267 i C3   41.970    2.328   99.000 31.6470 2.6161 10.9850 3.6961     0 1.04 
OBS: 57304.304 z C3   38.090    4.780   99.000 30.8368 2.5232 9.3259 3.9654     0 0.91 
OBS: 57311.208 g C3    6.479    1.507   99.000 30.8491 2.1866 4.1646 3.7829     0 1.09 
OBS: 57311.216 r C3   35.171    1.366   99.000 31.8109 1.9785 9.0006 3.5602     0 0.90 
OBS: 57311.308 z C3   45.733    2.906   99.000 31.0651 1.6778 11.7272 3.9371 65536 0.87 
OBS: 57317.159 g C3   -0.081    5.415   99.000 30.8211 2.3151 12.3740 3.9197 32768 0.94 
OBS: 57317.192 r C3   27.387    2.843   99.000 31.7985 1.9837 18.5933 3.5752 32768 0.96 
OBS: 57318.107 i C3   35.031    4.102   99.000 31.6040 2.8790 17.4650 3.7771     0 0.96 
OBS: 57318.131 z C3   34.839    4.139   99.000 31.1901 2.6163 13.4106 3.8801 65536 0.89 
OBS: 57325.184 r C3   14.928    4.519   99.000 31.8050 1.7491 30.6565 3.6162 32768 0.90 
OBS: 57327.083 g C3    6.032    4.063   99.000 30.7860 2.7100 7.7400 3.8400 32768 0.97 
OBS: 57327.096 i C3   26.952    2.297   99.000 31.6092 2.1097 13.6895 3.7465     0 1.09 
OBS: 57327.134 z C3   34.416    2.577   99.000 31.1968 1.8268 11.0893 3.9148     0 0.79 
OBS: 57329.195 r C3   13.413    1.963   99.000 31.8108 2.6689 10.1534 3.5640     0 0.86 
OBS: 57331.190 g C3    1.212    1.546   99.000 30.8668 2.2677 4.1223 3.8038     0 1.00 
OBS: 57331.216 i C3   20.098    2.465   99.000 31.6459 2.5496 11.6734 3.7018     0 0.91 
OBS: 57331.242 z C3   21.800    4.512   99.000 31.2417 1.9488 18.2446 3.9145 65536 0.70 
OBS: 57339.131 r C3    6.340    2.088   99.000 31.8012 2.7707 10.2708 3.5626     0 0.99 
OBS: 57339.202 g C3    1.846    2.957   99.000 30.8570 2.5500 7.3300 3.8100 65536 0.97 
OBS: 57339.209 i C3   11.039    2.582   99.000 31.6267 2.1777 13.1992 3.6945 32768 1.11 
OBS: 57339.236 z C3   17.432    3.882   99.000 31.2289 2.7063 12.1266 3.8995 65536 0.88 
OBS: 57345.255 g C3   -1.767    1.861   99.000 30.8498 2.6249 4.2608 3.8100     0 1.03 
OBS: 57345.263 r C3    3.740    1.642   99.000 31.8068 2.3163 9.8223 3.5555     0 0.98 
OBS: 57345.286 i C3    8.848    2.714   99.000 31.6326 2.6173 11.9842 3.6886     0 1.00 
OBS: 57355.253 z C3   12.866    2.973   99.000 31.2096 1.8250 13.0939 3.8935 65536 0.84 
OBS: 57356.081 r C3    3.953    1.402   99.000 31.7981 1.7048 11.1318 3.5600 65536 0.83 
OBS: 57356.137 g C3   -2.202    2.957   99.000 30.8490 1.7483 9.4487 3.9091 32768 1.02 
OBS: 57359.221 z C3   26.357   21.584   99.000 29.7969 1.8216 32.2933 3.8961 229376 1.03 
OBS: 57365.133 z C3   13.720    2.584   99.000 31.1574 1.3621 13.9867 4.0108 98304 0.85 
OBS: 57365.197 g C3    1.561    1.206   99.000 30.8380 1.4652 4.9740 3.7552 65536 0.95 
OBS: 57365.202 r C3    3.891    1.604   99.000 31.8000 1.3500 15.2800 3.5900 32768 0.98 
OBS: 57372.126 g C3    0.418    1.659   99.000 30.8556 1.9445 5.1121 3.8167 65536 0.95 
OBS: 57372.138 r C3    1.053    2.509   99.000 31.6253 2.2236 12.1527 3.5869 65536 0.94 
OBS: 57372.155 i C3    1.606    2.513   99.000 31.5423 2.0611 14.2399 3.7807 32768 0.99 
OBS: 57372.182 z C3   18.981    4.043   99.000 30.8818 1.4104 15.9522 3.9426 98304 0.80 
OBS: 57376.173 g C3    7.167    8.219   99.000 30.8516 3.0559 14.8422 4.0000 65536 0.96 
OBS: 57378.042 r C3   -2.985    7.827   99.000 31.8060 1.9800 43.8600 3.6500 65536 0.88 
OBS: 57385.161 g C3    1.632    3.991   99.000 30.8401 1.6083 14.5333 3.9946 65536 0.88 
OBS: 57385.174 r C3    9.766    4.428   99.000 31.7960 1.7100 31.6000 3.6100 98304 1.13 
OBS: 57387.130 z C3    6.845    2.916   99.000 31.1552 1.5413 14.4385 3.9122 32768 0.87 
OBS: 57389.142 g C3    1.601    2.322   99.000 30.8746 2.8412 5.5679 3.8459 65536 1.08 
OBS: 57389.163 r C3   -1.316    2.609   99.000 31.8170 2.3000 18.1200 3.5900 65536 1.02 
OBS: 57391.171 i C3   -3.754    5.794   99.000 31.0512 2.0120 21.8248 3.7851 65536 1.02 
OBS: 57394.096 z C3    9.922    4.214   99.000 31.1620 2.3900 13.3677 3.9041 65536 0.81 
OBS: 57394.171 g C3   -5.874    3.782   99.000 30.8220 2.8500 7.3100 3.7800 65536 1.08 
OBS: 57395.157 r C3   -0.459    3.556   99.000 31.8032 3.9315 12.0597 3.5360 65536 0.99 
