SURVEY:              DES 
SNID: 1336002 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:     7.769961
DECL:   -43.090694
TYPE:                 1    #  OVERRIDE 
PEAKMJD:              57350.343750    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.396 +- 0.0005 
REDSHIFT_CMB: 0.3949702 +- 0.0005 
VPEC: 10.80957 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.00620 
MWEBV_ERR:   0.00070 

HOSTGAL_OBJID:       41403 
HOSTGAL_PHOTOZ:      1.4456 +- 0.0850 
HOSTGAL_SPECZ:       -9.9900 +- -9.0000 
HOSTGAL_SNSEP:       0.13 
HOSTGAL_LOGMASS:      7.451 +- 0.5895    #  OVERRIDE 
HOSTGAL_MAG:         26.18 25.52 25.28 25.25 
HOSTGAL_SB_FLUXCAL:  0.73 0.99 1.20 0.78 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57407.049000 
PRIVATE(DES_mjd_trigger):        57339.019000 

# ---------------------- 
NOBS: 78
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57297.030 g E1    1.888    6.396   99.000 30.6430 3.7500 7.7600 3.6200     0 0.95 
OBS: 57297.032 r E1    2.407   10.678   99.000 30.7050 3.8500 13.2900 3.8900     0 0.94 
OBS: 57297.034 i E1   25.990   13.625   99.000 30.9740 3.6300 26.3000 4.1300     0 0.94 
OBS: 57297.037 z E1    2.975   20.160   99.000 30.6776 3.5854 26.7339 4.0867     0 0.93 
OBS: 57301.033 g E1    4.066   12.271   99.000 29.8150 3.0500 8.0500 3.6600     0 1.05 
OBS: 57301.035 r E1   10.608   19.001   99.000 29.8680 2.8700 13.2800 3.8900     0 0.92 
OBS: 57301.037 i E1   32.027   29.094   99.000 29.6050 2.6000 22.1400 4.1100     0 0.92 
OBS: 57301.040 z E1   36.637   14.003   99.000 30.3234 2.4437 21.3740 4.1044     0 0.95 
OBS: 57305.051 g E1   -5.202    6.476   99.000 30.6200 3.5300 7.3400 3.5500     0 0.95 
OBS: 57305.053 r E1    6.025    8.227   99.000 30.7060 3.5200 11.5100 3.8200     0 0.90 
OBS: 57305.055 i E1   -6.183   11.185   99.000 30.9370 3.3000 21.6000 4.0600     0 0.84 
OBS: 57305.057 z E1   15.474   16.268   99.000 30.5207 3.1126 21.0773 4.1000     0 0.90 
OBS: 57311.007 g E1   -0.992    5.524   99.000 30.6230 2.9100 8.2900 3.6900     0 0.95 
