SURVEY:              DES 
SNID: 1306991 
IAUC: UNKNOWN
FILTERS:             griz 
FAKE:                0 
RA:     8.468144
DECL:   -42.094757
TYPE:                 101    #  OVERRIDE 
PEAKMJD:              57286.386719    #  OVERRIDE 
PSF_UNIT:            SIGMA-PIXELS 
REDSHIFT_HELIO: 0.42306 +- 0.0005 
REDSHIFT_CMB: 0.4219937 +- 0.0005 
VPEC: 9.503655 +- 250.0
PIXSIZE:             0.270 # arcsec 
MWEBV:       0.01210 
MWEBV_ERR:   0.00070 

HOSTGAL_OBJID:       7697 
HOSTGAL_PHOTOZ:      0.3678 +- 0.0433 
HOSTGAL_SPECZ:       0.4227 +- -9.0000 
HOSTGAL_SNSEP:       0.25 
HOSTGAL_LOGMASS:      10.919 +- 0.0015    #  OVERRIDE 
HOSTGAL_MAG:         22.31 20.50 19.93 19.62 
HOSTGAL_SB_FLUXCAL:  23.49 125.29 223.70 298.86 


# Appended from HEADER-override file. 
PRIVATE(DES_mjd_latest_ml):      57334.192000 
PRIVATE(DES_mjd_trigger):        57277.084000 

# ---------------------- 
NOBS: 113
NVAR: 12
VARLIST:  MJD BAND FIELD FLUXCAL FLUXCALERR SIM_MAGOBS ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB
OBS: 57248.406 r E1  -19.670   10.194   99.000 30.7100 4.0000 11.1000 3.4400     0 0.96 
OBS: 57248.410 z E1  -18.698   16.446   99.000 30.7196 3.7206 21.4245 3.8400     0 1.07 
OBS: 57252.229 g E1    3.022    4.924   99.000 30.7100 2.9900 7.3100 3.4300     0 0.97 
OBS: 57252.231 r E1  -11.672    6.825   99.000 30.7610 2.4400 11.2000 3.4500     0 1.09 
OBS: 57252.233 i E1   -4.797    9.619   99.000 31.0020 2.6000 21.1700 3.5900     0 1.06 
OBS: 57252.236 z E1   -9.121   10.584   99.000 30.7184 2.3486 21.0373 3.8502     0 1.06 
OBS: 57256.209 g E1    8.238    7.438   99.000 30.7390 4.4600 7.5400 3.3900     0 1.00 
OBS: 57256.211 r E1   -2.759    9.992   99.000 30.7970 3.9800 11.1500 3.4400     0 1.09 
OBS: 57256.213 i E1  -13.073   14.243   99.000 31.0190 4.1200 20.7000 3.5900     0 1.06 
OBS: 57256.216 z E1  -53.740   16.983   99.000 30.7583 3.9528 20.0571 3.8472     0 1.03 
OBS: 57257.212 g E1   -8.759    6.318   99.000 30.6480 2.7600 10.0000 3.5200     0 0.94 
OBS: 57257.214 r E1    7.352    8.509   99.000 30.6560 2.5900 12.7000 3.4700     0 1.14 
OBS: 57257.216 i E1    9.339   10.247   99.000 30.8400 2.4000 20.2100 3.5600     0 0.99 
OBS: 57257.218 z E1   -6.829   10.211   99.000 30.5469 2.4137 16.8817 3.8498     0 1.02 
OBS: 57265.209 g E1  -80.975   28.664   99.000 30.7090 2.5000 38.7400 3.6600     0 1.11 
OBS: 57265.212 r E1   -7.213   17.190   99.000 30.7640 2.5000 33.8700 3.6000     0 1.02 
OBS: 57265.214 i E1   -7.460   12.907   99.000 31.0120 2.2600 35.3500 3.6600     0 0.98 
OBS: 57265.217 z E1  -14.836   10.997   99.000 30.7000 2.2599 21.7329 3.8500     0 0.96 
OBS: 57273.093 g E1   27.712    7.741   99.000 30.6250 4.1800 7.3100 3.4400     0 1.13 
OBS: 57273.096 r E1   57.502    9.336   99.000 30.6970 3.3200 12.1600 3.4800     0 1.16 
OBS: 57273.098 i E1   42.204   14.774   99.000 30.9560 3.2200 25.0000 3.6000     0 1.07 
OBS: 57273.101 z E1   78.641   18.098   99.000 30.6795 3.4314 23.1593 3.8404     0 0.96 
OBS: 57277.084 g E1   61.148    6.517   99.000 30.6330 3.5000 7.3300 3.4500     0 1.05 
OBS: 57277.086 r E1  100.152    8.031   99.000 30.7400 2.9700 11.0100 3.4400     0 1.17 
OBS: 57277.088 i E1   71.377   10.639   99.000 30.9690 2.8200 20.3800 3.6000     0 1.01 
OBS: 57277.091 z E1   42.072   11.777   99.000 30.6611 2.9010 18.6389 3.8597     0 1.00 
OBS: 57283.091 g E1   85.201   18.157   99.000 29.3790 2.6400 8.5900 3.5100     0 1.02 
OBS: 57283.094 r E1  164.355   22.080   99.000 29.4580 2.1600 13.3600 3.5400     0 1.02 
OBS: 57283.096 i E1  160.700   16.389   99.000 30.3360 2.0700 23.2100 3.6500     0 0.98 
OBS: 57283.098 z E1  141.352   19.732   99.000 29.8260 2.0002 22.5036 3.8801     0 1.07 
OBS: 57287.063 z E1  157.395   18.832   99.000 30.6436 3.8122 21.8036 3.8460     0 0.99 
OBS: 57288.055 r E1  112.070   18.295   99.000 30.6980 4.3100 22.0600 3.6100     0 1.03 
OBS: 57288.057 i E1  124.054   21.886   99.000 30.9220 4.5000 28.6700 3.6600     0 1.03 
OBS: 57288.060 z E1  110.615   20.904   99.000 30.6943 4.4633 22.5774 3.8347     0 0.97 
OBS: 57290.049 g E1   18.889   51.898   99.000 30.6210 4.1700 34.0600 3.6600     0 0.95 
OBS: 57290.049 r E1  180.246   25.731   99.000 30.7340 3.8000 32.3100 3.6000 65536 1.09 
OBS: 57290.056 z E1   96.053   18.150   99.000 30.7532 3.5622 26.5606 3.8400     0 0.97 
OBS: 57297.030 g E1   19.006    6.998   99.000 30.6110 3.8200 8.0200 3.4300     0 1.03 
OBS: 57297.032 r E1  142.442   11.560   99.000 30.7590 3.9000 14.1100 3.4800     0 0.96 
OBS: 57297.034 i E1  131.409   15.830   99.000 30.9700 3.6400 28.5400 3.6500     0 0.97 
OBS: 57297.036 z E1   79.356   21.003   99.000 30.7167 3.6211 27.5319 3.8482     0 1.03 
OBS: 57301.033 g E1   41.717   14.062   99.000 29.7800 3.1800 8.3300 3.4600     0 0.96 
OBS: 57301.035 r E1  110.354   18.163   99.000 29.9030 2.9700 13.9500 3.5400     0 0.99 
OBS: 57301.037 i E1   72.464   31.493   99.000 29.5720 2.6900 23.8100 3.6800     0 1.07 
OBS: 57301.040 z E1   78.412   15.356   99.000 30.3258 2.4880 22.0481 3.8749     0 0.95 
OBS: 57305.051 g E1   29.481    6.662   99.000 30.6110 3.6300 7.5000 3.4300     0 1.03 
OBS: 57305.053 r E1   58.390   10.281   99.000 30.6950 3.5600 12.1300 3.4700     0 1.19 
OBS: 57305.055 i E1   97.351   13.957   99.000 30.9310 3.3500 23.3700 3.6100     0 1.02 
OBS: 57305.057 z E1   67.077   16.289   99.000 30.5248 3.1416 21.6010 3.8745     0 1.04 
OBS: 57311.007 g E1    5.444    6.308   99.000 30.5940 3.0500 8.5500 3.4800     0 0.99 
OBS: 57311.009 r E1   55.705    9.134   99.000 30.6970 2.6600 13.5800 3.5000     0 1.12 
OBS: 57311.011 i E1   96.131   11.675   99.000 30.9550 2.6900 23.7200 3.6100     0 1.19 
