SURVEY: ASASSN
SNTYPE: 1
SNID: 2019np 
IAUC: 2019np
RA:   157.341580 deg
DECL:    29.510640 deg 
RA_HOST:   157.333080
DEC_HOST:    29.491830
REDSHIFT_HELIO: 0.004523 +- 5e-06 
REDSHIFT_CMB: 0.005502 +- 5e-06 
VPEC: -209.5698 +- 250.0
FILTERS: abcdghij
MWEBV: .0172713 +- 0.001  MW E(B-V)  
SEARCH_PEAKMJD: 58510.0
NOBS: 248
NVAR: 7

VARLIST: MJD FLT FIELD MAG MAGERR FLUXCAL FLUXCALERR
OBS: 58565.27740000 h NULL 15.8980 0.0500 43732.06652 2014.64801
OBS: 58566.27830000 h NULL 15.9510 0.0430 41648.56093 1649.90015
OBS: 58568.27820000 h NULL 16.0610 0.0410 37635.70017 1421.55199
OBS: 58572.27800000 h NULL 16.1990 0.0440 33143.62450 1343.52956
OBS: 58576.27970000 h NULL 16.3180 0.0480 29702.97844 1313.58560
OBS: 58578.27780000 h NULL 16.4100 0.0460 27289.77783 1156.54739
OBS: 58580.27800000 h NULL 16.4730 0.0420 25751.34990 996.39899
OBS: 58583.27800000 h NULL 16.5470 0.0610 24054.70305 1352.17832
OBS: 58592.27850000 h NULL 16.9030 0.0660 17330.05735 1054.11271
OBS: 58594.27890000 h NULL 16.8940 0.0580 17474.30855 933.92115
OBS: 58598.28240000 h NULL 17.1360 0.0420 13982.98848 541.04486
OBS: 58601.27820000 h NULL 17.2050 0.0400 13121.99899 483.54167
OBS: 58606.20570000 h NULL 17.3560 0.0360 11418.26190 378.66726
OBS: 58607.22050000 h NULL 17.3820 0.0520 11148.07803 534.12763
OBS: 58609.22070000 h NULL 17.4220 0.0530 10744.84117 524.71565
OBS: 58620.19430000 h NULL 17.6180 0.1660 8970.15608 1376.81140
OBS: 58628.16000000 h NULL 17.9920 0.0620 6356.23580 363.16449
OBS: 58638.23360000 h NULL 18.0300 0.0760 6137.62005 429.97566
OBS: 58660.14790000 h NULL 18.6960 0.0790 3323.53304 242.03932
OBS: 58493.31300000 a NULL 17.2620 0.0400 12450.87864 458.81109
OBS: 58495.30800000 a NULL 16.2370 0.0160 32003.68595 471.64082
OBS: 58497.32770000 a NULL 15.3480 0.0400 72577.16503 2674.44647
OBS: 58501.39410000 a NULL 14.1060 0.0420 227824.27663 8815.22250
OBS: 58503.21790000 a NULL 13.8190 0.0460 296756.33581 12576.60529
OBS: 58508.25290000 a NULL 13.4410 0.0310 420339.30324 12003.18169
OBS: 58510.44220000 a NULL 13.4090 0.0400 432912.37450 15952.68944
OBS: 58512.31330000 a NULL 13.4590 0.0310 413428.10805 11805.82605
OBS: 58517.52730000 a NULL 13.7320 0.0260 321514.08248 7699.99663
OBS: 58519.22400000 a NULL 13.8750 0.0330 281838.29313 8567.54679
OBS: 58521.23450000 a NULL 14.0910 0.0740 230993.62802 15755.91345
OBS: 58521.27850000 a NULL 14.0660 0.0330 236374.16081 7185.49158
OBS: 58523.24170000 a NULL 14.3080 0.0320 189147.23628 5575.56050
OBS: 58527.46170000 a NULL 14.7530 0.0340 125545.16737 3932.10925
OBS: 58531.16410000 a NULL 15.1450 0.0480 87498.37752 3869.53143
OBS: 58546.09740000 a NULL 16.2890 0.0380 30507.03498 1067.94267
OBS: 58549.10540000 a NULL 16.4220 0.0410 26989.82073 1019.44253
OBS: 58559.24010000 a NULL 16.6470 0.0460 21938.14992 929.74410
OBS: 58568.12010000 a NULL 16.8250 0.0360 18620.87137 617.52957
OBS: 58579.09210000 a NULL 17.0080 0.0580 15732.58185 840.83390
OBS: 58593.24670000 a NULL 17.1910 0.0750 13292.29588 918.92967
OBS: 58601.14410000 a NULL 17.3190 0.0380 11814.08252 413.56896
OBS: 58493.31630000 b NULL 17.0670 0.0250 14900.47112 343.12635
OBS: 58495.31130000 b NULL 16.0090 0.0220 39482.07780 800.07017
OBS: 58497.33100000 b NULL 15.2490 0.0260 79506.01751 1904.10343
OBS: 58501.39670000 b NULL 14.1100 0.0320 226986.48519 6690.96152
OBS: 58503.22050000 b NULL 13.8170 0.0670 297303.48497 18358.03031
OBS: 58508.25480000 b NULL 13.4140 0.0480 430923.32282 19057.16872
OBS: 58510.44410000 b NULL 13.3890 0.0350 440960.81645 14217.35932
OBS: 58512.31520000 b NULL 13.4170 0.0310 429734.28115 12271.46406
OBS: 58517.53040000 b NULL 13.5790 0.0740 370168.96103 25248.96536
OBS: 58519.22670000 b NULL 13.6230 0.0310 355467.58200 10150.70905
OBS: 58521.28110000 b NULL 13.7490 0.0290 316519.15672 8455.22786
OBS: 58523.24440000 b NULL 13.8970 0.0380 276184.94421 9668.25147
OBS: 58527.46360000 b NULL 14.1490 0.0220 218977.75551 4437.39489
OBS: 58531.16610000 b NULL 14.3450 0.0560 182810.02161 9433.13929
OBS: 58546.09950000 b NULL 15.1820 0.0350 84566.82001 2726.58436
OBS: 58549.10760000 b NULL 15.3170 0.0340 74679.25899 2338.97498
OBS: 58559.24280000 b NULL 15.6280 0.0400 56078.96634 2066.49287
OBS: 58568.12280000 b NULL 15.9210 0.0350 42815.39943 1380.44446
OBS: 58579.09480000 b NULL 16.1740 0.0480 33915.63869 1499.88644
OBS: 58593.24940000 b NULL 16.5870 0.0940 23184.62095 2009.76810
OBS: 58601.14680000 b NULL 16.7400 0.0490 20137.24250 909.11574
OBS: 58495.33270000 i NULL 16.0790 0.0180 37016.89610 613.71690
OBS: 58510.32820000 i NULL 13.5610 0.0230 376357.00169 7973.26131
OBS: 58514.26530000 i NULL 13.5070 0.0170 395548.73506 6193.58848
OBS: 58516.32840000 i NULL 13.6890 0.0230 334502.98683 7086.56863
OBS: 58522.32870000 i NULL 14.0410 0.0180 241880.02231 4010.21890
OBS: 58525.32820000 i NULL 14.2780 0.0290 194446.44164 5194.27951
OBS: 58526.32890000 i NULL 14.2410 0.0280 201187.03951 5188.97824
OBS: 58527.32180000 i NULL 14.2750 0.0290 194984.45998 5208.65168
OBS: 58530.35770000 i NULL 14.2840 0.0660 193374.85453 11762.15914
OBS: 58536.28000000 i NULL 14.4200 0.0400 170608.23890 6286.86176
OBS: 58538.27690000 i NULL 14.5020 0.0310 158197.63986 4517.48147
OBS: 58540.27630000 i NULL 14.6020 0.0470 144277.96231 6247.54175
OBS: 58543.27790000 i NULL 14.7850 0.0210 121898.95989 2357.88192
OBS: 58544.27720000 i NULL 14.8120 0.0290 118904.96790 3176.32780
OBS: 58547.27720000 i NULL 15.0610 0.0240 94536.60460 2089.88452
OBS: 58548.27760000 i NULL 15.1190 0.0220 89618.98069 1816.05116
OBS: 58549.27680000 i NULL 15.1250 0.0910 89125.09381 7478.68817
OBS: 58553.27850000 i NULL 15.2980 0.0480 75997.62144 3360.92158
OBS: 58554.27870000 i NULL 15.4140 0.0110 68296.74408 691.95172
OBS: 58556.36800000 i NULL 15.4750 0.0220 64565.42290 1308.36247
OBS: 58565.27570000 i NULL 15.7480 0.0450 50211.13055 2081.67308
OBS: 58566.27660000 i NULL 15.8390 0.0460 46174.26595 1956.87656
OBS: 58568.27640000 i NULL 15.8670 0.0340 44998.70339 1409.37179
OBS: 58572.27630000 i NULL 16.0050 0.0380 39627.80343 1387.22829
OBS: 58576.27800000 i NULL 16.1040 0.0400 36174.28868 1333.01154
OBS: 58578.27610000 i NULL 16.1860 0.0330 33542.85308 1019.66259
OBS: 58580.27630000 i NULL 16.2400 0.0230 31915.37855 676.13902
OBS: 58583.27630000 i NULL 16.3500 0.0670 28840.31503 1780.84484
OBS: 58592.27680000 i NULL 16.6180 0.0530 22532.01336 1100.33269
OBS: 58594.27720000 i NULL 16.6850 0.0960 21183.61135 1875.48091
OBS: 58598.28040000 i NULL 16.8600 0.0450 18030.17741 747.50229
OBS: 58601.27650000 i NULL 16.9300 0.0310 16904.40932 482.72121
OBS: 58606.20100000 i NULL 17.1070 0.0290 14361.50653 383.64127
OBS: 58607.21810000 i NULL 17.0970 0.0360 14494.39191 480.68188
OBS: 58609.21830000 i NULL 17.1270 0.0360 14099.37949 467.58197
OBS: 58620.19040000 i NULL 17.5410 0.1330 9629.41713 1182.53206
OBS: 58628.15620000 i NULL 17.7050 0.0700 8279.42164 534.16392
OBS: 58638.22950000 i NULL 17.9830 0.0600 6409.14357 354.36266
OBS: 58650.17170000 i NULL 18.4860 0.1000 4032.73793 371.95425
OBS: 58659.16510000 i NULL 18.5730 0.0640 3722.20253 219.53670
OBS: 58493.31470000 d NULL 17.1340 0.0290 14008.76984 374.21855
OBS: 58495.30970000 d NULL 16.0990 0.0220 36341.26161 736.42425
OBS: 58497.32940000 d NULL 15.2920 0.0520 76418.76240 3661.38200
OBS: 58501.39540000 d NULL 14.1410 0.0350 220597.20217 7112.44530
OBS: 58503.21920000 d NULL 13.8550 0.0420 287078.05820 11107.93369
OBS: 58508.25380000 d NULL 13.5370 0.0680 384768.93389 24113.95687
OBS: 58510.44320000 d NULL 13.4840 0.0410 404017.33537 15260.28867
OBS: 58512.31420000 d NULL 13.4930 0.0190 400682.15418 7012.15402
OBS: 58517.52910000 d NULL 13.6690 0.0590 340721.86166 18524.28320
OBS: 58519.22560000 d NULL 13.8010 0.0170 301717.15226 4724.35307
OBS: 58521.28000000 d NULL 13.9760 0.0240 256802.94507 5677.04437
OBS: 58523.24320000 d NULL 14.1260 0.0380 223666.01495 7829.75076
OBS: 58527.46270000 d NULL 14.2490 0.0230 199710.08660 4230.93153
OBS: 58531.16510000 d NULL 14.2990 0.0300 190721.65206 5270.50458
OBS: 58546.09850000 d NULL 14.9740 0.0240 102423.59141 2264.23912
OBS: 58549.10660000 d NULL 15.1550 0.0340 86696.18758 2715.34849
OBS: 58559.24160000 d NULL 15.5600 0.0500 59703.52866 2750.42102
OBS: 58568.12160000 d NULL 15.9040 0.0300 43491.06072 1201.85533
OBS: 58579.09360000 d NULL 16.2050 0.0720 32960.97122 2187.39109
OBS: 58593.24830000 d NULL 16.7180 0.0650 20549.44041 1230.97273
OBS: 58601.14560000 d NULL 16.9510 0.0460 16580.59075 702.68945
OBS: 58495.32340000 j NULL 16.0010 0.0300 39774.06691 1099.13793
OBS: 58500.32380000 j NULL 14.4740 0.1060 162330.45278 15873.44685
OBS: 58510.32100000 j NULL 13.4370 0.0620 421890.74657 24104.79122
OBS: 58513.46410000 j NULL 13.3860 0.0670 442180.92107 27303.98788
OBS: 58514.25800000 j NULL 13.4380 0.0310 421502.34972 12036.39357
OBS: 58516.32120000 j NULL 13.5350 0.0390 385478.35767 13849.48665
OBS: 58522.32150000 j NULL 13.8230 0.0310 295665.05651 8442.99204
OBS: 58525.32100000 j NULL 14.0090 0.0520 249115.06966 11935.62163
OBS: 58526.32160000 j NULL 14.0730 0.0330 234855.10241 7139.31402
OBS: 58527.31810000 j NULL 14.1270 0.0300 223460.10577 6175.21660
OBS: 58530.35390000 j NULL 14.2380 0.1190 201743.70856 22156.02319
OBS: 58536.27630000 j NULL 14.6060 0.0830 143747.40059 10999.59488
OBS: 58538.27480000 j NULL 14.7300 0.0210 128233.05827 2480.40189
OBS: 58540.27420000 j NULL 14.8350 0.0460 116412.60294 4933.59427
OBS: 58543.27550000 j NULL 14.9950 0.0470 100461.57903 4350.19943
OBS: 58544.27520000 j NULL 15.0660 0.0270 94102.24835 2340.36829
OBS: 58547.27510000 j NULL 15.2590 0.0390 78777.10196 2830.30785
OBS: 58548.27560000 j NULL 15.3230 0.0260 74267.70437 1778.65016
OBS: 58549.27480000 j NULL 15.2980 0.0700 75997.62144 4903.14289
OBS: 58553.27650000 j NULL 15.4390 0.0380 66742.12039 2336.40398
OBS: 58554.27610000 j NULL 15.5130 0.0230 62344.76611 1320.79677
OBS: 58556.36630000 j NULL 15.5780 0.0170 58721.88660 919.48013
OBS: 58565.27400000 j NULL 15.8000 0.0530 47863.00923 2337.35143
OBS: 58566.27490000 j NULL 15.8570 0.0280 45415.07126 1171.33697
OBS: 58568.27470000 j NULL 15.9220 0.0280 42775.98315 1103.27010
OBS: 58572.27460000 j NULL 15.9990 0.0360 39847.40097 1321.47136
OBS: 58576.27630000 j NULL 16.0840 0.0380 36846.81891 1289.87593
OBS: 58580.27460000 j NULL 16.2250 0.0410 32359.36569 1222.25761
OBS: 58583.27450000 j NULL 16.2390 0.0410 31944.78724 1206.59841
OBS: 58592.27510000 j NULL 16.4820 0.0680 25538.77136 1600.54718
OBS: 58594.27550000 j NULL 16.5390 0.0440 24232.59924 982.30697
OBS: 58598.27830000 j NULL 16.6600 0.0320 21677.04105 638.98186
OBS: 58601.27480000 j NULL 16.7360 0.0370 20211.56767 688.90837
OBS: 58606.19630000 j NULL 16.8390 0.0290 18382.30637 491.04955
OBS: 58607.21570000 j NULL 16.8740 0.0290 17799.18020 475.47240
OBS: 58609.21590000 j NULL 16.8610 0.0280 18013.57865 464.60283
OBS: 58620.18660000 j NULL 17.1370 0.1440 13970.11561 1858.27791
OBS: 58628.15240000 j NULL 17.2880 0.0520 12156.26055 582.43175
OBS: 58638.22560000 j NULL 17.5290 0.0430 9736.43570 385.70713
OBS: 58650.16780000 j NULL 17.7570 0.0950 7892.23485 691.43809
OBS: 58659.15760000 j NULL 17.9190 0.0640 6798.29490 400.96561
END:
