SURVEY: ASASSN
SNTYPE: 1
SNID: ASASSN-18iu 
IAUC: 2018aye
RA:   269.417470
DECL:    50.038590 
RA_HOST:   269.418903
DEC_HOST:    50.033576
FILTERS: abcdghij
SEARCH_PEAKMJD: 58251 
REDSHIFT_HELIO: 0.0223 +- 9e-05 
REDSHIFT_CMB: 0.0220207 +- 9e-05 
VPEC: -15.5141 +- 250.0
NOBS: 165
NVAR: 7
VARLIST: MJD FLT FIELD MAG MAGERR FLUXCAL FLUXCALERR
OBS: 58304.33660000 h NULL 18.4124 0.0690 4315.58823 274.44610
OBS: 58308.34500000 h NULL 18.6324 0.0610 3524.03327 198.09521
OBS: 58314.34530000 h NULL 18.8085 0.0740 2996.40146 204.38244
OBS: 58318.36580000 h NULL 18.9045 0.0670 2742.83700 169.36594
OBS: 58321.34540000 h NULL 19.0585 0.0760 2380.12628 166.74157
OBS: 58270.33010000 a NULL 17.8815 0.0690 7037.20172 447.52476
OBS: 58288.16150000 a NULL 18.7055 0.0500 3294.57956 151.77463
OBS: 58293.34190000 a NULL 18.8945 0.0580 2768.21616 147.94838
OBS: 58318.33780000 a NULL 19.3415 0.0590 1834.00282 99.71062
OBS: 58321.36030000 a NULL 19.3685 0.0510 1788.95740 84.06313
OBS: 58270.33250000 b NULL 16.9585 0.0620 16466.45077 940.81314
OBS: 58288.16710000 b NULL 17.7985 0.0430 7596.26313 300.92458
OBS: 58293.34750000 b NULL 18.0475 0.0570 6039.48629 317.21230
OBS: 58318.34370000 b NULL 18.6525 0.0430 3459.39378 137.04325
OBS: 58321.36620000 b NULL 18.6375 0.0380 3507.51874 122.78574
OBS: 58231.46600000 i NULL 17.1493 0.0330 13812.74518 419.89092
OBS: 58232.46590000 i NULL 16.8633 0.0340 17975.45946 562.99635
OBS: 58234.46560000 i NULL 16.4343 0.0320 26685.78606 786.62643
OBS: 58242.46570000 i NULL 15.7713 0.0390 49145.07475 1765.68682
OBS: 58243.46350000 i NULL 15.7803 0.0590 48739.37996 2649.85074
OBS: 58245.38230000 i NULL 15.7593 0.0400 49691.25896 1831.10779
OBS: 58246.46470000 i NULL 15.7693 0.0310 49235.68676 1405.97105
OBS: 58249.38270000 i NULL 15.8583 0.0370 45360.72633 1546.11381
OBS: 58251.46420000 i NULL 16.0093 0.0380 39471.17001 1381.74512
OBS: 58252.46440000 i NULL 16.0783 0.0290 37040.76947 989.47612
OBS: 58254.38130000 i NULL 16.2413 0.0360 31877.18772 1057.15278
OBS: 58255.38130000 i NULL 16.3193 0.0430 29667.43503 1175.27003
OBS: 58257.38140000 i NULL 16.4253 0.0380 26907.91208 941.95019
OBS: 58263.38120000 i NULL 16.6553 0.0380 21771.08132 762.12804
OBS: 58267.46360000 i NULL 16.6983 0.0440 20925.70025 848.25656
OBS: 58268.47630000 i NULL 16.6793 0.0370 21295.11550 725.84094
OBS: 58269.38290000 i NULL 16.6983 0.0340 20925.70025 655.39870
OBS: 58271.47640000 i NULL 16.7243 0.0420 20430.54726 790.52076
OBS: 58272.48190000 i NULL 16.7793 0.0410 19421.37616 733.57200
OBS: 58274.48360000 i NULL 16.8703 0.0430 17859.94018 707.51828
OBS: 58276.47010000 i NULL 16.9353 0.0470 16822.09185 728.43225
OBS: 58278.47010000 i NULL 17.0383 0.0380 15299.59730 535.58442
OBS: 58280.47020000 i NULL 17.1473 0.0380 13838.21265 484.42655
OBS: 58282.38340000 i NULL 17.2873 0.0430 12164.10051 481.87863
OBS: 58285.46990000 i NULL 17.4513 0.0470 10458.75525 452.88628
OBS: 58288.46970000 i NULL 17.6103 0.0530 9033.99821 441.16801
OBS: 58292.30770000 i NULL 17.7593 0.0490 7875.53380 355.54877
OBS: 58295.30750000 i NULL 17.8593 0.0550 7182.57220 364.00227
OBS: 58296.32430000 i NULL 17.8613 0.0390 7169.35359 257.58091
OBS: 58300.32450000 i NULL 18.0173 0.0390 6209.83413 223.10725
OBS: 58304.32740000 i NULL 18.1613 0.0410 5438.51086 205.42001
OBS: 58308.34180000 i NULL 18.3503 0.0480 4569.61909 202.08700
OBS: 58314.33430000 i NULL 18.4813 0.0460 4050.23293 171.64985
OBS: 58318.35490000 i NULL 18.6093 0.0410 3599.81349 135.96989
OBS: 58321.33440000 i NULL 18.6713 0.0410 3400.00848 128.42298
OBS: 58332.33700000 i NULL 19.1213 0.0800 2246.36332 165.66798
OBS: 58270.33420000 d NULL 16.7393 0.0470 20150.22964 872.54768
OBS: 58279.43440000 d NULL 17.1473 0.0580 13838.21265 739.58860
OBS: 58288.16500000 d NULL 17.5563 0.0450 9494.67274 393.63393
OBS: 58293.34540000 d NULL 17.7683 0.0580 7810.52092 417.43630
OBS: 58318.34100000 d NULL 18.6533 0.0480 3456.84574 152.87567
OBS: 58321.36350000 d NULL 18.6313 0.0380 3527.60541 123.48890
OBS: 58231.46340000 j NULL 17.1295 0.0420 14066.95182 544.29366
OBS: 58232.46330000 j NULL 16.8365 0.0430 18424.68196 729.89042
OBS: 58234.46300000 j NULL 16.4095 0.0360 27302.34813 905.43599
OBS: 58242.46310000 j NULL 15.6835 0.0330 53284.39020 1619.78169
OBS: 58243.46180000 j NULL 15.6695 0.0420 53975.91336 2088.49422
OBS: 58245.38030000 j NULL 15.6755 0.0450 53678.45410 2225.42276
OBS: 58246.46270000 j NULL 15.7065 0.0320 52167.49703 1537.75990
OBS: 58249.38030000 j NULL 15.8195 0.0430 47011.05527 1862.33439
OBS: 58251.46270000 j NULL 15.9295 0.0370 42481.51535 1447.97632
OBS: 58252.46290000 j NULL 15.9655 0.0380 41096.04233 1438.62611
OBS: 58254.37950000 j NULL 16.0395 0.0410 38388.39899 1449.98246
OBS: 58255.37940000 j NULL 16.1125 0.0380 35892.19346 1256.45789
OBS: 58257.37960000 j NULL 16.2655 0.0200 31174.53613 574.28865
OBS: 58262.46220000 j NULL 16.5435 0.0420 24132.37137 933.75573
OBS: 58263.37930000 j NULL 16.5775 0.0380 23388.37239 818.74364
OBS: 58267.46240000 j NULL 16.7485 0.0520 19980.20777 957.29335
OBS: 58268.47460000 j NULL 16.8335 0.0500 18475.66164 851.13643
OBS: 58269.38100000 j NULL 16.8535 0.0320 18138.44281 534.67334
OBS: 58271.47470000 j NULL 17.0275 0.0560 15452.54440 797.36331
OBS: 58272.47810000 j NULL 16.9835 0.0400 16091.62859 592.97162
OBS: 58274.48090000 j NULL 17.1235 0.0460 14144.90386 599.46445
OBS: 58276.46750000 j NULL 17.2415 0.0470 12688.19954 549.42595
OBS: 58278.46750000 j NULL 17.3505 0.0350 11476.24999 370.01467
OBS: 58280.46760000 j NULL 17.4915 0.0420 10078.59514 389.97187
OBS: 58282.38150000 j NULL 17.5645 0.0490 9423.23453 425.42125
OBS: 58285.46730000 j NULL 17.6815 0.0430 8460.57734 335.16423
OBS: 58288.46710000 j NULL 17.7665 0.0510 7823.48042 367.62544
OBS: 58292.30510000 j NULL 17.9965 0.0550 6329.94593 320.79242
OBS: 58295.30480000 j NULL 17.9335 0.0550 6708.10729 339.95708
OBS: 58296.31800000 j NULL 18.0095 0.0470 6254.60662 270.83773
OBS: 58300.31830000 j NULL 18.1525 0.0400 5482.76965 202.03840
OBS: 58304.31820000 j NULL 18.2455 0.0380 5032.68792 176.17648
OBS: 58314.32510000 j NULL 18.5325 0.0390 3863.66977 138.81413
OBS: 58318.34560000 j NULL 18.6335 0.0410 3520.46475 132.97278
OBS: 58321.32520000 j NULL 18.6435 0.0280 3488.18893 89.96671
OBS: 58332.32600000 j NULL 18.9625 0.0860 2600.15956 206.17128
END:
