SURVEY: ASASSN
SNTYPE: 1
SNID: 2017cbv 
IAUC: 2017cbv
RA:   218.143420
DECL:   -44.134090 
RA_HOST:   218.169750
DEC_HOST:   -44.174420
FILTERS: abcdghij
SEARCH_PEAKMJD: 57840
MWEBV: 0.14511
REDSHIFT_HELIO: 0.004113 +- 0.00015 
REDSHIFT_CMB: 0.0047809 +- 0.00015 
VPEC: 440.8658 +- 250.0
NOBS: 185
NVAR: 7
VARLIST: MJD FLT FIELD MAG MAGERR FLUXCAL FLUXCALERR
OBS: 57824.74940000 a NULL 14.1766 0.0460 213481.37925 9047.39249
OBS: 57824.78450000 a NULL 14.1776 0.0320 213284.84615 6287.07343
OBS: 57825.98280000 a NULL 13.7516 0.0750 315762.09876 21829.42399
OBS: 57827.00040000 a NULL 13.4576 0.0370 413961.54580 14109.81958
OBS: 57827.90620000 a NULL 13.1726 0.0370 538220.20832 18345.15817
OBS: 57828.75040000 a NULL 12.9466 0.0300 662765.66282 18315.22235
OBS: 57829.87010000 a NULL 12.6526 0.0340 868880.39876 27213.57360
OBS: 57830.95380000 a NULL 12.4126 0.0330 1083827.08526 32947.04620
OBS: 57832.09930000 a NULL 12.2096 0.0460 1306652.18792 55376.23579
OBS: 57833.11510000 a NULL 12.1366 0.0450 1397526.33344 57939.20426
OBS: 57834.04370000 a NULL 11.9826 0.0400 1610497.29606 59346.33593
OBS: 57835.04940000 a NULL 11.8916 0.0440 1751297.79150 70991.64257
OBS: 57835.85780000 a NULL 11.8546 0.0330 1812007.53791 55082.86043
OBS: 57837.10370000 a NULL 11.8296 0.0540 1854214.61550 92258.94289
OBS: 57838.50370000 a NULL 11.7596 0.0350 1977698.11683 63764.49721
OBS: 57840.50310000 a NULL 11.7336 0.0370 2025629.43854 69043.28724
OBS: 57843.55540000 a NULL 11.7686 0.0180 1961372.13033 32518.31841
OBS: 57844.38460000 a NULL 11.8256 0.0400 1861058.39356 68579.43622
OBS: 57845.87560000 a NULL 11.8986 0.0400 1740043.07727 64120.05859
OBS: 57848.07370000 a NULL 12.0346 0.0400 1535182.46075 56571.00713
OBS: 57850.06980000 a NULL 12.2156 0.0560 1299451.27626 67052.69649
OBS: 57851.87910000 a NULL 12.3256 0.0400 1174248.46192 43270.69896
OBS: 57854.00060000 a NULL 12.5116 0.0410 989372.87632 37369.96999
OBS: 57855.50030000 a NULL 12.7106 0.0270 823682.80528 20485.38854
OBS: 57857.50430000 a NULL 12.9736 0.0550 646487.30335 32763.03272
OBS: 57859.50420000 a NULL 13.1686 0.0370 540206.74193 18412.86888
OBS: 57861.50050000 a NULL 13.3836 0.0370 443159.43500 15105.02542
OBS: 57863.54540000 a NULL 13.5746 0.0260 371672.13295 8901.24050
OBS: 57867.00050000 a NULL 13.9026 0.0380 274764.10744 9618.51304
OBS: 57870.24510000 a NULL 14.1896 0.0540 210940.51404 10495.62908
OBS: 57872.75150000 a NULL 14.3046 0.0300 189740.48222 5243.39041
OBS: 57876.36150000 a NULL 14.5576 0.0450 150300.35280 6231.21199
OBS: 57878.55390000 a NULL 14.6016 0.0370 144331.12607 4919.50561
OBS: 57881.51220000 a NULL 14.7006 0.0350 131752.84442 4247.94553
OBS: 57888.00020000 a NULL 14.8476 0.0450 115069.44012 4770.59475
OBS: 57892.00040000 a NULL 14.9436 0.0430 105331.91985 4172.70481
OBS: 57898.67330000 a NULL 15.0556 0.0400 95007.96152 3501.01451
OBS: 57905.00030000 a NULL 15.1526 0.0390 86888.03988 3121.71805
OBS: 57914.04110000 a NULL 15.3056 0.0550 75467.50636 3824.58305
OBS: 57925.37180000 a NULL 15.3806 0.0350 70430.37488 2270.80028
OBS: 57934.75730000 a NULL 15.5056 0.0480 62771.13768 2775.99308
OBS: 57944.73650000 a NULL 15.6606 0.0440 54420.18327 2206.00872
OBS: 57970.11140000 a NULL 16.0636 0.0570 37545.68222 1972.01409
OBS: 57998.41010000 a NULL 16.4966 0.0430 25197.64773 998.20022
OBS: 57822.54580000 d NULL 15.4050 0.0940 68865.22963 5969.60985
OBS: 57822.78780000 d NULL 15.1540 0.0370 86776.07450 2957.74998
OBS: 57823.73390000 d NULL 14.5150 0.0300 156314.76426 4319.68616
OBS: 57824.78880000 d NULL 14.0910 0.0300 230993.62802 6383.40200
OBS: 57825.98730000 d NULL 13.7130 0.0320 327189.98362 9644.69576
OBS: 57827.00270000 d NULL 13.3890 0.0490 440960.81645 19907.61242
OBS: 57827.90840000 d NULL 13.1390 0.0360 555136.77744 18410.16815
OBS: 57828.75260000 d NULL 12.9170 0.0330 681082.93677 20704.10612
OBS: 57829.87230000 d NULL 12.6620 0.0320 861390.34577 25391.51023
OBS: 57830.95620000 d NULL 12.4490 0.0300 1048093.43336 28963.57695
OBS: 57832.10150000 d NULL 12.2640 0.0360 1242796.43844 41215.23261
OBS: 57832.90140000 d NULL 12.1500 0.0570 1380384.26460 72502.00441
OBS: 57833.11730000 d NULL 12.1730 0.0390 1351450.05412 48554.96841
OBS: 57834.04590000 d NULL 12.0420 0.0360 1524754.76766 50565.90160
OBS: 57835.05170000 d NULL 11.9530 0.0360 1655007.62877 54885.51647
OBS: 57835.86010000 d NULL 11.9110 0.0360 1720283.40553 57050.27671
OBS: 57837.10570000 d NULL 11.8950 0.0400 1745822.15292 64333.01577
OBS: 57838.50570000 d NULL 11.7990 0.0330 1907216.52059 57977.09955
OBS: 57840.50510000 d NULL 11.7510 0.0330 1993425.45650 60597.74803
OBS: 57844.38650000 d NULL 11.7200 0.0390 2051162.17883 73694.26231
OBS: 57845.87760000 d NULL 11.7780 0.0320 1944464.41645 57317.67062
OBS: 57848.07570000 d NULL 11.8700 0.0360 1786487.57485 59245.82552
OBS: 57850.07180000 d NULL 12.0320 0.0400 1538863.14982 56706.63941
OBS: 57851.88110000 d NULL 12.1280 0.0360 1408639.94636 46715.15081
OBS: 57854.00270000 d NULL 12.2620 0.0350 1245087.86392 40143.84245
OBS: 57855.50230000 d NULL 12.3310 0.0330 1168422.73817 35518.65280
OBS: 57857.50630000 d NULL 12.4060 0.0490 1090435.54554 49228.79176
OBS: 57859.50610000 d NULL 12.4320 0.0390 1064633.18705 38250.19697
OBS: 57861.50240000 d NULL 12.4900 0.0310 1009252.88608 28820.15949
OBS: 57863.54740000 d NULL 12.5660 0.0610 941022.48353 52897.35647
OBS: 57867.00250000 d NULL 12.6150 0.0320 899497.58153 26514.81080
OBS: 57870.24700000 d NULL 12.7470 0.0400 796526.07978 29351.74397
OBS: 57872.75350000 d NULL 12.8030 0.0630 756484.44083 43919.75489
OBS: 57876.36340000 d NULL 13.1020 0.0610 574380.91350 32287.46652
OBS: 57878.55580000 d NULL 13.1780 0.0340 535549.97084 16773.57272
OBS: 57881.51410000 d NULL 13.3500 0.0310 457088.18961 13052.58048
OBS: 57885.46550000 d NULL 13.4970 0.0370 399208.70244 13606.97104
OBS: 57888.00270000 d NULL 13.5940 0.0360 365090.05248 12107.59137
OBS: 57892.00290000 d NULL 13.7520 0.0310 315645.78913 9013.56054
OBS: 57898.67570000 d NULL 13.9670 0.0310 258940.51057 7394.28831
OBS: 57905.00270000 d NULL 14.1540 0.0310 217971.64411 6224.38403
OBS: 57914.04350000 d NULL 14.4810 0.0500 161287.23622 7430.17734
OBS: 57925.37420000 d NULL 14.7780 0.0310 122687.41046 3503.45368
OBS: 57934.75980000 d NULL 15.0590 0.0390 94710.90795 3402.77847
OBS: 57944.73910000 d NULL 15.3860 0.0330 70080.95316 2130.37710
OBS: 57970.11410000 d NULL 16.1620 0.0400 34292.56733 1263.67068
OBS: 57998.41280000 d NULL 16.8340 0.0340 18467.15524 578.39639
OBS: 57822.78650000 c NULL 15.3770 0.0520 70664.29004 3385.67325
OBS: 57823.73260000 c NULL 14.7410 0.0410 126940.44020 4794.71446
OBS: 57824.75240000 c NULL 14.3380 0.0700 183992.44898 11870.65135
OBS: 57824.78750000 c NULL 14.3150 0.0450 187931.68168 7791.34663
OBS: 57825.98590000 c NULL 13.9310 0.0390 267670.18556 9616.86846
OBS: 57827.00380000 c NULL 13.5990 0.0450 363412.61606 15066.50522
OBS: 57827.90950000 c NULL 13.3650 0.0460 450816.70454 19105.72099
OBS: 57828.75360000 c NULL 13.1510 0.0490 549034.96103 24786.72662
OBS: 57829.87340000 c NULL 12.8930 0.0470 696305.77960 30151.51697
OBS: 57830.95730000 c NULL 12.6710 0.0400 854279.52990 31479.94106
OBS: 57832.10270000 c NULL 12.5110 0.0470 989919.77508 42865.62567
OBS: 57833.11840000 c NULL 12.4270 0.0610 1069547.31057 60122.07608
OBS: 57834.04700000 c NULL 12.2860 0.0720 1217867.38489 80821.41304
OBS: 57835.05280000 c NULL 12.2240 0.0470 1289436.61996 55835.34026
OBS: 57835.86120000 c NULL 12.2040 0.0490 1313409.03653 59295.15066
OBS: 57837.10670000 c NULL 12.2240 0.0520 1289436.61996 61779.59298
OBS: 57838.50660000 c NULL 12.1810 0.0470 1341528.79827 58091.04206
OBS: 57840.50600000 c NULL 12.2530 0.0500 1255451.67369 57836.12387
OBS: 57844.38750000 c NULL 12.3580 0.0520 1139724.80402 54606.58819
OBS: 57845.87860000 c NULL 12.4270 0.0430 1069547.31057 42369.92180
OBS: 57848.07670000 c NULL 12.5580 0.0490 947981.80101 42797.57650
OBS: 57850.07270000 c NULL 12.7160 0.0510 819596.32048 38512.84056
OBS: 57851.88210000 c NULL 12.8230 0.0470 742677.04371 32159.49105
OBS: 57854.00370000 c NULL 12.9470 0.0430 662521.53590 26245.66991
OBS: 57855.50320000 c NULL 12.9900 0.0520 636795.52091 30510.19917
OBS: 57857.50720000 c NULL 12.9660 0.0540 651028.49843 32392.79884
OBS: 57859.50710000 c NULL 12.9240 0.0490 676705.95767 30550.56011
OBS: 57861.50340000 c NULL 12.8860 0.0490 700809.53165 31638.73981
OBS: 57863.54840000 c NULL 12.8510 0.1060 723769.03707 70773.59266
OBS: 57867.00340000 c NULL 12.8280 0.0460 739264.75266 31330.21904
OBS: 57870.24800000 c NULL 12.8920 0.0510 696947.39636 32749.56620
OBS: 57872.75450000 c NULL 12.8540 0.0830 721771.94967 55230.20946
OBS: 57876.36440000 c NULL 13.1190 0.0690 565457.54069 35959.78344
OBS: 57878.55680000 c NULL 13.1730 0.0440 538021.95719 21809.57611
OBS: 57881.51510000 c NULL 13.3700 0.0430 448745.38993 17776.96685
OBS: 57885.46650000 c NULL 13.5540 0.0500 378791.30379 17450.15059
OBS: 57888.00380000 c NULL 13.6880 0.0440 334811.21739 13572.10543
OBS: 57892.00400000 c NULL 13.8550 0.0420 287078.05820 11107.93369
OBS: 57898.67680000 c NULL 14.1090 0.0460 227195.64377 9628.60634
OBS: 57905.00380000 c NULL 14.3570 0.0480 180800.65521 7995.73476
OBS: 57914.04460000 c NULL 14.7100 0.0590 130617.08881 7101.35808
OBS: 57925.37530000 c NULL 15.0250 0.0460 97723.72210 4141.55498
OBS: 57934.76090000 c NULL 15.3060 0.0750 75439.70822 5215.33580
OBS: 57944.74020000 c NULL 15.5910 0.0440 58022.97600 2352.05366
OBS: 57970.11550000 c NULL 16.2870 0.0490 30563.28280 1379.80965
OBS: 57998.41420000 c NULL 16.8320 0.0490 18501.20435 835.25518
END:
