SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: PS16ccn 
IAUC: 2016dxv
RA:   273.122280
DECL:    31.279886
MWEBV: 0.0576 
FILTERS: griz
REDSHIFT_HELIO: 0.02431 +- 0.00016 
REDSHIFT_CMB: 0.0239473 +- 0.00016 
VPEC: -183.0148 +- 250.0
SEARCH_PEAKMJD: 57505.55409851 
HOSTGAL_LOGMASS: 8.169 +- 0.013
NOBS: 37
NVAR: 8
VARLIST:    MJD    FLT    FIELD    FLUXCAL    FLUXCALERR    MAG    MAGERR    FWHM    FLAG
OBS: 57513.55477911 g MD  35253.763 230.966 16.1319862986 0.00707564976822 4.71 0
OBS: 57520.52801376 g MD  24382.865 198.571 16.5322881647 0.00879538479174 4.29 0
OBS: 57525.49782609 g MD  17021.256 179.431 16.9225209911 0.0113849107257 3.71 0
OBS: 57530.58520554 g MD  11140.219 320.739 17.3827656788 0.0310943725613 9.34 0
OBS: 57539.57438641 g MD  5480.675 114.85 18.1529148763 0.0226318838464 5.02 0
OBS: 57546.56039444 g MD  3938.202 94.757 18.511755029 0.0259858585212 4.06 0
OBS: 57558.45221473 g MD  2552.062 163.177 18.9827719476 0.0690544195243 4.29 0
OBS: 57513.55516787 r MD  30901.115 187.035 16.2750646243 0.00653690975229 4.51 0
OBS: 57520.52840784 r MD  23966.477 170.319 16.5509895031 0.00767507548147 3.97 0
OBS: 57525.49822036 r MD  19127.333 157.464 16.7958639529 0.00889100012009 3.69 0
OBS: 57530.58560441 r MD  18272.699 261.963 16.8454932493 0.0154832102253 8.69 0
OBS: 57539.57478382 r MD  12950.685 124.323 17.2192681496 0.0103677017857 4.22 0
OBS: 57546.56079878 r MD  9355.19 113.141 17.5723684693 0.0130614428996 4.45 0
OBS: 57558.45259525 r MD  5364.763 132.279 18.1761236479 0.0266295677926 4.26 0
OBS: 57505.53183802 r MD  32176.734 109.964 16.2311450993 0.00369090038784 3.44 0
OBS: 57505.54300054 r MD  32155.199 115.653 16.2318719958 0.00388444929232 3.66 0
OBS: 57505.55409851 r MD  32450.955 108.752 16.2219312945 0.00361937452996 3.36 0
OBS: 57505.56529142 r MD  32059.438 116.806 16.2351102377 0.00393489368092 3.90 0
OBS: 57535.57388261 r MD  15296.906 77.419 17.0384910051 0.00546597593003 3.78 0
OBS: 57535.58174429 r MD  15512.525 77.623 17.023293764 0.00540420337759 4.09 0
OBS: 57535.58958409 r MD  15085.077 77.929 17.0536311717 0.00557924364589 3.73 0
OBS: 57535.59745880 r MD  15527.914 78.966 17.0222172073 0.00549225607509 4.05 0
OBS: 57513.55553706 i MD  18921.725 163.308 16.8075981841 0.00932117129913 4.07 0
OBS: 57520.52877573 i MD  11704.442 143.593 17.3291232153 0.0132497081023 4.07 0
OBS: 57525.49858357 i MD  10534.368 133.219 17.443478786 0.0136578217127 3.73 0
OBS: 57530.58596919 i MD  11662.849 233.623 17.332988368 0.0216338940854 7.71 0
OBS: 57539.57514592 i MD  11727.112 129.208 17.3270223177 0.0118993184341 3.94 0
OBS: 57546.56116290 i MD  8260.98 109.812 17.7074210732 0.0143562821844 3.31 0
OBS: 57558.45296920 i MD  4443.553 116.833 18.3806740887 0.0283961145507 4.00 0
OBS: 57555.39293184 i MD  5102.643 119.239 18.2305120387 0.0252375327845 5.44 0
OBS: 57513.55591181 z MD  17889.774 202.97 16.8684878645 0.012253234725 3.76 0
OBS: 57520.52914675 z MD  13220.994 202.851 17.1968397297 0.0165705453009 3.89 0
OBS: 57525.49894874 z MD  12749.678 189.662 17.2362519586 0.0160658928014 3.89 0
OBS: 57530.58633467 z MD  13577.269 258.171 17.1679689436 0.0205361387478 6.23 0
OBS: 57539.57551062 z MD  12076.929 173.245 17.2951087172 0.0154927299813 3.88 0
OBS: 57546.56152195 z MD  8641.345 156.12 17.658546639 0.0195119625475 3.07 0
OBS: 57558.45334234 z MD  4139.215 151.324 18.457705037 0.0394833126571 3.76 0
END:
