SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: ASASSN-15od 
IAUC: UNKNOWN
RA:    35.804948
DECL:    -4.517184 
RA_HOST:    35.805180
DEC_HOST:    -4.516944
MWEBV: 0.0256 
FILTERS: griz
REDSHIFT_HELIO: 0.017603 +- 1.3e-05 
REDSHIFT_CMB: 0.016784 +- 1.3e-05 
VPEC: -57.138 +- 250.0
SEARCH_PEAKMJD: 57255.60388583 
HOSTGAL_LOGMASS: 9.899 +- 0.001
NOBS: 28
NVAR: 8
VARLIST:    MJD    FLT    FIELD    FLUXCAL    FLUXCALERR    MAG    MAGERR    FWHM    FLAG
OBS: 57255.60388583 g MD  71573.905 358.039 15.3631132187 0.00540255725882 6.13 0
OBS: 57262.52547010 g MD  60429.39 361.188 15.5468794742 0.00645518745101 4.56 0
OBS: 57273.60166321 g MD  24369.12 238.121 16.5329003836 0.0105531377415 6.20 0
OBS: 57284.51058205 g MD  9270.488 181.683 17.5822435098 0.0211658372245 4.87 0
OBS: 57303.42378951 g MD  5207.407 134.637 18.2084461936 0.0279232946455 4.49 0
OBS: 57314.42612651 g MD  4241.519 131.614 18.4311964581 0.0335123148099 4.94 0
OBS: 57255.60427851 r MD  64703.238 300.892 15.4726849625 0.00502236626859 5.80 0
OBS: 57262.52587301 r MD  57911.483 306.052 15.5930882837 0.00570761000888 4.41 0
OBS: 57273.60205660 r MD  32121.098 232.549 16.233024044 0.00781893943974 4.93 0
OBS: 57284.51098311 r MD  20975.208 214.113 16.6957343095 0.0110245409724 5.30 0
OBS: 57303.42419598 r MD  8940.77 139.295 17.6215626928 0.0168261346618 4.07 0
OBS: 57314.42652973 r MD  6367.572 139.958 17.9900653391 0.0237381909463 4.75 0
OBS: 57255.60463480 i MD  39878.289 267.567 15.998158709 0.00724635803708 5.19 0
OBS: 57262.52622284 i MD  31420.771 250.669 16.2569579062 0.00861603682481 4.62 0
OBS: 57273.60240591 i MD  20727.823 218.16 16.7086157714 0.0113669824371 4.76 0
OBS: 57284.51135060 i MD  20827.846 204.994 16.7033891053 0.010629688735 4.29 0
OBS: 57303.42454837 i MD  7315.503 141.489 17.8393895181 0.0208882588115 4.00 0
OBS: 57314.42688653 i MD  4472.053 149.508 18.3737326453 0.0361061552714 6.18 0
OBS: 57273.54833553 i MD  20051.246 111.056 16.744646587 0.00598169709753 4.44 0
OBS: 57273.56221918 i MD  20033.331 111.009 16.7456170833 0.00598451251068 5.08 0
OBS: 57273.57610099 i MD  20000.846 114.273 16.7473790852 0.00617048098865 5.09 0
OBS: 57273.58997637 i MD  20178.472 108.935 16.7377793087 0.00583046129558 4.60 0
OBS: 57255.60499046 z MD  37559.395 327.769 16.0632035297 0.00942481954249 4.64 0
OBS: 57262.52658410 z MD  30482.165 306.046 16.289885476 0.0108433793991 4.02 0
OBS: 57273.60276535 z MD  24844.06 299.624 16.5119435764 0.0130250015497 5.08 0
OBS: 57284.51170666 z MD  21274.141 264.535 16.6803699167 0.0134293459839 4.08 0
OBS: 57303.42490171 z MD  5626.589 187.62 18.1243870179 0.0360128667653 3.99 0
OBS: 57314.42724761 z MD  3353.652 191.263 18.6862050126 0.06159376107 4.74 0
END:
