SURVEY: FOUNDATION
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: AT2016ews 
IAUC: 2016ews
RA:   225.652340
DECL:    23.352818 
RA_HOST:   225.659133
DEC_HOST:    23.350542
MWEBV: 0.038 
FILTERS: griz
REDSHIFT_HELIO: 0.0455531 +- 8.1639e-06 
REDSHIFT_CMB: 0.0461166 +- 8.1639e-06 
VPEC: -54.4087 +- 250.0
SEARCH_PEAKMJD: 57618.30146178 
HOSTGAL_LOGMASS: 10.660 +- 0.005
NOBS: 21
NVAR: 8
VARLIST:    MJD    FLT    FIELD    FLUXCAL    FLUXCALERR    MAG    MAGERR    FWHM    FLAG
OBS: 57613.32276308 g MD  11843.54 184.058 17.3162961721 0.0167840561184 5.30 0
OBS: 57618.30146178 g MD  15377.757 305.111 17.0327675153 0.021428344849 5.22 0
OBS: 57631.27987128 g MD  9878.527 173.351 17.513269522 0.0189521251498 7.88 0
OBS: 57639.23850519 g MD  5344.009 122.535 18.1803320478 0.0247637681748 4.52 0
OBS: 57613.32318379 r MD  9785.422 133.796 17.5235511012 0.0147668317217 4.09 0
OBS: 57618.30187662 r MD  12514.402 211.905 17.2564747457 0.0182875218488 4.82 0
OBS: 57626.28498663 r MD  11046.949 171.624 17.3918941274 0.0167787431625 10.19 0
OBS: 57631.28028713 r MD  9033.066 130.423 17.6104120415 0.0155934695927 5.54 0
OBS: 57639.23892287 r MD  6347.387 106.398 17.9935125549 0.018103487309 4.09 0
OBS: 57653.23457739 r MD  4611.469 153.297 18.3404017663 0.0359019566216 8.88 0
OBS: 57613.32352478 i MD  7692.16 125.169 17.7848792271 0.017574065022 3.48 0
OBS: 57618.30222816 i MD  7546.652 177.077 17.8056141906 0.0253414573774 4.82 0
OBS: 57626.28533587 i MD  5235.231 162.404 18.2026603767 0.0335030717842 7.98 0
OBS: 57631.28063444 i MD  4561.397 135.151 18.3522553185 0.0319996439687 5.61 0
OBS: 57639.23927137 i MD  3286.087 91.871 18.7083023567 0.0301941731914 3.45 0
OBS: 57653.23492648 i MD  3407.205 201.059 18.669004339 0.0637307470493 10.62 0
OBS: 57618.30257545 z MD  7132.771 197.403 17.8668542973 0.029889539423 3.71 0
OBS: 57626.28567914 z MD  4674.584 251.285 18.3256425794 0.0580560323657 7.80 0
OBS: 57631.28097649 z MD  3768.144 171.547 18.5596812724 0.0491676432748 4.86 0
OBS: 57639.23962741 z MD  3534.763 143.683 18.629099249 0.0439004368893 3.75 0
OBS: 57653.23526938 z MD  3344.313 283.693 18.6892327074 0.091614762135 8.35 0
END:
