SURVEY: PS1MD
PHOTOMETRY_VERSION: MFoley
SNTYPE: 1
SNID: SN2017cne 
IAUC: 2017cne
RA:   227.179015
DECL:     4.146076 
RA_HOST:   227.178290
DEC_HOST:     4.146360
MWEBV: 0.0372 
FILTERS: griz
REDSHIFT_HELIO: 0.0337711 +- 7.42175e-06 
REDSHIFT_CMB: 0.0344034 +- 7.42175e-06 
VPEC: 273.0377 +- 250.0
SEARCH_PEAKMJD: 57862.54891993 
HOSTGAL_LOGMASS: 10.741 +- 0.001
NOBS: 19
NVAR: 8
VARLIST:    MJD    FLT    FIELD    FLUXCAL    FLUXCALERR    MAG    MAGERR    FWHM    FLAG
OBS: 57862.54851476 g MD  6577.485 141.067 17.9548503341 0.0231627073266 4.62 0
OBS: 57869.53566383 g MD  3710.816 113.308 18.5763264488 0.0329772858584 4.81 0
OBS: 57879.41269291 g MD  1895.83 114.829 19.3055015216 0.0654147893007 3.46 0
OBS: 57862.54891993 r MD  11053.168 137.178 17.3912830724 0.0134035997643 3.90 0
OBS: 57869.53605742 r MD  9560.579 133.411 17.5487895138 0.0150706228148 4.61 0
OBS: 57879.41307945 r MD  5984.411 110.229 18.0574464686 0.0198929050829 3.04 0
OBS: 57892.45654212 r MD  3692.33 125.99 18.5817487277 0.0368518523534 5.72 0
OBS: 57862.54928425 i MD  7813.083 155.416 17.7679439052 0.0214831046848 4.85 0
OBS: 57869.53641961 i MD  8114.064 143.948 17.7269039278 0.0191597995776 4.18 0
OBS: 57879.41344235 i MD  5843.278 119.28 18.083358628 0.0220462555435 3.10 0
OBS: 57892.45690413 i MD  2901.278 144.579 18.8435266379 0.0538194960979 5.36 0
OBS: 57850.52593512 i MD  11054.967 77.92 17.3911063737 0.00761228866626 2.69 0
OBS: 57850.53732396 i MD  9932.403 79.212 17.5073641689 0.00861311809438 2.75 0
OBS: 57850.54870698 i MD  9928.631 80.902 17.5077765742 0.00880022230658 2.82 0
OBS: 57850.56010573 i MD  10517.655 86.851 17.4452026975 0.0089182503134 3.35 0
OBS: 57862.54964814 z MD  8916.028 197.687 17.6245714408 0.0239458601969 3.52 0
OBS: 57869.53677733 z MD  9535.996 196.345 17.5515848494 0.0222370688914 3.59 0
OBS: 57879.41380300 z MD  6944.78 176.54 17.8958537687 0.0274541742143 2.83 0
OBS: 57892.45727369 z MD  3331.944 203.74 18.693255766 0.0660392851741 4.81 0
END:
