SURVEY:  PS1_LOWZ_COMBINED(CFA4p1)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2007hj 
IAUC: 2007hj
RA:   345.449540 deg
DECL:    15.586500 deg 
RA_HOST:   345.451380
DEC_HOST:    15.582470
MWEBV: 0.088300000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.014113 +- 0.000127 
REDSHIFT_CMB: 0.0128778 +- 0.000127 
VPEC: -110.6042 +- 250.0
HOSTGAL_LOGMASS: 10.5740 +- 0.444
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> klmno
SEARCH_PEAKMJD: 54349.281
NOBS: 145
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54346.5     l      md      38547.8    1314.48    16.0350    0.0341000
OBS:      54348.3     l      md      44340.4    744.919    15.8830    0.0168000
OBS:      54351.4     l      md      43551.2    727.305    15.9025    0.0167000
OBS:      54352.2     l      md      39774.1    942.646    16.0010    0.0237000
OBS:      54353.3     l      md      37966.5    926.382    16.0515    0.0244000
OBS:      54354.3     l      md      34103.6    600.223    16.1680    0.0176000
OBS:      54355.3     l      md      30227.4    486.660    16.2990    0.0161000
OBS:      54356.3     l      md      26915.4    462.944    16.4250    0.0172000
OBS:      54357.3     l      md      23966.2    599.156    16.5510    0.0250000
OBS:      54358.3     l      md      19934.3    434.567    16.7510    0.0218000
OBS:      54361.4     l      md      13103.9    315.804    17.2065    0.0241000
OBS:      54363.2     l      md      10294.4    262.507    17.4685    0.0255000
OBS:      54368.1     l      md      6911.95    354.583    17.9010    0.0513000
OBS:      54372.4     l      md      4583.53    457.436    18.3470    0.0998000
OBS:      54377.3     l      md      3097.42    166.641    18.7725    0.0538000
OBS:      54379.2     l      md      2932.24    172.709    18.8320    0.0589000
OBS:      54380.1     l      md      2798.98    158.143    18.8825    0.0565000
OBS:      54381.1     l      md      2868.14    183.847    18.8560    0.0641000
OBS:      54383.2     l      md      2666.86    163.745    18.9350    0.0614000
OBS:      54402.2     l      md      1748.24    179.369    19.3935    0.102600
OBS:      54404.2     l      md      1798.04    197.964    19.3630    0.110100
OBS:      54405.1     l      md      1722.66    185.186    19.4095    0.107500
OBS:      54408.1     l      md      1768.48    219.999    19.3810    0.124400
OBS:      54411.1     l      md      1494.86    243.662    19.5635    0.163000
OBS:      54412.1     l      md      1513.56    422.889    19.5500    0.279400
OBS:      54415.2     l      md      1489.36    178.426    19.5675    0.119800
OBS:      54427.1     l      md      1627.80    397.833    19.4710    0.244400
OBS:      54429.1     l      md      1727.43    493.526    19.4065    0.285700
OBS:      54432.1     l      md      1190.14    375.848    19.8110    0.315800
OBS:      54433.1     l      md      1168.42    310.100    19.8310    0.265400
OBS:      54440.2     l      md      838.687    160.357    20.1910    0.191200
OBS:      54456.1     l      md      1453.45    484.580    19.5940    0.333400
OBS:      54477.1     l      md      797.260    174.122    20.2460    0.218400
OBS:      54346.5     m      md      43873.3    864.303    15.8945    0.0197000
OBS:      54348.3     m      md      50419.7    796.631    15.7435    0.0158000
OBS:      54351.4     m      md      54150.2    969.289    15.6660    0.0179000
OBS:      54352.1     m      md      54450.3    1110.79    15.6600    0.0204000
OBS:      54353.3     m      md      52966.4    900.429    15.6900    0.0170000
OBS:      54354.3     m      md      51713.1    1008.40    15.7160    0.0195000
OBS:      54355.3     m      md      48797.8    897.879    15.7790    0.0184000
OBS:      54356.3     m      md      46046.8    787.401    15.8420    0.0171000
OBS:      54357.3     m      md      43191.7    729.940    15.9115    0.0169000
OBS:      54358.3     m      md      40457.6    873.884    15.9825    0.0216000
OBS:      54361.4     m      md      32195.9    560.209    16.2305    0.0174000
OBS:      54363.2     m      md      27415.7    515.416    16.4050    0.0188000
OBS:      54368.1     m      md      18603.7    805.541    16.8260    0.0433000
OBS:      54372.4     m      md      14388.0    716.522    17.1050    0.0498000
OBS:      54377.3     m      md      9620.55    289.579    17.5420    0.0301000
OBS:      54379.2     m      md      8645.69    293.954    17.6580    0.0340000
OBS:      54380.1     m      md      8472.27    334.655    17.6800    0.0395000
OBS:      54381.1     m      md      8264.18    267.759    17.7070    0.0324000
OBS:      54383.2     m      md      7406.28    344.392    17.8260    0.0465000
OBS:      54400.3     m      md      5195.17    325.737    18.2110    0.0627000
OBS:      54402.2     m      md      4111.50    209.686    18.4650    0.0510000
OBS:      54404.2     m      md      4107.71    247.695    18.4660    0.0603000
OBS:      54405.1     m      md      4222.79    203.961    18.4360    0.0483000
OBS:      54408.1     m      md      4006.82    227.588    18.4930    0.0568000
OBS:      54411.1     m      md      3470.56    212.398    18.6490    0.0612000
OBS:      54412.1     m      md      3622.43    266.611    18.6025    0.0736000
OBS:      54415.2     m      md      3262.87    217.634    18.7160    0.0667000
OBS:      54424.1     m      md      2989.51    253.510    18.8110    0.0848000
OBS:      54425.1     m      md      3689.78    269.723    18.5825    0.0731000
OBS:      54427.1     m      md      2445.68    246.770    19.0290    0.100900
OBS:      54429.1     m      md      2708.95    449.414    18.9180    0.165900
OBS:      54431.1     m      md      2905.36    504.080    18.8420    0.173500
OBS:      54432.1     m      md      2342.07    261.375    19.0760    0.111600
OBS:      54433.1     m      md      2195.84    272.503    19.1460    0.124100
OBS:      54440.2     m      md      1526.16    211.831    19.5410    0.138800
OBS:      54455.1     m      md      1164.13    210.823    19.8350    0.181100
OBS:      54456.1     m      md      903.233    286.867    20.1105    0.317600
OBS:      54457.1     m      md      1048.09    292.628    19.9490    0.279200
OBS:      54477.1     m      md      548.277    195.570    20.6525    0.356700
OBS:      54346.4     n      md      48128.3    948.127    15.7940    0.0197000
OBS:      54348.3     n      md      53951.0    933.353    15.6700    0.0173000
OBS:      54351.4     n      md      58049.7    957.820    15.5905    0.0165000
OBS:      54352.1     n      md      57597.1    1065.55    15.5990    0.0185000
OBS:      54353.3     n      md      56156.5    915.351    15.6265    0.0163000
OBS:      54354.3     n      md      54325.1    858.336    15.6625    0.0158000
OBS:      54355.3     n      md      50769.2    837.692    15.7360    0.0165000
OBS:      54356.3     n      md      47467.9    830.689    15.8090    0.0175000
OBS:      54357.3     n      md      45373.3    812.182    15.8580    0.0179000
OBS:      54358.3     n      md      43691.8    1074.82    15.8990    0.0246000
OBS:      54361.4     n      md      37153.5    683.624    16.0750    0.0184000
OBS:      54363.2     n      md      35220.9    612.843    16.1330    0.0174000
OBS:      54368.1     n      md      26497.2    718.074    16.4420    0.0271000
OBS:      54372.4     n      md      18450.2    463.099    16.8350    0.0251000
OBS:      54377.3     n      md      12971.8    307.431    17.2175    0.0237000
OBS:      54379.2     n      md      11481.5    297.372    17.3500    0.0259000
OBS:      54380.1     n      md      11261.6    332.217    17.3710    0.0295000
OBS:      54381.1     n      md      10864.3    262.915    17.4100    0.0242000
OBS:      54383.2     n      md      10242.4    268.350    17.4740    0.0262000
OBS:      54400.3     n      md      5571.86    235.690    18.1350    0.0423000
OBS:      54402.2     n      md      5053.59    215.788    18.2410    0.0427000
OBS:      54404.2     n      md      4489.53    219.089    18.3695    0.0488000
OBS:      54405.1     n      md      4401.49    294.900    18.3910    0.0670000
OBS:      54408.1     n      md      3999.45    181.975    18.4950    0.0455000
OBS:      54411.1     n      md      3708.52    198.777    18.5770    0.0536000
OBS:      54412.1     n      md      3522.09    361.719    18.6330    0.102700
OBS:      54415.2     n      md      3121.76    161.083    18.7640    0.0516000
OBS:      54425.1     n      md      2314.19    277.703    19.0890    0.120000
OBS:      54427.1     n      md      2230.49    228.179    19.1290    0.102300
OBS:      54429.1     n      md      2032.36    368.060    19.2300    0.181100
OBS:      54431.1     n      md      2032.36    204.252    19.2300    0.100500
OBS:      54432.1     n      md      1786.49    224.204    19.3700    0.125500
OBS:      54433.1     n      md      1828.10    214.071    19.3450    0.117100
OBS:      54440.2     n      md      1541.70    181.458    19.5300    0.117700
OBS:      54455.1     n      md      761.378    159.813    20.2960    0.209900
OBS:      54456.1     n      md      665.274    206.900    20.4425    0.311000
OBS:      54457.1     n      md      642.688    202.575    20.4800    0.315200
OBS:      54477.1     n      md      370.510    136.200    21.0780    0.367600
OBS:      54348.3     o      md      39048.1    741.914    16.0210    0.0190000
OBS:      54351.4     o      md      38654.5    977.959    16.0320    0.0253000
OBS:      54352.1     o      md      37670.4    719.505    16.0600    0.0191000
OBS:      54353.3     o      md      36982.8    891.287    16.0800    0.0241000
OBS:      54354.3     o      md      35514.0    681.869    16.1240    0.0192000
OBS:      54355.3     o      md      32047.9    791.583    16.2355    0.0247000
OBS:      54356.3     o      md      29744.1    761.448    16.3165    0.0256000
OBS:      54357.3     o      md      28562.8    836.889    16.3605    0.0293000
OBS:      54358.3     o      md      28549.6    1127.71    16.3610    0.0395000
OBS:      54361.4     o      md      28015.6    644.359    16.3815    0.0230000
OBS:      54363.2     o      md      29120.6    655.213    16.3395    0.0225000
OBS:      54368.1     o      md      28523.3    718.788    16.3620    0.0252000
