SURVEY:  PS1_LOWZ_COMBINED(CFA2)
SNID: 1997do 
IAUC: 1997do
RA:   111.677080 deg
DECL:    47.093330 deg 
RA_HOST:   111.677960
DEC_HOST:    47.093970
MWEBV: 0.063 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.01012 +- 2.3e-05 
REDSHIFT_CMB: 0.0104782 +- 2.3e-05 
VPEC: -76.099 +- 250.0
HOSTGAL_LOGMASS: 9.941915 +- 0.280891
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  50766.211
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> GHIJK
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  31
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 50760.012  H  NULL   0.11492E+06  3069.5      14.849   0.029
OBS: 50760.012  I  NULL   0.11169E+06  2263.1      14.880   0.022
OBS: 50760.012  J  NULL   0.12990E+06  3349.9      14.716   0.028
OBS: 50760.012  K  NULL   0.11241E+06  2795.4      14.873   0.027
OBS: 50762.840  G  NULL   0.16520E+06  5781.8      14.455   0.038
OBS: 50762.840  H  NULL   0.14112E+06  1819.7      14.626   0.014
OBS: 50762.840  I  NULL   0.13996E+06  1031.3      14.635   0.008
OBS: 50762.840  J  NULL   0.16535E+06  1675.2      14.454   0.011
OBS: 50762.840  K  NULL   0.13292E+06  1591.5      14.691   0.013
OBS: 50778.020  I  NULL   0.11945E+06  990.19      14.807   0.009
OBS: 50778.020  J  NULL   0.12325E+06  1362.2      14.773   0.012
OBS: 50780.898  G  NULL    41343.      1408.9      15.959   0.037
OBS: 50780.898  H  NULL    57174.      684.57      15.607   0.013
OBS: 50780.898  I  NULL    99724.      642.95      15.003   0.007
OBS: 50780.898  J  NULL    98084.      813.05      15.021   0.009
OBS: 50780.898  K  NULL    76701.      706.44      15.288   0.010
OBS: 50783.809  G  NULL    33420.      1169.7      16.190   0.038
OBS: 50783.809  H  NULL    41305.      494.56      15.960   0.013
OBS: 50783.809  I  NULL    88634.      653.08      15.131   0.008
OBS: 50783.809  J  NULL    91538.      927.40      15.096   0.011
OBS: 50783.809  K  NULL    82947.      840.37      15.203   0.011
OBS: 50810.781  G  NULL    6362.1      380.88      17.991   0.065
OBS: 50810.781  H  NULL    8150.8      292.78      17.722   0.039
OBS: 50810.781  I  NULL    25586.      188.52      16.480   0.008
OBS: 50810.781  J  NULL    37566.      415.20      16.063   0.012
OBS: 50810.781  K  NULL    46430.      555.93      15.833   0.013
OBS: 50842.738  G  NULL    4138.1      224.87      18.458   0.059
OBS: 50842.738  H  NULL    5670.2      125.34      18.116   0.024
OBS: 50842.738  I  NULL    11706.      97.033      17.329   0.009
OBS: 50842.738  J  NULL    14548.      187.59      17.093   0.014
OBS: 50842.738  K  NULL    12906.      225.85      17.223   0.019
END: 
