SURVEY:  PS1_LOWZ_COMBINED(CFA4p1)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2008hv 
IAUC: 2008hv
RA:   136.891920 deg
DECL:     3.392250 deg 
RA_HOST:   136.902670
DEC_HOST:     3.392920
MWEBV: 0.032100000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.012549 +- 6.7e-05 
REDSHIFT_CMB: 0.0136023 +- 6.7e-05 
VPEC: -42.963 +- 250.0
HOSTGAL_LOGMASS: 10.6370 +- 0.188
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> klmno
SEARCH_PEAKMJD: 54817.023
NOBS: 142
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54804.4     l      md      9397.24    249.967    17.5675    0.0266000
OBS:      54805.4     l      md      17652.3    353.045    16.8830    0.0200000
OBS:      54806.5     l      md      28405.3    497.093    16.3665    0.0175000
OBS:      54807.4     l      md      39755.8    1781.06    16.0015    0.0448000
OBS:      54811.4     l      md      90991.4    1537.75    15.1025    0.0169000
OBS:      54821.5     l      md      95499.3    1461.14    15.0500    0.0153000
OBS:      54822.4     l      md      91075.2    1384.34    15.1015    0.0152000
OBS:      54828.5     l      md      52023.5    785.555    15.7095    0.0151000
OBS:      54829.3     l      md      47162.9    702.727    15.8160    0.0149000
OBS:      54831.5     l      md      36224.3    623.057    16.1025    0.0172000
OBS:      54832.5     l      md      32240.4    583.551    16.2290    0.0181000
OBS:      54833.4     l      md      29053.6    493.912    16.3420    0.0170000
OBS:      54856.3     l      md      6908.76    318.494    17.9015    0.0461000
OBS:      54857.3     l      md      6376.76    463.590    17.9885    0.0727000
OBS:      54861.3     l      md      5754.40    253.194    18.1000    0.0440000
OBS:      54862.3     l      md      5628.59    278.052    18.1240    0.0494000
OBS:      54865.2     l      md      5633.79    296.901    18.1230    0.0527000
OBS:      54866.3     l      md      5770.32    301.211    18.0970    0.0522000
OBS:      54867.3     l      md      5435.00    376.102    18.1620    0.0692000
OBS:      54878.2     l      md      4462.73    246.789    18.3760    0.0553000
OBS:      54882.3     l      md      4170.62    218.123    18.4495    0.0523000
OBS:      54883.2     l      md      4056.95    251.937    18.4795    0.0621000
OBS:      54884.2     l      md      3990.25    278.520    18.4975    0.0698000
OBS:      54886.2     l      md      3557.95    214.545    18.6220    0.0603000
OBS:      54888.1     l      md      3553.04    262.214    18.6235    0.0738000
OBS:      54890.3     l      md      3744.56    223.924    18.5665    0.0598000
OBS:      54909.3     l      md      2796.41    266.218    18.8835    0.0952000
OBS:      54913.2     l      md      2602.56    326.361    18.9615    0.125400
OBS:      54914.2     l      md      2660.72    301.992    18.9375    0.113500
OBS:      54920.2     l      md      2206.99    343.628    19.1405    0.155700
OBS:      54945.2     l      md      1685.00    247.527    19.4335    0.146900
OBS:      54804.4     m      md      11749.0    244.379    17.3250    0.0208000
OBS:      54805.4     m      md      19724.2    351.091    16.7625    0.0178000
OBS:      54806.5     m      md      29107.2    526.840    16.3400    0.0181000
OBS:      54807.4     m      md      38512.4    639.306    16.0360    0.0166000
OBS:      54810.5     m      md      74507.5    1244.28    15.3195    0.0167000
OBS:      54811.4     m      md      83830.2    1425.11    15.1915    0.0170000
OBS:      54812.5     m      md      92299.6    1522.94    15.0870    0.0165000
OBS:      54820.5     m      md      107004.    1744.16    14.9265    0.0163000
OBS:      54821.5     m      md      104665.    1726.97    14.9505    0.0165000
OBS:      54822.4     m      md      100693.    1560.74    14.9925    0.0155000
OBS:      54828.5     m      md      69087.6    1001.77    15.4015    0.0145000
OBS:      54829.3     m      md      65192.8    932.258    15.4645    0.0143000
OBS:      54831.5     m      md      57226.9    881.294    15.6060    0.0154000
OBS:      54832.5     m      md      54000.8    847.813    15.6690    0.0157000
OBS:      54833.4     m      md      51760.7    838.524    15.7150    0.0162000
OBS:      54856.3     m      md      14514.4    306.254    17.0955    0.0211000
OBS:      54857.3     m      md      14256.1    664.334    17.1150    0.0466000
OBS:      54861.3     m      md      12764.4    306.345    17.2350    0.0240000
OBS:      54862.3     m      md      12308.4    247.398    17.2745    0.0201000
OBS:      54865.2     m      md      11609.1    233.344    17.3380    0.0201000
OBS:      54866.3     m      md      11112.2    256.692    17.3855    0.0231000
OBS:      54867.3     m      md      10185.9    233.258    17.4800    0.0229000
OBS:      54868.3     m      md      10505.1    277.335    17.4465    0.0264000
OBS:      54873.2     m      md      8329.14    497.250    17.6985    0.0597000
OBS:      54878.2     m      md      8050.07    292.218    17.7355    0.0363000
OBS:      54882.3     m      md      7355.29    226.543    17.8335    0.0308000
OBS:      54883.2     m      md      7241.03    247.643    17.8505    0.0342000
OBS:      54884.2     m      md      7128.53    257.340    17.8675    0.0361000
OBS:      54886.1     m      md      6788.91    211.135    17.9205    0.0311000
OBS:      54888.1     m      md      6450.60    210.290    17.9760    0.0326000
OBS:      54890.3     m      md      5893.87    183.889    18.0740    0.0312000
OBS:      54909.3     m      md      3899.42    169.625    18.5225    0.0435000
OBS:      54913.2     m      md      3496.23    225.507    18.6410    0.0645000
OBS:      54914.2     m      md      3826.49    275.125    18.5430    0.0719000
OBS:      54920.2     m      md      2869.46    215.783    18.8555    0.0752000
OBS:      54945.2     m      md      1715.54    183.734    19.4140    0.107100
OBS:      54804.4     n      md      11598.4    285.322    17.3390    0.0246000
OBS:      54805.4     n      md      18984.5    337.925    16.8040    0.0178000
OBS:      54806.5     n      md      28497.0    458.802    16.3630    0.0161000
OBS:      54807.4     n      md      38019.0    695.747    16.0500    0.0183000
OBS:      54810.5     n      md      73790.4    1062.58    15.3300    0.0144000
OBS:      54811.4     n      md      82489.8    1328.09    15.2090    0.0161000
OBS:      54812.4     n      md      89371.7    1876.81    15.1220    0.0210000
OBS:      54813.4     n      md      96382.9    1937.30    15.0400    0.0201000
OBS:      54820.5     n      md      101018.    1666.80    14.9890    0.0165000
OBS:      54821.5     n      md      98174.8    1629.70    15.0200    0.0166000
OBS:      54822.4     n      md      93067.9    1544.93    15.0780    0.0166000
OBS:      54828.5     n      md      57809.6    826.678    15.5950    0.0143000
OBS:      54829.3     n      md      55770.0    791.934    15.6340    0.0142000
OBS:      54831.5     n      md      51570.3    907.638    15.7190    0.0176000
OBS:      54832.5     n      md      51380.7    806.677    15.7230    0.0157000
OBS:      54833.4     n      md      50303.7    840.072    15.7460    0.0167000
OBS:      54856.3     n      md      16881.1    310.612    16.9315    0.0184000
OBS:      54857.3     n      md      17139.6    521.043    16.9150    0.0304000
OBS:      54861.3     n      md      14282.4    291.360    17.1130    0.0204000
OBS:      54862.3     n      md      13829.3    297.330    17.1480    0.0215000
OBS:      54865.2     n      md      12268.7    272.366    17.2780    0.0222000
OBS:      54866.3     n      md      12370.9    290.716    17.2690    0.0235000
OBS:      54867.3     n      md      11846.8    299.724    17.3160    0.0253000
OBS:      54868.3     n      md      11096.9    307.383    17.3870    0.0277000
OBS:      54873.2     n      md      9367.00    505.818    17.5710    0.0540000
OBS:      54878.2     n      md      8264.18    258.669    17.7070    0.0313000
OBS:      54883.2     n      md      7112.13    234.700    17.8700    0.0330000
OBS:      54884.2     n      md      7027.49    249.476    17.8830    0.0355000
OBS:      54886.1     n      md      6528.30    222.615    17.9630    0.0341000
OBS:      54888.1     n      md      5981.36    228.488    18.0580    0.0382000
OBS:      54890.2     n      md      5553.93    228.822    18.1385    0.0412000
OBS:      54909.3     n      md      3200.37    227.226    18.7370    0.0710000
OBS:      54913.2     n      md      2941.71    199.448    18.8285    0.0678000
OBS:      54914.2     n      md      2865.50    216.632    18.8570    0.0756000
OBS:      54915.2     n      md      2558.59    253.044    18.9800    0.0989000
OBS:      54920.1     n      md      2303.56    247.863    19.0940    0.107600
OBS:      54945.1     n      md      1409.94    179.203    19.6270    0.127100
OBS:      54804.4     o      md      7910.43    329.074    17.7545    0.0416000
OBS:      54805.4     o      md      13427.6    362.546    17.1800    0.0270000
OBS:      54806.4     o      md      21777.1    594.515    16.6550    0.0273000
OBS:      54807.4     o      md      29950.2    590.019    16.3090    0.0197000
OBS:      54810.5     o      md      58748.9    1022.23    15.5775    0.0174000
OBS:      54811.4     o      md      63299.5    1114.07    15.4965    0.0176000
OBS:      54812.4     o      md      66282.7    1319.03    15.4465    0.0199000
OBS:      54813.4     o      md      67920.4    2085.16    15.4200    0.0307000
OBS:      54820.5     o      md      55207.8    1076.55    15.6450    0.0195000
OBS:      54821.5     o      md      51191.7    972.643    15.7270    0.0190000
OBS:      54822.4     o      md      47863.0    952.474    15.8000    0.0199000
OBS:      54828.5     o      md      28196.8    507.543    16.3745    0.0180000
OBS:      54829.3     o      md      28093.1    488.821    16.3785    0.0174000
OBS:      54831.5     o      md      28144.9    574.157    16.3765    0.0204000
OBS:      54832.5     o      md      28893.5    647.214    16.3480    0.0224000
OBS:      54833.4     o      md      29895.1    591.923    16.3110    0.0198000
OBS:      54856.3     o      md      14262.6    330.893    17.1145    0.0232000
OBS:      54857.3     o      md      13893.1    862.764    17.1430    0.0621000
OBS:      54861.3     o      md      11292.8    312.810    17.3680    0.0277000
OBS:      54862.3     o      md      10814.3    335.244    17.4150    0.0310000
OBS:      54865.2     o      md      9669.40    288.148    17.5365    0.0298000
OBS:      54866.3     o      md      9157.98    387.383    17.5955    0.0423000
OBS:      54867.3     o      md      8933.06    296.578    17.6225    0.0332000
OBS:      54868.3     o      md      8838.93    333.228    17.6340    0.0377000
OBS:      54873.2     o      md      9019.87    544.800    17.6120    0.0604000
OBS:      54878.2     o      md      5657.18    266.453    18.1185    0.0471000
OBS:      54883.2     o      md      5044.29    253.728    18.2430    0.0503000
OBS:      54884.2     o      md      4711.95    244.550    18.3170    0.0519000
OBS:      54886.1     o      md      4634.47    253.969    18.3350    0.0548000
OBS:      54888.1     o      md      3937.32    248.051    18.5120    0.0630000
OBS:      54890.2     o      md      3708.52    217.319    18.5770    0.0586000
OBS:      54909.2     o      md      2140.92    295.875    19.1735    0.138200
OBS:      54913.2     o      md      1916.02    271.692    19.2940    0.141800
OBS:      54914.2     o      md      1783.20    307.424    19.3720    0.172400
OBS:      54920.1     o      md      1688.89    240.159    19.4310    0.142200
OBS:      54935.2     o      md      902.818    264.796    20.1110    0.293300
OBS:      54939.2     o      md      1148.68    255.237    19.8495    0.222200
OBS:      54945.1     o      md      996.323    227.759    20.0040    0.228600
END: 
