SURVEY:   PS1_LOWZ_COMBINED(CFA1)                
SNID: 1994M 
IAUC: 1994M
RA:   187.785870 deg
DECL:     0.605440 deg 
RA_HOST:   187.784880
DEC_HOST:     0.613690
MWEBV: 0.023 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.023083 +- 9e-06 
REDSHIFT_CMB: 0.0242593 +- 9e-06 
VPEC: -110.13 +- 250.0
HOSTGAL_LOGMASS: 11.35 +- 0.60
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  49473.578
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> BCDEF
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  59
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 49476.762  D  NULL    30479.      1684.3      16.290   0.060
OBS: 49477.711  C  NULL    26546.      733.49      16.440   0.030
OBS: 49477.711  D  NULL    30479.      842.16      16.290   0.030
OBS: 49477.711  E  NULL    35645.      984.91      16.120   0.030
OBS: 49477.711  F  NULL    24889.      687.70      16.510   0.030
OBS: 49479.719  C  NULL    24889.      458.46      16.510   0.020
OBS: 49479.719  D  NULL    28840.      531.26      16.350   0.020
OBS: 49479.719  E  NULL    35318.      650.59      16.130   0.020
OBS: 49479.719  F  NULL    23550.      433.82      16.570   0.020
OBS: 49480.691  C  NULL    22909.      632.99      16.600   0.030
OBS: 49480.691  D  NULL    27040.      747.13      16.420   0.030
OBS: 49480.691  E  NULL    32211.      890.01      16.230   0.030
OBS: 49480.691  F  NULL    21478.      593.47      16.670   0.030
OBS: 49481.781  D  NULL    28054.      775.17      16.380   0.030
OBS: 49481.781  E  NULL    33420.      923.41      16.190   0.030
OBS: 49481.781  F  NULL    22284.      615.74      16.630   0.030
OBS: 49483.691  C  NULL    17539.      484.61      16.890   0.030
OBS: 49483.691  D  NULL    23768.      656.74      16.560   0.030
OBS: 49483.691  E  NULL    24660.      681.39      16.520   0.030
OBS: 49483.691  F  NULL    18880.      521.67      16.810   0.030
OBS: 49484.770  C  NULL    16293.      600.26      16.970   0.040
OBS: 49484.770  D  NULL    22699.      836.25      16.610   0.040
OBS: 49484.770  E  NULL    23988.      883.76      16.550   0.040
OBS: 49484.770  F  NULL    17061.      628.54      16.920   0.040
OBS: 49485.770  C  NULL    14060.      518.01      17.130   0.040
OBS: 49485.770  D  NULL    18880.      695.56      16.810   0.040
OBS: 49489.660  C  NULL    9120.1      252.00      17.600   0.030
OBS: 49489.660  D  NULL    17061.      471.41      16.920   0.030
OBS: 49489.660  E  NULL    17865.      493.62      16.870   0.030
OBS: 49489.660  F  NULL    15417.      425.99      17.030   0.030
OBS: 49497.738  D  NULL    11272.      1245.8      17.370   0.120
OBS: 49497.738  E  NULL    16596.      1834.2      16.950   0.120
OBS: 49497.738  F  NULL    20512.      2267.0      16.720   0.120
OBS: 49500.691  C  NULL    2630.3      121.13      18.950   0.050
OBS: 49500.691  D  NULL    9204.5      423.88      17.590   0.050
OBS: 49500.691  E  NULL    13305.      612.70      17.190   0.050
OBS: 49500.691  F  NULL    18880.      869.45      16.810   0.050
OBS: 49505.680  C  NULL    1923.1      88.562      19.290   0.050
OBS: 49505.680  D  NULL    5754.4      265.00      18.100   0.050
OBS: 49505.680  E  NULL    8790.2      404.80      17.640   0.050
OBS: 49505.680  F  NULL    11912.      548.59      17.310   0.050
OBS: 49508.750  C  NULL    1737.8      96.034      19.400   0.060
OBS: 49508.750  D  NULL    5495.4      303.69      18.150   0.060
OBS: 49508.750  E  NULL    7870.5      434.94      17.760   0.060
OBS: 49508.750  F  NULL    10093.      557.73      17.490   0.060
OBS: 49512.750  C  NULL    1499.7      96.688      19.560   0.070
OBS: 49512.750  D  NULL    4613.2      297.42      18.340   0.070
OBS: 49512.750  E  NULL    6606.9      425.96      17.950   0.070
OBS: 49512.750  F  NULL    7943.3      512.12      17.750   0.070
OBS: 49514.711  C  NULL    1419.1      78.420      19.620   0.060
OBS: 49514.711  D  NULL    4365.2      241.23      18.400   0.060
OBS: 49514.711  E  NULL    6194.4      342.32      18.020   0.060
OBS: 49514.711  F  NULL    7311.4      404.04      17.840   0.060
OBS: 49538.699  D  NULL    2147.8      138.48      19.170   0.070
OBS: 49542.672  C  NULL    981.75      90.422      20.020   0.100
OBS: 49542.672  D  NULL    2167.7      199.65      19.160   0.100
OBS: 49542.672  E  NULL    2208.0      203.37      19.140   0.100
OBS: 49542.672  F  NULL    2269.9      209.06      19.110   0.100
OBS: 49546.648  D  NULL    1977.0      273.13      19.260   0.150
END: 
