SURVEY:  PS1_LOWZ_COMBINED(CFA4p1)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2007aj 
IAUC: 2007aj
RA:   191.976870 deg
DECL:    54.010330 deg 
RA_HOST:   191.977210
DEC_HOST:    54.010720
MWEBV: 0.016300000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.03 +- 0.005 
REDSHIFT_CMB: 0.0305512 +- 0.005 
VPEC: -152.0253 +- 250.0
HOSTGAL_LOGMASS: 7.01400 +- 0.26
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> klmno
SEARCH_PEAKMJD: 54160.574
NOBS: 108
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54170.3     l      md      13249.5    246.441    17.1945    0.0186000
OBS:      54172.4     l      md      10874.3    222.922    17.4090    0.0205000
OBS:      54178.2     l      md      5899.29    132.734    18.0730    0.0225000
OBS:      54185.3     l      md      2728.98    275.627    18.9100    0.101000
OBS:      54188.2     l      md      2572.76    272.713    18.9740    0.106000
OBS:      54192.4     l      md      2070.14    342.816    19.2100    0.165600
OBS:      54193.3     l      md      1693.56    349.381    19.4280    0.206300
OBS:      54194.3     l      md      1667.25    276.430    19.4450    0.165800
OBS:      54195.3     l      md      1946.26    301.475    19.2770    0.154900
OBS:      54196.2     l      md      1608.42    133.499    19.4840    0.0830000
OBS:      54201.3     l      md      1374.68    88.3917    19.6545    0.0643000
OBS:      54202.2     l      md      1197.29    127.751    19.8045    0.106700
OBS:      54204.2     l      md      1167.35    105.645    19.8320    0.0905000
OBS:      54208.3     l      md      1199.50    134.944    19.8025    0.112500
OBS:      54209.3     l      md      988.098    147.128    20.0130    0.148900
OBS:      54210.3     l      md      1105.60    117.526    19.8910    0.106300
OBS:      54227.3     l      md      714.496    112.533    20.3650    0.157500
OBS:      54232.3     l      md      715.813    208.230    20.3630    0.290900
OBS:      54234.2     l      md      673.286    136.004    20.4295    0.202000
OBS:      54170.3     m      md      17555.0    370.410    16.8890    0.0211000
OBS:      54172.4     m      md      15466.8    320.162    17.0265    0.0207000
OBS:      54176.3     m      md      11407.7    393.567    17.3570    0.0345000
OBS:      54178.2     m      md      11251.2    297.033    17.3720    0.0264000
OBS:      54185.3     m      md      7906.79    386.642    17.7550    0.0489000
OBS:      54187.2     m      md      7001.65    632.949    17.8870    0.0904000
OBS:      54188.2     m      md      5605.31    263.450    18.1285    0.0470000
OBS:      54192.4     m      md      4647.29    222.141    18.3320    0.0478000
OBS:      54193.3     m      md      4466.84    255.950    18.3750    0.0573000
OBS:      54194.3     m      md      4025.31    229.040    18.4880    0.0569000
OBS:      54195.2     m      md      3735.94    156.536    18.5690    0.0419000
OBS:      54196.2     m      md      3959.13    244.674    18.5060    0.0618000
OBS:      54201.3     m      md      3118.89    141.598    18.7650    0.0454000
OBS:      54202.2     m      md      3274.92    157.196    18.7120    0.0480000
OBS:      54204.2     m      md      3121.76    113.632    18.7640    0.0364000
OBS:      54208.3     m      md      2577.51    179.395    18.9720    0.0696000
OBS:      54209.3     m      md      2514.20    172.726    18.9990    0.0687000
OBS:      54210.2     m      md      2707.70    135.385    18.9185    0.0500000
OBS:      54221.3     m      md      1863.80    149.104    19.3240    0.0800000
OBS:      54227.3     m      md      1900.20    119.903    19.3030    0.0631000
OBS:      54232.3     m      md      1898.45    154.914    19.3040    0.0816000
OBS:      54234.2     m      md      1681.12    131.464    19.4360    0.0782000
OBS:      54239.3     m      md      1548.82    136.761    19.5250    0.0883000
OBS:      54240.3     m      md      1421.67    146.290    19.6180    0.102900
OBS:      54247.3     m      md      1254.30    169.581    19.7540    0.135200
OBS:      54251.3     m      md      793.597    107.691    20.2510    0.135700
OBS:      54252.3     m      md      938.858    137.543    20.0685    0.146500
OBS:      54277.3     m      md      728.451    220.429    20.3440    0.302600
OBS:      54279.2     m      md      620.583    168.861    20.5180    0.272100
OBS:      54292.2     m      md      345.462    111.101    21.1540    0.321600
OBS:      54170.3     n      md      15617.1    270.175    17.0160    0.0173000
