SURVEY:  PS1_LOWZ_COMBINED(CFA4p1)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2008Z 
IAUC: 2008Z
RA:   145.813540 deg
DECL:    36.284420 deg 
RA_HOST:   145.814000
DEC_HOST:    36.285890
MWEBV: 0.011400000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.020621 +- 1.4e-05 
REDSHIFT_CMB: 0.0214646 +- 1.4e-05 
VPEC: 82.5593 +- 250.0
HOSTGAL_LOGMASS: 9.17800 +- 0.31
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> klmno
SEARCH_PEAKMJD: 54515.578
NOBS: 97
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54506.4     l      md      15275.6    300.930    17.0400    0.0197000
OBS:      54508.4     l      md      19697.0    382.122    16.7640    0.0194000
OBS:      54509.3     l      md      21379.6    406.213    16.6750    0.0190000
OBS:      54510.4     l      md      23280.9    423.713    16.5825    0.0182000
OBS:      54520.3     l      md      21281.4    663.979    16.6800    0.0312000
OBS:      54524.3     l      md      19002.1    530.157    16.8030    0.0279000
OBS:      54531.2     l      md      10670.9    251.832    17.4295    0.0236000
OBS:      54532.3     l      md      9651.62    335.876    17.5385    0.0348000
OBS:      54535.3     l      md      7227.69    233.454    17.8525    0.0323000
OBS:      54537.2     l      md      6014.51    298.320    18.0520    0.0496000
OBS:      54538.2     l      md      5487.82    321.037    18.1515    0.0585000
OBS:      54539.1     l      md      5390.14    332.572    18.1710    0.0617000
OBS:      54540.2     l      md      4640.88    281.237    18.3335    0.0606000
OBS:      54549.2     l      md      3397.81    566.755    18.6720    0.166800
OBS:      54553.1     l      md      1980.62    272.731    19.2580    0.137700
OBS:      54556.2     l      md      1745.02    208.355    19.3955    0.119400
OBS:      54558.1     l      md      1645.13    218.309    19.4595    0.132700
OBS:      54569.2     l      md      1262.99    247.420    19.7465    0.195900
OBS:      54579.2     l      md      1215.63    207.021    19.7880    0.170300
OBS:      54584.1     l      md      1279.97    169.340    19.7320    0.132300
OBS:      54585.2     l      md      1093.96    164.859    19.9025    0.150700
OBS:      54593.2     l      md      1032.29    172.701    19.9655    0.167300
OBS:      54596.1     l      md      1021.41    193.966    19.9770    0.189900
OBS:      54616.2     l      md      631.248    166.460    20.4995    0.263700
OBS:      54506.4     m      md      17218.7    318.546    16.9100    0.0185000
OBS:      54508.4     m      md      21938.2    344.429    16.6470    0.0157000
OBS:      54509.3     m      md      24445.6    408.241    16.5295    0.0167000
OBS:      54510.4     m      md      25953.7    430.832    16.4645    0.0166000
OBS:      54520.3     m      md      28287.9    469.578    16.3710    0.0166000
OBS:      54524.3     m      md      24660.4    431.557    16.5200    0.0175000
OBS:      54531.2     m      md      16710.9    320.850    16.9425    0.0192000
OBS:      54532.3     m      md      15509.6    290.029    17.0235    0.0187000
OBS:      54535.3     m      md      13658.4    256.778    17.1615    0.0188000
OBS:      54537.2     m      md      12682.4    238.428    17.2420    0.0188000
OBS:      54538.2     m      md      12044.8    245.714    17.2980    0.0204000
OBS:      54539.1     m      md      11376.3    354.940    17.3600    0.0312000
OBS:      54540.2     m      md      11127.6    238.130    17.3840    0.0214000
OBS:      54547.1     m      md      7935.97    211.891    17.7510    0.0267000
OBS:      54549.2     m      md      7550.92    365.465    17.8050    0.0484000
OBS:      54553.1     m      md      5765.01    292.863    18.0980    0.0508000
OBS:      54556.2     m      md      5126.25    174.805    18.2255    0.0341000
OBS:      54558.1     m      md      4821.70    149.473    18.2920    0.0310000
OBS:      54569.2     m      md      3087.45    209.638    18.7760    0.0679000
OBS:      54575.3     m      md      2713.94    169.893    18.9160    0.0626000
OBS:      54579.1     m      md      2770.77    128.010    18.8935    0.0462000
OBS:      54585.2     m      md      2118.36    131.974    19.1850    0.0623000
OBS:      54593.2     m      md      1845.02    161.070    19.3350    0.0873000
OBS:      54596.1     m      md      1718.70    150.558    19.4120    0.0876000
OBS:      54616.2     m      md      1331.68    118.520    19.6890    0.0890000
