SURVEY:  PS1_LOWZ_COMBINED(CFA2)
SNID: 1997cw 
IAUC: 1997cw
RA:     6.321960 deg
DECL:    12.885060 deg 
RA_HOST:     6.319920
DEC_HOST:    12.883860
MWEBV: 0.073 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.017122 +- 0.0001 
REDSHIFT_CMB: 0.0159374 +- 0.0001 
VPEC: -104.4783 +- 250.0
HOSTGAL_LOGMASS: 10.74 +- 0.06
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  50630.691
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> GHIJK
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  75
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 50642.941  G  NULL    15262.      548.20      17.041   0.039
OBS: 50642.941  H  NULL    17507.      257.99      16.892   0.016
OBS: 50642.941  I  NULL    34802.      256.43      16.146   0.008
OBS: 50642.941  J  NULL    41764.      423.12      15.948   0.011
OBS: 50642.941  K  NULL    36008.      464.30      16.109   0.014
OBS: 50643.879  G  NULL    12859.      450.05      17.227   0.038
OBS: 50643.879  H  NULL    15502.      214.17      17.024   0.015
OBS: 50643.879  I  NULL    33605.      278.56      16.184   0.009
OBS: 50643.879  J  NULL    39737.      439.20      16.002   0.012
OBS: 50643.879  K  NULL    34514.      413.26      16.155   0.013
OBS: 50644.852  G  NULL    11814.      609.35      17.319   0.056
OBS: 50644.852  H  NULL    14508.      360.78      17.096   0.027
OBS: 50644.852  I  NULL    32449.      448.30      16.222   0.015
OBS: 50644.852  J  NULL    37017.      681.88      16.079   0.020
OBS: 50644.852  K  NULL    33450.      739.41      16.189   0.024
OBS: 50645.980  G  NULL    10290.      454.90      17.469   0.048
OBS: 50645.980  H  NULL    13026.      239.94      17.213   0.020
OBS: 50645.980  I  NULL    29080.      267.84      16.341   0.010
OBS: 50645.980  J  NULL    35253.      454.57      16.132   0.014
OBS: 50645.980  K  NULL    33205.      611.65      16.197   0.020
OBS: 50646.980  G  NULL    9170.7      498.34      17.594   0.059
OBS: 50646.980  H  NULL    12224.      213.91      17.282   0.019
OBS: 50646.980  I  NULL    28602.      237.09      16.359   0.009
OBS: 50646.980  J  NULL    33144.      366.32      16.199   0.012
OBS: 50646.980  K  NULL    33667.      403.11      16.182   0.013
OBS: 50647.980  G  NULL    7557.9      529.04      17.804   0.076
OBS: 50647.980  H  NULL    10725.      444.52      17.424   0.045
OBS: 50647.980  I  NULL    26816.      197.59      16.429   0.008
OBS: 50647.980  J  NULL    32659.      421.12      16.215   0.014
OBS: 50647.980  K  NULL    34135.      408.71      16.167   0.013
OBS: 50652.922  G  NULL    4157.2      455.64      18.453   0.119
OBS: 50652.922  H  NULL    6480.4      274.56      17.971   0.046
OBS: 50652.922  I  NULL    22019.      365.05      16.643   0.018
OBS: 50652.922  J  NULL    31103.      687.52      16.268   0.024
OBS: 50652.922  K  NULL    35876.      892.15      16.113   0.027
OBS: 50653.941  G  NULL    4040.2      293.97      18.484   0.079
OBS: 50653.941  H  NULL    5520.8      142.38      18.145   0.028
OBS: 50653.941  I  NULL    20759.      344.15      16.707   0.018
OBS: 50653.941  J  NULL    30479.      701.80      16.290   0.025
OBS: 50653.941  K  NULL    38441.      885.15      16.038   0.025
OBS: 50665.988  G  NULL    1789.8      191.22      19.368   0.116
OBS: 50665.988  H  NULL    2997.8      91.115      18.808   0.033
OBS: 50665.988  I  NULL    12859.      153.96      17.227   0.013
OBS: 50665.988  J  NULL    22511.      393.94      16.619   0.019
OBS: 50665.988  K  NULL    33235.      551.00      16.196   0.018
OBS: 50673.988  G  NULL    1429.6      246.22      19.612   0.187
OBS: 50673.988  H  NULL    2034.2      93.680      19.229   0.050
OBS: 50673.988  I  NULL    9019.9      174.46      17.612   0.021
OBS: 50673.988  J  NULL    15219.      378.48      17.044   0.027
OBS: 50673.988  K  NULL    22346.      555.70      16.627   0.027
OBS: 50680.988  H  NULL    1980.6      176.95      19.258   0.097
OBS: 50680.988  I  NULL    6792.0      362.83      17.920   0.058
OBS: 50680.988  J  NULL    10695.      738.82      17.427   0.075
OBS: 50680.988  K  NULL    16504.      1109.7      16.956   0.073
OBS: 50682.969  H  NULL    1917.8      166.04      19.293   0.094
OBS: 50682.969  I  NULL    6409.1      336.47      17.983   0.057
OBS: 50682.969  J  NULL    10290.      682.35      17.469   0.072
OBS: 50682.969  K  NULL    13256.      854.62      17.194   0.070
OBS: 50685.969  H  NULL    1771.7      83.223      19.379   0.051
OBS: 50685.969  I  NULL    5888.4      162.70      18.075   0.030
OBS: 50685.969  J  NULL    9594.0      371.13      17.545   0.042
OBS: 50685.969  K  NULL    12034.      443.34      17.299   0.040
OBS: 50688.000  H  NULL    1855.2      87.146      19.329   0.051
OBS: 50688.000  I  NULL    5556.5      189.35      18.138   0.037
OBS: 50688.000  J  NULL    8669.6      375.30      17.655   0.047
OBS: 50688.000  K  NULL    10529.      455.80      17.444   0.047
OBS: 50693.789  H  NULL    1586.3      52.599      19.499   0.036
OBS: 50693.789  I  NULL    4965.9      96.049      18.260   0.021
OBS: 50693.789  J  NULL    7392.6      190.65      17.828   0.028
OBS: 50693.789  K  NULL    7805.5      287.57      17.769   0.040
OBS: 50783.738  H  NULL    354.49      30.037      21.126   0.092
OBS: 50783.738  I  NULL    939.29      44.121      20.068   0.051
OBS: 50783.738  J  NULL    678.58      58.124      20.421   0.093
OBS: 50810.621  I  NULL    647.44      51.283      20.472   0.086
OBS: 50810.621  J  NULL    529.66      78.054      20.690   0.160
END: 
