SURVEY:  PS1_LOWZ_COMBINED(CFA4p1)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2007ux 
IAUC: 2007ux
RA:   152.333250 deg
DECL:    14.992440 deg 
RA_HOST:   152.332040
DEC_HOST:    14.990940
MWEBV: 0.044800000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.030699 +- 1.2e-05 
REDSHIFT_CMB: 0.0318344 +- 1.2e-05 
VPEC: -233.209 +- 250.0
HOSTGAL_LOGMASS: 10.3810 +- 0.123
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> klmno
SEARCH_PEAKMJD: 54465.816
NOBS: 89
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54466.5     l      md      9332.54    367.702    17.5750    0.0394000
OBS:      54474.5     l      md      4220.85    159.548    18.4365    0.0378000
OBS:      54475.4     l      md      3779.20    231.665    18.5565    0.0613000
OBS:      54476.5     l      md      3300.65    150.180    18.7035    0.0455000
OBS:      54477.4     l      md      2823.58    112.943    18.8730    0.0400000
OBS:      54478.4     l      md      2343.15    100.287    19.0755    0.0428000
OBS:      54480.4     l      md      1918.67    183.233    19.2925    0.0955000
OBS:      54482.5     l      md      1464.20    111.865    19.5860    0.0764000
OBS:      54483.3     l      md      1494.17    147.325    19.5640    0.0986000
OBS:      54484.4     l      md      1451.44    107.407    19.5955    0.0740000
OBS:      54485.5     l      md      1191.24    123.770    19.8100    0.103900
OBS:      54495.4     l      md      795.794    261.737    20.2480    0.328900
OBS:      54496.4     l      md      658.264    163.118    20.4540    0.247800
OBS:      54497.4     l      md      751.277    331.914    20.3105    0.441800
OBS:      54498.4     l      md      563.638    118.138    20.6225    0.209600
OBS:      54499.4     l      md      453.106    98.6412    20.8595    0.217700
OBS:      54505.5     l      md      396.095    85.1605    21.0055    0.215000
OBS:      54506.5     l      md      379.664    138.577    21.0515    0.365000
OBS:      54509.4     l      md      546.764    142.268    20.6555    0.260200
OBS:      54510.4     l      md      429.537    125.554    20.9175    0.292300
OBS:      54520.3     l      md      326.588    136.906    21.2150    0.419200
OBS:      54524.3     l      md      257.751    81.2946    21.4720    0.315400
OBS:      54466.5     m      md      11107.1    305.445    17.3860    0.0275000
OBS:      54474.5     m      md      9136.93    210.149    17.5980    0.0230000
OBS:      54475.4     m      md      8340.65    205.180    17.6970    0.0246000
OBS:      54476.5     m      md      7744.62    178.901    17.7775    0.0231000
OBS:      54477.4     m      md      6982.33    163.387    17.8900    0.0234000
OBS:      54478.3     m      md      6456.54    162.705    17.9750    0.0252000
OBS:      54480.4     m      md      5243.24    268.454    18.2010    0.0512000
OBS:      54482.5     m      md      4528.97    167.119    18.3600    0.0369000
OBS:      54483.3     m      md      3930.07    188.643    18.5140    0.0480000
OBS:      54484.4     m      md      3739.38    166.776    18.5680    0.0446000
OBS:      54485.5     m      md      3732.50    151.166    18.5700    0.0405000
OBS:      54495.4     m      md      1596.61    183.930    19.4920    0.115200
OBS:      54496.4     m      md      1653.48    149.640    19.4540    0.0905000
OBS:      54497.4     m      md      1693.56    154.453    19.4280    0.0912000
OBS:      54498.4     m      md      1695.12    112.895    19.4270    0.0666000
OBS:      54503.4     m      md      1331.68    132.902    19.6890    0.0998000
OBS:      54505.5     m      md      1104.59    119.406    19.8920    0.108100
OBS:      54506.5     m      md      1320.69    118.202    19.6980    0.0895000
OBS:      54509.4     m      md      1147.10    111.039    19.8510    0.0968000
OBS:      54510.4     m      md      1055.84    129.869    19.9410    0.123000
OBS:      54524.3     m      md      961.170    115.244    20.0430    0.119900
OBS:      54548.2     m      md      654.033    153.567    20.4610    0.234800
OBS:      54549.3     m      md      735.868    177.344    20.3330    0.241000
OBS:      54466.5     n      md      11577.1    280.166    17.3410    0.0242000
OBS:      54474.5     n      md      9917.44    237.027    17.5090    0.0239000
OBS:      54475.4     n      md      9170.65    215.510    17.5940    0.0235000
OBS:      54476.5     n      md      8279.42    237.619    17.7050    0.0287000
OBS:      54477.4     n      md      8348.34    241.267    17.6960    0.0289000
OBS:      54478.3     n      md      7827.08    237.161    17.7660    0.0303000
OBS:      54480.4     n      md      6937.46    276.111    17.8970    0.0398000
OBS:      54482.5     n      md      6148.94    261.945    18.0280    0.0426000
OBS:      54483.3     n      md      6131.97    194.997    18.0310    0.0318000
OBS:      54484.4     n      md      5691.15    198.052    18.1120    0.0348000
OBS:      54485.5     n      md      5233.60    181.606    18.2030    0.0347000
OBS:      54495.4     n      md      2493.45    203.465    19.0080    0.0816000
OBS:      54496.4     n      md      2265.69    187.146    19.1120    0.0826000
OBS:      54497.4     n      md      2374.65    221.317    19.0610    0.0932000
