SURVEY:   PS1_LOWZ_COMBINED(CFA1)                
SNID: 1994ae 
IAUC: 1994ae
RA:   161.758080 deg
DECL:    17.275220 deg 
RA_HOST:   161.766870
DEC_HOST:    17.273610
MWEBV: 0.030 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.004273 +- 9e-06 
REDSHIFT_CMB: 0.0053965 +- 9e-06 
VPEC: -144.5883 +- 250.0
HOSTGAL_LOGMASS: 9.67 +- 0.03
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  49684.660
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> BCDEF
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 162
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 49672.969  C  NULL   0.11324E+06  4276.2      14.865   0.041
OBS: 49672.969  D  NULL   0.11663E+06  2900.3      14.833   0.027
OBS: 49672.969  E  NULL   0.13050E+06  2644.2      14.711   0.022
OBS: 49672.969  F  NULL   0.14468E+06  3731.1      14.599   0.028
OBS: 49674.961  C  NULL   0.22720E+06  9207.2      14.109   0.044
OBS: 49674.961  D  NULL   0.22223E+06  8187.2      14.133   0.040
OBS: 49674.961  E  NULL   0.24957E+06  5976.5      14.007   0.026
OBS: 49674.961  F  NULL   0.26254E+06  5803.5      13.952   0.024
OBS: 49676.961  C  NULL   0.32211E+06  49544.      13.730   0.167
OBS: 49676.961  D  NULL   0.32689E+06  16860.      13.714   0.056
OBS: 49676.961  E  NULL   0.36983E+06  6471.9      13.580   0.019
OBS: 49676.961  F  NULL   0.36509E+06  11097.      13.594   0.033
OBS: 49678.000  C  NULL   0.38797E+06  15723.      13.528   0.044
OBS: 49678.000  D  NULL   0.39337E+06  14130.      13.513   0.039
OBS: 49678.000  E  NULL   0.42306E+06  9741.3      13.434   0.025
OBS: 49685.000  E  NULL   0.57227E+06  10542.      13.106   0.020
