SURVEY:  PS1_LOWZ_COMBINED(CFA4p1)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2007sw 
IAUC: 2007sw
RA:   183.403670 deg
DECL:    46.493360 deg 
RA_HOST:   183.403380
DEC_HOST:    46.493970
MWEBV: 0.018600000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.025244 +- 6e-05 
REDSHIFT_CMB: 0.0259651 +- 6e-05 
VPEC: -133.8677 +- 250.0
HOSTGAL_LOGMASS: 10.4250 +- 0.131
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> klmno
SEARCH_PEAKMJD: 54468.496
NOBS: 101
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54470.5     l      md      29675.6    1216.70    16.3190    0.0410000
OBS:      54474.5     l      md      24076.9    816.207    16.5460    0.0339000
OBS:      54475.5     l      md      22080.1    1064.26    16.6400    0.0482000
OBS:      54477.5     l      md      19570.4    845.442    16.7710    0.0432000
OBS:      54480.5     l      md      14282.4    1870.99    17.1130    0.131000
OBS:      54483.5     l      md      10734.9    673.081    17.4230    0.0627000
OBS:      54485.5     l      md      6327.03    289.778    17.9970    0.0458000
OBS:      54491.5     l      md      3229.98    591.087    18.7270    0.183000
OBS:      54494.5     l      md      3930.07    665.754    18.5140    0.169400
OBS:      54495.5     l      md      2452.45    981.716    19.0260    0.400300
OBS:      54496.5     l      md      3329.66    434.521    18.6940    0.130500
OBS:      54497.5     l      md      2909.38    607.769    18.8405    0.208900
OBS:      54502.5     l      md      2176.71    409.221    19.1555    0.188000
OBS:      54503.4     l      md      2170.70    425.674    19.1585    0.196100
OBS:      54504.5     l      md      1988.84    528.634    19.2535    0.265800
OBS:      54505.5     l      md      1938.21    509.942    19.2815    0.263100
OBS:      54508.4     l      md      2166.71    375.924    19.1605    0.173500
OBS:      54509.5     l      md      1772.56    404.497    19.3785    0.228200
OBS:      54524.5     l      md      1928.41    798.941    19.2870    0.414300
OBS:      54584.3     l      md      659.478    224.420    20.4520    0.340300
OBS:      54587.2     l      md      1049.54    479.641    19.9475    0.457000
OBS:      54594.4     l      md      698.876    318.408    20.3890    0.455600
OBS:      54465.5     m      md      29785.2    914.404    16.3150    0.0307000
OBS:      54470.5     m      md      30789.3    760.497    16.2790    0.0247000
OBS:      54474.5     m      md      29322.4    1515.97    16.3320    0.0517000
OBS:      54475.5     m      md      28840.3    1346.84    16.3500    0.0467000
OBS:      54477.5     m      md      26448.4    764.360    16.4440    0.0289000
OBS:      54478.5     m      md      24751.4    851.449    16.5160    0.0344000
OBS:      54480.5     m      md      23227.4    506.357    16.5850    0.0218000
OBS:      54483.5     m      md      18433.2    403.686    16.8360    0.0219000
OBS:      54485.5     m      md      14608.3    948.080    17.0885    0.0649000
OBS:      54494.5     m      md      11040.8    697.778    17.3925    0.0632000
OBS:      54495.5     m      md      10442.4    501.235    17.4530    0.0480000
OBS:      54496.5     m      md      9506.05    712.953    17.5550    0.0750000
OBS:      54497.5     m      md      8966.03    301.259    17.6185    0.0336000
OBS:      54502.5     m      md      7224.37    344.602    17.8530    0.0477000
OBS:      54503.4     m      md      6531.31    305.012    17.9625    0.0467000
OBS:      54504.5     m      md      5872.20    897.859    18.0780    0.152900
OBS:      54505.5     m      md      5530.96    361.171    18.1430    0.0653000
OBS:      54508.4     m      md      4729.34    638.933    18.3130    0.135100
OBS:      54509.5     m      md      4934.01    465.770    18.2670    0.0944000
OBS:      54516.4     m      md      4096.38    590.288    18.4690    0.144100
OBS:      54520.5     m      md      3360.47    422.411    18.6840    0.125700
OBS:      54524.5     m      md      2917.43    261.985    18.8375    0.0898000
OBS:      54577.3     m      md      874.984    302.482    20.1450    0.345700
OBS:      54584.3     m      md      1229.70    270.781    19.7755    0.220200
OBS:      54587.2     m      md      818.088    252.544    20.2180    0.308700
OBS:      54594.4     m      md      795.794    155.180    20.2480    0.195000
OBS:      54622.2     m      md      566.239    170.381    20.6175    0.300900
OBS:      54465.5     n      md      30088.4    833.450    16.3040    0.0277000
OBS:      54470.5     n      md      30662.0    1106.90    16.2835    0.0361000
OBS:      54474.5     n      md      30033.1    756.834    16.3060    0.0252000
OBS:      54475.5     n      md      27925.4    821.008    16.3850    0.0294000
OBS:      54477.5     n      md      24842.8    668.271    16.5120    0.0269000
OBS:      54478.5     n      md      23572.2    850.956    16.5690    0.0361000
OBS:      54480.5     n      md      23035.6    1128.75    16.5940    0.0490000
OBS:      54483.5     n      md      18518.3    690.732    16.8310    0.0373000
OBS:      54485.5     n      md      18146.8    774.868    16.8530    0.0427000
OBS:      54494.5     n      md      16772.6    399.188    16.9385    0.0238000
OBS:      54495.5     n      md      15863.5    625.023    16.9990    0.0394000
OBS:      54496.5     n      md      15079.9    607.722    17.0540    0.0403000
OBS:      54497.5     n      md      13753.1    873.322    17.1540    0.0635000
OBS:      54502.5     n      md      10607.2    509.145    17.4360    0.0480000
OBS:      54503.4     n      md      9479.81    982.109    17.5580    0.103600
OBS:      54504.5     n      md      8325.31    907.459    17.6990    0.109000
OBS:      54505.5     n      md      8279.42    461.992    17.7050    0.0558000
OBS:      54508.4     n      md      7990.98    841.450    17.7435    0.105300
OBS:      54509.5     n      md      7105.59    742.534    17.8710    0.104500
OBS:      54516.4     n      md      5597.58    940.394    18.1300    0.168000
OBS:      54520.5     n      md      4516.48    978.269    18.3630    0.216600
OBS:      54524.5     n      md      4096.38    353.927    18.4690    0.0864000
OBS:      54570.4     n      md      605.898    235.573    20.5440    0.388800
OBS:      54577.3     n      md      979.942    365.420    20.0220    0.372900
OBS:      54584.3     n      md      998.620    297.589    20.0015    0.298000
OBS:      54587.2     n      md      805.007    188.130    20.2355    0.233700
OBS:      54594.4     n      md      686.752    243.659    20.4080    0.354800
OBS:      54465.5     o      md      18005.3    514.951    16.8615    0.0286000
OBS:      54470.5     o      md      17250.4    755.568    16.9080    0.0438000
OBS:      54474.5     o      md      15488.2    661.345    17.0250    0.0427000
