SURVEY:  PS1_LOWZ_COMBINED(CFA4p1)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2009dc 
IAUC: 2009dc
RA:   237.800500 deg
DECL:    25.707780 deg 
RA_HOST:   237.805330
DEC_HOST:    25.701920
MWEBV: 0.069600000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.021468 +- 7e-06 
REDSHIFT_CMB: 0.0217872 +- 7e-06 
VPEC: 123.0807 +- 250.0
HOSTGAL_LOGMASS: 10.6970 +- 3.261
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> klmno
SEARCH_PEAKMJD: 54948.117
NOBS: 171
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54940.4     l      md      67857.9    1472.52    15.4210    0.0217000
OBS:      54941.4     l      md      68045.6    1803.21    15.4180    0.0265000
OBS:      54942.2     l      md      69215.0    2394.84    15.3995    0.0346000
OBS:      54944.2     l      md      75578.9    1844.12    15.3040    0.0244000
OBS:      54945.3     l      md      73485.2    4504.64    15.3345    0.0613000
OBS:      54946.4     l      md      75231.5    1798.03    15.3090    0.0239000
OBS:      54948.4     l      md      76067.7    1643.06    15.2970    0.0216000
OBS:      54950.4     l      md      69342.6    1553.27    15.3975    0.0224000
OBS:      54951.2     l      md      68517.3    1795.15    15.4105    0.0262000
OBS:      54952.5     l      md      68045.6    1653.51    15.4180    0.0243000
OBS:      54955.2     l      md      58721.9    1550.26    15.5780    0.0264000
OBS:      54963.2     l      md      34930.1    1774.45    16.1420    0.0508000
OBS:      54965.2     l      md      29757.7    1276.61    16.3160    0.0429000
OBS:      54967.1     l      md      26497.2    1385.80    16.4420    0.0523000
OBS:      54968.3     l      md      23911.2    1135.78    16.5535    0.0475000
OBS:      54969.4     l      md      22161.5    534.093    16.6360    0.0241000
OBS:      54970.3     l      md      20701.4    616.903    16.7100    0.0298000
OBS:      54974.2     l      md      14934.8    631.742    17.0645    0.0423000
OBS:      54975.3     l      md      14696.0    423.245    17.0820    0.0288000
OBS:      54977.3     l      md      12870.6    4224.14    17.2260    0.328200
OBS:      54982.2     l      md      9785.88    394.371    17.5235    0.0403000
OBS:      54983.3     l      md      9268.29    398.537    17.5825    0.0430000
OBS:      54984.4     l      md      8892.01    417.924    17.6275    0.0470000
OBS:      54986.4     l      md      7819.88    350.330    17.7670    0.0448000
OBS:      54993.2     l      md      6698.85    313.506    17.9350    0.0468000
OBS:      54994.2     l      md      6963.06    275.737    17.8930    0.0396000
OBS:      54995.2     l      md      6540.33    343.368    17.9610    0.0525000
OBS:      54997.4     l      md      6306.67    442.728    18.0005    0.0702000
OBS:      55000.2     l      md      6289.27    514.462    18.0035    0.0818000
OBS:      55003.3     l      md      5328.44    443.326    18.1835    0.0832000
OBS:      55005.2     l      md      5407.55    196.835    18.1675    0.0364000
OBS:      55008.2     l      md      5467.64    244.403    18.1555    0.0447000
OBS:      55025.2     l      md      4047.62    135.191    18.4820    0.0334000
OBS:      54935.5     m      md      38725.8    1428.98    16.0300    0.0369000
OBS:      54940.4     m      md      68738.5    4990.42    15.4070    0.0726000
OBS:      54941.4     m      md      69791.1    10077.8    15.3905    0.144400
OBS:      54942.2     m      md      73586.8    12531.8    15.3330    0.170300
OBS:      54944.2     m      md      77589.0    14772.9    15.2755    0.190400
OBS:      54945.3     m      md      78559.8    19097.9    15.2620    0.243100
OBS:      54946.4     m      md      79031.5    19607.7    15.2555    0.248100
OBS:      54948.4     m      md      78704.6    17283.5    15.2600    0.219600
OBS:      54950.4     m      md      75822.9    28198.5    15.3005    0.371900
OBS:      54951.2     m      md      74370.4    27933.5    15.3215    0.375600
OBS:      54952.5     m      md      73080.3    1110.82    15.3405    0.0152000
OBS:      54955.2     m      md      67050.2    2078.56    15.4340    0.0310000
OBS:      54956.2     m      md      65947.8    2215.84    15.4520    0.0336000
OBS:      54958.2     m      md      63153.9    1686.21    15.4990    0.0267000
OBS:      54959.2     m      md      62459.8    3216.68    15.5110    0.0515000
OBS:      54960.3     m      md      58776.0    2492.10    15.5770    0.0424000
OBS:      54963.2     m      md      54300.0    1558.41    15.6630    0.0287000
OBS:      54965.2     m      md      50141.8    2512.11    15.7495    0.0501000
OBS:      54967.1     m      md      46131.8    908.796    15.8400    0.0197000
OBS:      54968.3     m      md      43491.1    1109.02    15.9040    0.0255000
OBS:      54969.3     m      md      43191.7    2513.76    15.9115    0.0582000
OBS:      54970.3     m      md      40513.5    1053.35    15.9810    0.0260000
OBS:      54974.2     m      md      34261.0    1952.88    16.1630    0.0570000
OBS:      54975.3     m      md      33281.3    835.360    16.1945    0.0251000
OBS:      54977.3     m      md      30157.8    1127.90    16.3015    0.0374000
OBS:      54982.2     m      md      24423.0    1331.06    16.5305    0.0545000
OBS:      54983.3     m      md      23377.6    561.063    16.5780    0.0240000
OBS:      54984.4     m      md      21917.9    813.156    16.6480    0.0371000
OBS:      54985.1     m      md      21399.3    733.997    16.6740    0.0343000
OBS:      54986.4     m      md      20408.0    591.832    16.7255    0.0290000
OBS:      54988.2     m      md      17242.5    679.354    16.9085    0.0394000
OBS:      54990.3     m      md      18146.8    638.767    16.8530    0.0352000
OBS:      54993.2     m      md      16203.2    596.277    16.9760    0.0368000
OBS:      54994.2     m      md      16390.8    880.187    16.9635    0.0537000
OBS:      54995.2     m      md      16143.6    468.164    16.9800    0.0290000
OBS:      54997.4     m      md      14976.1    1072.29    17.0615    0.0716000
OBS:      55000.2     m      md      14534.5    703.470    17.0940    0.0484000
OBS:      55003.3     m      md      13274.0    630.513    17.1925    0.0475000
OBS:      55005.2     m      md      12912.2    778.605    17.2225    0.0603000
OBS:      55007.2     m      md      11684.2    732.602    17.3310    0.0627000
OBS:      55008.2     m      md      12359.5    898.534    17.2700    0.0727000
OBS:      55021.3     m      md      9349.75    553.505    17.5730    0.0592000
OBS:      55022.3     m      md      8871.57    496.808    17.6300    0.0560000
OBS:      55025.2     m      md      9212.97    1303.64    17.5890    0.141500
OBS:      55035.3     m      md      8402.34    1457.81    17.6890    0.173500
OBS:      55039.2     m      md      7115.42    301.694    17.8695    0.0424000
