SURVEY:  PS1_LOWZ_COMBINED(CFA2)
SNID: 1999ej 
IAUC: 1999ej
RA:    20.739080 deg
DECL:    33.466110 deg 
RA_HOST:    20.733330
DEC_HOST:    33.471670
MWEBV: 0.071 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.013723 +- 3.3e-05 
REDSHIFT_CMB: 0.0127704 +- 3.3e-05 
VPEC: 281.0252 +- 250.0
HOSTGAL_LOGMASS: 10.61 +- 0.16
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  51482.379
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> GHIJK
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  26
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 51487.750  G  NULL    51145.      1790.0      15.728   0.038
OBS: 51487.750  H  NULL    46430.      684.22      15.833   0.016
OBS: 51487.750  I  NULL    55873.      514.61      15.632   0.010
OBS: 51487.750  J  NULL    61320.      734.21      15.531   0.013
OBS: 51487.750  K  NULL    48084.      620.02      15.795   0.014
OBS: 51494.828  G  NULL    19037.      718.89      16.801   0.041
OBS: 51494.828  H  NULL    22305.      369.78      16.629   0.018
OBS: 51494.828  I  NULL    37256.      377.46      16.072   0.011
OBS: 51494.828  J  NULL    37670.      485.74      16.060   0.014
OBS: 51494.828  K  NULL    31132.      458.77      16.267   0.016
OBS: 51521.699  G  NULL    2749.2      341.83      18.902   0.135
OBS: 51521.699  H  NULL    2934.9      202.74      18.831   0.075
OBS: 51521.699  J  NULL    11241.      455.54      17.373   0.044
OBS: 51521.699  K  NULL    13502.      559.61      17.174   0.045
OBS: 51527.641  I  NULL    6498.3      1532.2      17.968   0.256
OBS: 51546.711  G  NULL    1330.4      162.98      19.690   0.133
OBS: 51546.711  H  NULL    1850.1      81.793      19.332   0.048
OBS: 51546.711  I  NULL    3876.1      67.831      18.529   0.019
OBS: 51546.711  J  NULL    4673.0      124.82      18.326   0.029
OBS: 51546.711  K  NULL    4479.2      214.53      18.372   0.052
OBS: 51589.590  H  NULL    923.00      139.42      20.087   0.164
OBS: 51589.590  J  NULL    1440.1      213.55      19.604   0.161
OBS: 51590.609  H  NULL    1017.7      110.60      19.981   0.118
OBS: 51590.609  I  NULL    1425.6      97.164      19.615   0.074
OBS: 51590.609  J  NULL    1337.8      135.54      19.684   0.110
OBS: 51590.609  K  NULL    1182.5      214.56      19.818   0.197
END: 
