SURVEY:  PS1_LOWZ_COMBINED(CFA4p2)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2010Y 
IAUC: 2010Y
RA:   162.766460 deg
DECL:    65.779720 deg 
RA_HOST:   162.762500
DEC_HOST:    65.781560
MWEBV: 0.013500000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.010779 +- 7e-06 
REDSHIFT_CMB: 0.0111464 +- 7e-06 
VPEC: -269.9005 +- 250.0
HOSTGAL_LOGMASS: 10.5990 +- 0.047
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # BVri -> pqrs
SEARCH_PEAKMJD: 55247.809
NOBS: 91
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      55239.3     p      md      35367.2    795.761    16.1285    0.0225000
OBS:      55241.1     p      md      54100.4    18118.2    15.6670    0.334900
OBS:      55242.4     p      md      65705.2    4303.69    15.4560    0.0655000
OBS:      55243.5     p      md      78849.7    6536.64    15.2580    0.0829000
OBS:      55244.4     p      md      79359.7    3309.30    15.2510    0.0417000
OBS:      55245.5     p      md      89784.3    6590.17    15.1170    0.0734000
OBS:      55247.3     p      md      95148.1    8858.29    15.0540    0.0931000
OBS:      55251.4     p      md      83984.7    21962.0    15.1895    0.261500
OBS:      55258.2     p      md      35974.9    9691.64    16.1100    0.269400
OBS:      55261.3     p      md      23270.2    404.901    16.5830    0.0174000
OBS:      55267.3     p      md      11209.9    233.165    17.3760    0.0208000
OBS:      55268.3     p      md      10539.0    210.780    17.4430    0.0200000
OBS:      55270.3     p      md      8970.16    181.197    17.6180    0.0202000
OBS:      55271.4     p      md      7498.94    162.727    17.8125    0.0217000
OBS:      55276.3     p      md      6418.00    161.734    17.9815    0.0252000
OBS:      55287.2     p      md      4522.72    93.1681    18.3615    0.0206000
OBS:      55289.3     p      md      4409.61    86.8693    18.3890    0.0197000
OBS:      55291.3     p      md      4477.14    84.6179    18.3725    0.0189000
OBS:      55295.2     p      md      4117.19    74.1093    18.4635    0.0180000
OBS:      55297.2     p      md      3869.01    69.6422    18.5310    0.0180000
OBS:      55299.2     p      md      2971.67    53.4900    18.8175    0.0180000
OBS:      55239.3     q      md      35010.7    661.702    16.1395    0.0189000
OBS:      55241.1     q      md      52771.6    923.503    15.6940    0.0175000
OBS:      55242.4     q      md      63738.2    1255.64    15.4890    0.0197000
OBS:      55243.5     q      md      75127.7    1352.30    15.3105    0.0180000
OBS:      55244.4     q      md      81245.6    1535.54    15.2255    0.0189000
OBS:      55245.5     q      md      87983.3    1583.70    15.1390    0.0180000
OBS:      55247.3     q      md      95543.2    1977.74    15.0495    0.0207000
OBS:      55251.4     q      md      95235.7    2171.37    15.0530    0.0228000
OBS:      55257.5     q      md      65765.8    1479.73    15.4550    0.0225000
OBS:      55258.2     q      md      62748.1    1204.76    15.5060    0.0192000
OBS:      55261.3     q      md      50164.9    1023.36    15.7490    0.0204000
OBS:      55266.3     q      md      34324.2    820.348    16.1610    0.0239000
OBS:      55267.3     q      md      30761.0    738.263    16.2800    0.0240000
OBS:      55268.3     q      md      28313.9    747.487    16.3700    0.0264000
OBS:      55270.2     q      md      23334.6    714.038    16.5800    0.0306000
OBS:      55271.3     q      md      21917.9    440.551    16.6480    0.0201000
OBS:      55276.3     q      md      15149.6    302.991    17.0490    0.0200000
OBS:      55287.2     q      md      10864.3    221.631    17.4100    0.0204000
OBS:      55289.3     q      md      9691.70    997.276    17.5340    0.102900
OBS:      55291.3     q      md      9758.87    1045.18    17.5265    0.107100
OBS:      55295.2     q      md      8503.54    229.596    17.6760    0.0270000
OBS:      55297.2     q      md      7783.95    189.928    17.7720    0.0244000
OBS:      55299.2     q      md      6854.89    130.928    17.9100    0.0191000
OBS:      55239.3     r      md      35383.4    668.747    16.1280    0.0189000
OBS:      55241.1     r      md      54500.5    1073.66    15.6590    0.0197000
OBS:      55242.4     r      md      66496.7    1196.94    15.4430    0.0180000
OBS:      55243.5     r      md      76559.7    2962.86    15.2900    0.0387000
OBS:      55244.4     r      md      82072.9    2552.47    15.2145    0.0311000
OBS:      55245.4     r      md      86816.1    3481.32    15.1535    0.0401000
OBS:      55247.3     r      md      92982.2    1515.61    15.0790    0.0163000
OBS:      55251.4     r      md      91033.2    1720.53    15.1020    0.0189000
OBS:      55257.5     r      md      63387.0    1248.72    15.4950    0.0197000
OBS:      55258.2     r      md      60589.9    1042.15    15.5440    0.0172000
OBS:      55261.3     r      md      54802.5    2077.01    15.6530    0.0379000
OBS:      55266.3     r      md      38690.1    1733.32    16.0310    0.0448000
OBS:      55267.2     r      md      39976.1    1926.85    15.9955    0.0482000
OBS:      55268.2     r      md      36880.8    800.313    16.0830    0.0217000
OBS:      55270.2     r      md      30931.4    695.957    16.2740    0.0225000
OBS:      55271.4     r      md      28261.8    570.889    16.3720    0.0202000
OBS:      55276.3     r      md      18967.1    400.205    16.8050    0.0211000
OBS:      55287.2     r      md      12606.7    247.090    17.2485    0.0196000
OBS:      55289.3     r      md      11344.9    580.857    17.3630    0.0512000
OBS:      55291.3     r      md      10577.9    179.825    17.4390    0.0170000
OBS:      55295.2     r      md      9003.26    561.803    17.6140    0.0624000
OBS:      55297.2     r      md      8534.93    427.600    17.6720    0.0501000
OBS:      55299.2     r      md      7043.68    493.762    17.8805    0.0701000
OBS:      55536.5     r      md      567.545    43.8145    20.6150    0.0772000
OBS:      55239.3     s      md      30676.1    2724.03    16.2830    0.0888000
OBS:      55241.1     s      md      46216.8    17414.5    15.8380    0.376800
OBS:      55242.4     s      md      54954.1    1016.65    15.6500    0.0185000
OBS:      55243.5     s      md      60981.8    1542.84    15.5370    0.0253000
OBS:      55244.4     s      md      63357.8    1831.04    15.4955    0.0289000
OBS:      55245.4     s      md      65343.2    1855.75    15.4620    0.0284000
OBS:      55247.3     s      md      62632.6    2029.29    15.5080    0.0324000
OBS:      55251.4     s      md      55564.8    3200.53    15.6380    0.0576000
OBS:      55257.5     s      md      38743.7    650.893    16.0295    0.0168000
OBS:      55258.2     s      md      38089.0    1226.47    16.0480    0.0322000
OBS:      55261.3     s      md      39810.7    2316.98    16.0000    0.0582000
OBS:      55266.3     s      md      40439.0    1969.38    15.9830    0.0487000
OBS:      55267.2     s      md      38001.4    1052.64    16.0505    0.0277000
OBS:      55268.2     s      md      36441.8    4507.85    16.0960    0.123700
OBS:      55270.2     s      md      32240.4    835.026    16.2290    0.0259000
OBS:      55271.4     s      md      28028.5    748.361    16.3810    0.0267000
OBS:      55276.3     s      md      18793.2    990.399    16.8150    0.0527000
OBS:      55287.2     s      md      11127.6    741.095    17.3840    0.0666000
OBS:      55289.3     s      md      10471.3    389.532    17.4500    0.0372000
OBS:      55291.3     s      md      8822.67    665.230    17.6360    0.0754000
OBS:      55295.1     s      md      7762.47    3479.92    17.7750    0.448300
OBS:      55297.2     s      md      6864.36    230.642    17.9085    0.0336000
OBS:      55299.2     s      md      6447.63    119.926    17.9765    0.0186000
END: 
