SURVEY:  PS1_LOWZ_COMBINED(CFA2)
SNID: 1998dh 
IAUC: 1998dh
RA:   348.667960 deg
DECL:     4.537250 deg 
RA_HOST:   348.682880
DEC_HOST:     4.534360
MWEBV: 0.068 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.008969 +- 1.8e-05 
REDSHIFT_CMB: 0.0077264 +- 1.8e-05 
VPEC: -134.006 +- 250.0
HOSTGAL_LOGMASS: 11.19 +- 0.374166
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  51029.820
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> GHIJK
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  44
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 51021.941  G  NULL   0.16951E+06  6088.9      14.427   0.039
OBS: 51021.941  H  NULL   0.12647E+06  1747.3      14.745   0.015
OBS: 51021.941  I  NULL   0.12966E+06  835.94      14.718   0.007
OBS: 51021.941  J  NULL   0.16218E+06  1493.7      14.475   0.010
OBS: 51021.941  K  NULL   0.16550E+06  1829.2      14.453   0.012
OBS: 51026.891  G  NULL   0.26816E+06  9385.5      13.929   0.038
OBS: 51026.891  H  NULL   0.21028E+06  2517.8      14.193   0.013
OBS: 51026.891  I  NULL   0.22121E+06  1629.9      14.138   0.008
OBS: 51026.891  J  NULL   0.25421E+06  2575.5      13.987   0.011
OBS: 51026.891  K  NULL   0.22803E+06  2310.3      14.105   0.011
OBS: 51045.840  G  NULL    50443.      2415.9      15.743   0.052
OBS: 51045.840  H  NULL    61150.      2027.6      15.534   0.036
OBS: 51045.840  I  NULL   0.13614E+06  3009.4      14.665   0.024
OBS: 51045.840  K  NULL   0.13074E+06  5659.4      14.709   0.047
OBS: 51047.840  G  NULL    40031.      1659.2      15.994   0.045
OBS: 51047.840  H  NULL    49980.      966.71      15.753   0.021
OBS: 51047.840  I  NULL   0.12224E+06  1013.3      14.782   0.009
OBS: 51047.840  J  NULL   0.14217E+06  1833.2      14.618   0.014
OBS: 51047.840  K  NULL   0.14723E+06  2034.1      14.580   0.015
OBS: 51055.891  G  NULL    18985.      734.39      16.804   0.042
OBS: 51055.891  H  NULL    23464.      410.61      16.574   0.019
OBS: 51055.891  I  NULL    80538.      519.25      15.235   0.007
OBS: 51055.891  J  NULL   0.12134E+06  1229.3      14.790   0.011
OBS: 51055.891  K  NULL   0.16263E+06  2246.8      14.472   0.015
OBS: 51069.871  G  NULL    10423.      489.61      17.455   0.051
OBS: 51069.871  H  NULL    12100.      256.33      17.293   0.023
OBS: 51069.871  I  NULL    38194.      351.78      16.045   0.010
OBS: 51069.871  J  NULL    55770.      719.12      15.634   0.014
OBS: 51069.871  K  NULL    72912.      1074.5      15.343   0.016
OBS: 51077.762  G  NULL    8693.6      336.30      17.652   0.042
OBS: 51077.762  H  NULL    10894.      220.75      17.407   0.022
OBS: 51077.762  I  NULL    30507.      280.98      16.289   0.010
OBS: 51077.762  J  NULL    42776.      551.57      15.922   0.014
OBS: 51077.762  K  NULL    50629.      746.10      15.739   0.016
OBS: 51110.750  G  NULL    4103.9      223.01      18.467   0.059
OBS: 51110.750  H  NULL    7211.1      252.38      17.855   0.038
OBS: 51110.750  I  NULL    14086.      324.35      17.128   0.025
OBS: 51110.750  J  NULL    15150.      502.32      17.049   0.036
OBS: 51110.750  K  NULL    15024.      553.52      17.058   0.040
OBS: 51136.680  G  NULL    2297.2      95.211      19.097   0.045
OBS: 51136.680  H  NULL    5109.8      80.006      18.229   0.017
OBS: 51136.680  I  NULL    8091.0      81.973      17.730   0.011
OBS: 51136.680  J  NULL    7264.4      100.36      17.847   0.015
OBS: 51136.680  K  NULL    6480.4      191.00      17.971   0.032
END: 
