SURVEY:  PS1_LOWZ_COMBINED(CFA2)
SNID: 1999cw 
IAUC: 1999cw
RA:     5.006080 deg
DECL:    -6.334330 deg 
RA_HOST:     5.000210
DEC_HOST:    -6.333920
MWEBV: 0.036 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.012325 +- 0.00015 
REDSHIFT_CMB: 0.0111655 +- 0.00015 
VPEC: -61.1602 +- 250.0
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  51352.672
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> GHIJK
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  29
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 51376.961  G  NULL    33574.      1979.0      16.185   0.064
OBS: 51376.961  H  NULL    42658.      1689.4      15.925   0.043
OBS: 51376.961  I  NULL    96028.      1945.8      15.044   0.022
OBS: 51376.961  J  NULL   0.11792E+06  4453.1      14.821   0.041
OBS: 51376.961  K  NULL   0.11015E+06  4464.0      14.895   0.044
OBS: 51434.859  G  NULL    6362.1      246.11      17.991   0.042
OBS: 51434.859  H  NULL    8920.7      131.46      17.624   0.016
OBS: 51434.859  I  NULL    15805.      101.90      17.003   0.007
OBS: 51434.859  J  NULL    18569.      256.55      16.828   0.015
OBS: 51434.859  K  NULL    16114.      281.99      16.982   0.019
OBS: 51461.789  G  NULL    4203.4      220.67      18.441   0.057
OBS: 51461.789  H  NULL    6059.0      128.35      18.044   0.023
OBS: 51461.789  I  NULL    9069.8      133.66      17.606   0.016
OBS: 51461.789  J  NULL    8798.3      162.07      17.639   0.020
OBS: 51461.789  K  NULL    7251.0      187.00      17.849   0.028
OBS: 51487.711  G  NULL    2516.5      171.52      18.998   0.074
OBS: 51487.711  H  NULL    4187.9      115.72      18.445   0.030
OBS: 51487.711  I  NULL    5738.5      95.137      18.103   0.018
OBS: 51487.711  J  NULL    4677.4      103.39      18.325   0.024
OBS: 51487.711  K  NULL    3624.1      216.96      18.602   0.065
OBS: 51521.602  G  NULL    1208.9      211.56      19.794   0.190
OBS: 51521.602  H  NULL    2713.9      124.98      18.916   0.050
OBS: 51521.602  I  NULL    3426.1      104.13      18.663   0.033
OBS: 51521.602  J  NULL    2286.6      96.880      19.102   0.046
OBS: 51521.602  K  NULL    2034.2      192.98      19.229   0.103
OBS: 51546.621  G  NULL    760.68      112.80      20.297   0.161
OBS: 51546.621  H  NULL    1791.4      74.249      19.367   0.045
OBS: 51546.621  I  NULL    2348.6      64.893      19.073   0.030
OBS: 51546.621  J  NULL    1331.7      68.685      19.689   0.056
END: 
