SURVEY:  PS1_LOWZ_COMBINED(CFA2)
SNID: 1999ek 
IAUC: 1999ek
RA:    84.131670 deg
DECL:    16.638280 deg 
RA_HOST:    84.135000
DEC_HOST:    16.641530
MWEBV: 0.561 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.017522 +- 3.3e-05 
REDSHIFT_CMB: 0.0176096 +- 3.3e-05 
VPEC: 9.8342 +- 250.0
HOSTGAL_LOGMASS: 11.35 +- 3.5
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  51481.648
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> GHIJK
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 137
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 51478.840  H  NULL    5964.9      126.36      18.061   0.023
OBS: 51478.840  I  NULL    10955.      181.61      17.401   0.018
OBS: 51478.840  J  NULL    17362.      239.87      16.901   0.015
OBS: 51478.840  K  NULL    23572.      325.66      16.569   0.015
OBS: 51479.836  H  NULL    6385.6      241.13      17.987   0.041
OBS: 51479.836  I  NULL    11355.      366.05      17.362   0.035
OBS: 51479.836  J  NULL    19445.      411.91      16.778   0.023
OBS: 51479.836  K  NULL    25609.      636.85      16.479   0.027
OBS: 51479.840  H  NULL    6760.8      230.40      17.925   0.037
OBS: 51479.840  I  NULL    11471.      380.35      17.351   0.036
OBS: 51479.840  J  NULL    19588.      433.00      16.770   0.024
OBS: 51479.840  K  NULL    24660.      726.82      16.520   0.032
OBS: 51480.758  H  NULL    5915.6      381.39      18.070   0.070
OBS: 51480.758  I  NULL    11598.      640.95      17.339   0.060
OBS: 51480.758  J  NULL    18097.      966.73      16.856   0.058
OBS: 51480.758  K  NULL    23464.      1707.3      16.574   0.079
OBS: 51481.785  H  NULL    6680.4      98.445      17.938   0.016
OBS: 51481.785  I  NULL    12589.      173.93      17.250   0.015
OBS: 51481.785  J  NULL    18932.      261.56      16.807   0.015
OBS: 51481.785  K  NULL    23464.      324.17      16.574   0.015
