SURVEY:   PS1_LOWZ_COMBINED(CFA1)                
SNID: 1996X 
IAUC: 1996X
RA:   199.504710 deg
DECL:   -26.845900 deg 
RA_HOST:   199.521120
DEC_HOST:   -26.837220
MWEBV: 0.069 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.006765 +- 0.00015 
REDSHIFT_CMB: 0.0077695 +- 0.00015 
VPEC: 468.3976 +- 250.0
HOSTGAL_LOGMASS: 11.02 +- 2.3
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  50190.809
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> BCDEF
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 213
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 50187.801  B  NULL   0.82414E+06  22772.      12.710   0.030
OBS: 50187.801  C  NULL   0.44389E+06  10630.      13.382   0.026
OBS: 50187.801  D  NULL   0.44129E+06  10161.      13.388   0.025
OBS: 50187.801  E  NULL   0.49326E+06  11358.      13.267   0.025
OBS: 50187.801  F  NULL   0.45261E+06  9171.0      13.361   0.022
OBS: 50188.801  B  NULL   0.79433E+06  21948.      12.750   0.030
OBS: 50188.801  C  NULL   0.46196E+06  8509.5      13.338   0.020
OBS: 50188.801  D  NULL   0.49376E+06  9095.5      13.266   0.020
OBS: 50188.801  E  NULL   0.48600E+06  8952.5      13.283   0.020
OBS: 50188.801  F  NULL   0.43692E+06  8048.3      13.399   0.020
OBS: 50189.801  B  NULL   0.76560E+06  14103.      12.790   0.020
OBS: 50189.801  C  NULL   0.49204E+06  4531.9      13.270   0.010
OBS: 50189.801  D  NULL   0.48306E+06  8898.3      13.290   0.020
OBS: 50189.801  E  NULL   0.50119E+06  4616.1      13.250   0.010
OBS: 50189.801  F  NULL   0.44463E+06  4095.2      13.380   0.010
OBS: 50189.898  D  NULL   0.51523E+06  4745.4      13.220   0.010
OBS: 50189.898  E  NULL   0.53951E+06  4969.1      13.170   0.010
OBS: 50190.699  B  NULL   0.77983E+06  28730.      12.770   0.040
OBS: 50190.699  C  NULL   0.50119E+06  4616.1      13.250   0.010
OBS: 50190.699  D  NULL   0.48753E+06  4490.3      13.280   0.010
OBS: 50190.699  E  NULL   0.51050E+06  9403.8      13.230   0.020
OBS: 50190.699  F  NULL   0.42462E+06  3910.9      13.430   0.010
OBS: 50191.801  B  NULL   0.70860E+06  26106.      12.874   0.040
OBS: 50191.801  C  NULL   0.49449E+06  17307.      13.265   0.038
OBS: 50191.801  D  NULL   0.51575E+06  14251.      13.219   0.030
OBS: 50191.801  E  NULL   0.53516E+06  9857.9      13.179   0.020
OBS: 50191.801  F  NULL   0.41718E+06  8453.1      13.449   0.022
OBS: 50192.398  C  NULL   0.51523E+06  71181.      13.220   0.150
OBS: 50192.398  D  NULL   0.47863E+06  22042.      13.300   0.050
OBS: 50192.398  E  NULL   0.49204E+06  9063.7      13.270   0.020
OBS: 50192.801  B  NULL   0.65524E+06  17501.      12.959   0.029
OBS: 50192.801  C  NULL   0.48337E+06  14692.      13.289   0.033
OBS: 50192.801  D  NULL   0.51414E+06  9944.3      13.222   0.021
OBS: 50192.801  E  NULL   0.54070E+06  15438.      13.168   0.031
