SURVEY:  PS1_LOWZ_COMBINED(CFA2)
SNID: 1999ac 
IAUC: 1999ac
RA:   241.812540 deg
DECL:     7.972330 deg 
RA_HOST:   241.804120
DEC_HOST:     7.979000
MWEBV: 0.046 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.009476 +- 1.6e-05 
REDSHIFT_CMB: 0.0097927 +- 1.6e-05 
VPEC: -112.326 +- 250.0
HOSTGAL_LOGMASS: 10.012 +- 0.128500
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  51250.602
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> GHIJK
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS: 173
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 51236.051  I  NULL    36308.      3344.1      16.100   0.100
OBS: 51237.039  I  NULL    47863.      3526.7      15.800   0.080
OBS: 51240.020  H  NULL    75858.      4192.1      15.300   0.060
OBS: 51240.020  I  NULL    75858.      2794.7      15.300   0.040
OBS: 51240.020  J  NULL    80168.      2215.1      15.240   0.030
OBS: 51240.020  K  NULL    75858.      4192.1      15.300   0.060
OBS: 51242.039  H  NULL   0.10965E+06  4039.6      14.900   0.040
OBS: 51242.039  I  NULL   0.10568E+06  2920.1      14.940   0.030
OBS: 51242.039  J  NULL   0.11272E+06  4152.7      14.870   0.040
OBS: 51242.039  K  NULL   0.10666E+06  5894.2      14.930   0.060
OBS: 51243.000  H  NULL   0.12359E+06  3415.0      14.770   0.030
OBS: 51243.000  I  NULL   0.12023E+06  2214.7      14.800   0.020
OBS: 51243.000  J  NULL   0.12942E+06  2384.0      14.720   0.020
OBS: 51243.000  K  NULL   0.12246E+06  6767.5      14.780   0.060
OBS: 51246.891  G  NULL   0.23313E+06  7515.3      14.081   0.035
OBS: 51246.891  H  NULL   0.18014E+06  1990.9      14.361   0.012
OBS: 51246.891  I  NULL   0.17507E+06  1128.7      14.392   0.007
OBS: 51246.891  K  NULL   0.18450E+06  1869.3      14.335   0.011
OBS: 51247.949  G  NULL   0.24233E+06  10267.      14.039   0.046
OBS: 51247.949  H  NULL   0.18776E+06  4842.1      14.316   0.028
OBS: 51247.949  I  NULL   0.18097E+06  3666.9      14.356   0.022
OBS: 51247.949  J  NULL   0.19570E+06  4866.8      14.271   0.027
OBS: 51247.949  K  NULL   0.19002E+06  4725.4      14.303   0.027
OBS: 51249.988  H  NULL   0.19516E+06  2157.0      14.274   0.012
OBS: 51249.988  I  NULL   0.19898E+06  1282.8      14.253   0.007
OBS: 51249.988  J  NULL   0.20893E+06  1924.3      14.200   0.010
OBS: 51249.988  K  NULL   0.19231E+06  1948.4      14.290   0.011
OBS: 51250.031  H  NULL   0.19231E+06  8856.2      14.290   0.050
OBS: 51250.031  I  NULL   0.20137E+06  3709.4      14.240   0.020
OBS: 51250.031  J  NULL   0.21478E+06  7912.9      14.170   0.040
OBS: 51250.031  K  NULL   0.18197E+06  13408.      14.350   0.080
OBS: 51251.020  H  NULL   0.19231E+06  3542.5      14.290   0.020
OBS: 51251.020  I  NULL   0.20324E+06  3743.7      14.230   0.020
OBS: 51251.020  J  NULL   0.21677E+06  3993.1      14.160   0.020
OBS: 51251.020  K  NULL   0.17539E+06  9692.3      14.390   0.060
OBS: 51252.000  G  NULL   0.21518E+06  7332.9      14.168   0.037
OBS: 51252.000  H  NULL   0.19588E+06  2165.0      14.270   0.012
OBS: 51252.000  I  NULL   0.20193E+06  1487.9      14.237   0.008
OBS: 51252.000  J  NULL   0.21538E+06  1983.7      14.167   0.010
OBS: 51252.000  K  NULL   0.18298E+06  2022.4      14.344   0.012
OBS: 51253.988  G  NULL   0.19480E+06  6818.0      14.276   0.038
OBS: 51253.988  H  NULL   0.17832E+06  2463.6      14.372   0.015
OBS: 51253.988  I  NULL   0.20682E+06  1523.9      14.211   0.008
OBS: 51253.988  J  NULL   0.21321E+06  2356.4      14.178   0.012
OBS: 51253.988  K  NULL   0.17816E+06  2133.1      14.373   0.013
OBS: 51254.031  I  NULL   0.21878E+06  8060.0      14.150   0.040
OBS: 51254.031  J  NULL   0.22491E+06  6214.4      14.120   0.030
OBS: 51254.031  K  NULL   0.16596E+06  9171.2      14.450   0.060
OBS: 51256.031  H  NULL   0.15417E+06  2839.9      14.530   0.020
OBS: 51256.031  I  NULL   0.20512E+06  3778.4      14.220   0.020
OBS: 51256.031  J  NULL   0.22284E+06  4104.9      14.130   0.020
OBS: 51256.031  K  NULL   0.15704E+06  5785.4      14.510   0.040
OBS: 51258.000  G  NULL   0.13305E+06  5514.3      14.690   0.045
OBS: 51258.000  H  NULL   0.13207E+06  1824.6      14.698   0.015
OBS: 51258.000  I  NULL   0.19445E+06  1790.9      14.278   0.010
OBS: 51258.000  J  NULL   0.20193E+06  2231.8      14.237   0.012
OBS: 51258.000  K  NULL   0.16114E+06  2077.8      14.482   0.014
OBS: 51260.961  G  NULL    94886.      3320.9      15.057   0.038
OBS: 51260.961  H  NULL    96117.      1150.9      15.043   0.013
OBS: 51260.961  I  NULL   0.16248E+06  1047.5      14.473   0.007
OBS: 51260.961  J  NULL   0.17652E+06  1625.8      14.383   0.010
OBS: 51260.961  K  NULL   0.14454E+06  1464.4      14.600   0.011
OBS: 51264.020  H  NULL    66681.      1228.3      15.440   0.020
OBS: 51264.020  I  NULL   0.13677E+06  2519.4      14.660   0.020
OBS: 51264.020  J  NULL   0.14997E+06  5525.0      14.560   0.040
OBS: 51264.020  K  NULL   0.11588E+06  6403.6      14.840   0.060
OBS: 51265.988  H  NULL    53456.      1969.4      15.680   0.040
OBS: 51265.988  I  NULL   0.11912E+06  3291.5      14.810   0.030
OBS: 51265.988  J  NULL   0.13932E+06  3849.4      14.640   0.030
OBS: 51265.988  K  NULL   0.11695E+06  6462.9      14.830   0.060
OBS: 51275.898  G  NULL    17571.      760.63      16.888   0.047
OBS: 51275.898  H  NULL    26792.      542.87      16.430   0.022
OBS: 51275.898  I  NULL    74542.      617.90      15.319   0.009
OBS: 51275.898  J  NULL   0.10955E+06  2421.5      14.901   0.024
OBS: 51275.898  K  NULL   0.13038E+06  2041.4      14.712   0.017
OBS: 51278.961  H  NULL    21281.      588.03      16.680   0.030
OBS: 51278.961  I  NULL    67298.      1859.5      15.430   0.030
OBS: 51278.961  J  NULL   0.10000E+06  2763.1      15.000   0.030
OBS: 51278.961  K  NULL   0.10864E+06  8005.1      14.910   0.080
OBS: 51280.980  G  NULL    13766.      545.18      17.153   0.043
OBS: 51280.980  H  NULL    20082.      406.91      16.743   0.022
OBS: 51280.980  I  NULL    57916.      640.11      15.593   0.012
OBS: 51280.980  J  NULL    89289.      1398.1      15.123   0.017
OBS: 51280.980  K  NULL   0.11738E+06  2486.6      14.826   0.023
OBS: 51281.980  H  NULL    18365.      338.30      16.840   0.020
OBS: 51281.980  I  NULL    55976.      1031.1      15.630   0.020
OBS: 51281.980  J  NULL    84723.      2341.0      15.180   0.030
OBS: 51281.980  K  NULL   0.10093E+06  5577.3      14.990   0.060
OBS: 51282.980  G  NULL    13122.      519.69      17.205   0.043
OBS: 51282.980  H  NULL    18147.      334.28      16.853   0.020
OBS: 51282.980  I  NULL    51952.      382.79      15.711   0.008
OBS: 51282.980  J  NULL    79726.      734.30      15.246   0.010
OBS: 51282.980  K  NULL   0.10695E+06  1674.7      14.927   0.017
OBS: 51284.922  G  NULL    10725.      434.64      17.424   0.044
OBS: 51284.922  H  NULL    16308.      330.44      16.969   0.022
OBS: 51284.922  I  NULL    46004.      381.35      15.843   0.009
OBS: 51284.922  J  NULL    69183.      764.64      15.400   0.012
OBS: 51284.922  K  NULL    92470.      1533.0      15.085   0.018
OBS: 51285.949  H  NULL    15704.      578.54      17.010   0.040
OBS: 51285.949  I  NULL    44875.      1653.2      15.870   0.040
OBS: 51285.949  K  NULL    75858.      5589.4      15.300   0.080
OBS: 51287.969  G  NULL    10271.      501.36      17.471   0.053
OBS: 51287.969  H  NULL    14750.      380.39      17.078   0.028
OBS: 51287.969  I  NULL    38797.      571.74      16.028   0.016
OBS: 51287.969  J  NULL    57385.      1057.1      15.603   0.020
OBS: 51287.969  K  NULL    78560.      2098.3      15.262   0.029
OBS: 51289.941  H  NULL    12823.      708.64      17.230   0.060
OBS: 51289.941  I  NULL    34995.      1289.2      16.140   0.040
OBS: 51289.941  J  NULL    51523.      1423.6      15.720   0.030
OBS: 51289.941  K  NULL    60256.      3329.9      15.550   0.060
OBS: 51290.969  G  NULL    9462.4      435.76      17.560   0.050
OBS: 51290.969  H  NULL    13086.      289.26      17.208   0.024
OBS: 51290.969  I  NULL    33729.      279.59      16.180   0.009
