SURVEY:  PS1_LOWZ_COMBINED(CFA2)
SNID: 1999cl 
IAUC: 1999cl
RA:   187.983380 deg
DECL:    14.426470 deg 
RA_HOST:   187.996500
DEC_HOST:    14.420390
MWEBV: 0.038 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.007451 +- 4.8e-05 
REDSHIFT_CMB: 0.0085353 +- 4.8e-05 
VPEC: 9.0062 +- 250.0
HOSTGAL_LOGMASS: 11.254 +- 2.0
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  51342.281
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> GHIJK
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  72
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 51335.691  G  NULL    37291.      6319.7      16.071   0.184
OBS: 51335.691  I  NULL   0.18130E+06  5844.5      14.354   0.035
OBS: 51335.691  J  NULL   0.33052E+06  14003.      13.702   0.046
OBS: 51335.691  K  NULL   0.45878E+06  20705.      13.346   0.049
OBS: 51336.695  H  NULL    76772.      919.22      15.287   0.013
OBS: 51336.695  I  NULL   0.20606E+06  1328.5      14.215   0.007
OBS: 51336.695  J  NULL   0.36813E+06  4746.8      13.585   0.014
OBS: 51336.695  K  NULL   0.51570E+06  7599.7      13.219   0.016
OBS: 51337.785  H  NULL    82186.      1816.7      15.213   0.024
OBS: 51337.785  I  NULL   0.22121E+06  2852.4      14.138   0.014
OBS: 51337.785  J  NULL   0.37051E+06  9213.8      13.578   0.027
OBS: 51337.785  K  NULL   0.49431E+06  13203.      13.265   0.029
OBS: 51338.648  G  NULL    48173.      2706.5      15.793   0.061
OBS: 51338.648  H  NULL    89043.      3526.5      15.126   0.043
OBS: 51338.648  I  NULL   0.24615E+06  6348.0      14.022   0.028
OBS: 51338.648  J  NULL   0.41495E+06  12994.      13.455   0.034
OBS: 51338.648  K  NULL   0.55106E+06  17764.      13.147   0.035
OBS: 51339.758  H  NULL    89207.      1971.9      15.124   0.024
OBS: 51339.758  I  NULL   0.26134E+06  1925.6      13.957   0.008
OBS: 51339.758  J  NULL   0.43491E+06  7210.2      13.404   0.018
OBS: 51339.758  K  NULL   0.58884E+06  11389.      13.075   0.021
OBS: 51340.648  G  NULL    48888.      2881.7      15.777   0.064
OBS: 51340.648  H  NULL    94102.      3986.9      15.066   0.046
OBS: 51340.648  I  NULL   0.26718E+06  7382.4      13.933   0.030
OBS: 51340.648  J  NULL   0.44177E+06  14648.      13.387   0.036
OBS: 51340.648  K  NULL   0.55106E+06  21317.      13.147   0.042
OBS: 51340.691  H  NULL    97096.      983.71      15.032   0.011
OBS: 51340.691  I  NULL   0.27492E+06  1519.2      13.902   0.006
OBS: 51340.691  J  NULL   0.44015E+06  4459.3      13.391   0.011
OBS: 51340.691  K  NULL   0.55976E+06  6186.7      13.130   0.012
OBS: 51342.648  G  NULL    46217.      2554.0      15.838   0.060
OBS: 51342.648  H  NULL    93240.      3520.9      15.076   0.041
OBS: 51342.648  I  NULL   0.27874E+06  6931.7      13.887   0.027
OBS: 51342.648  J  NULL   0.46730E+06  16355.      13.326   0.038
OBS: 51342.648  K  NULL   0.55924E+06  21118.      13.131   0.041
OBS: 51343.691  G  NULL    43491.      2403.4      15.904   0.060
OBS: 51343.691  H  NULL    91960.      3133.8      15.091   0.037
OBS: 51343.691  I  NULL   0.28106E+06  5695.1      13.878   0.022
OBS: 51343.691  J  NULL   0.46860E+06  12085.      13.323   0.028
OBS: 51343.691  K  NULL   0.53703E+06  15333.      13.175   0.031
OBS: 51346.699  I  NULL   0.28340E+06  8091.7      13.869   0.031
OBS: 51348.680  G  NULL    27416.      1666.6      16.405   0.066
OBS: 51348.680  H  NULL    69502.      2752.6      15.395   0.043
OBS: 51348.680  I  NULL   0.26400E+06  6565.1      13.946   0.027
OBS: 51348.680  J  NULL   0.40888E+06  12051.      13.471   0.032
OBS: 51348.680  K  NULL   0.46132E+06  14871.      13.340   0.035
OBS: 51350.660  G  NULL    24412.      1618.9      16.531   0.072
OBS: 51350.660  H  NULL    61376.      3052.6      15.530   0.054
OBS: 51350.660  I  NULL   0.24121E+06  7997.9      14.044   0.036
OBS: 51350.660  J  NULL   0.37428E+06  17581.      13.567   0.051
OBS: 51350.660  K  NULL   0.42501E+06  21138.      13.429   0.054
OBS: 51362.719  G  NULL    3671.1      294.17      18.588   0.087
OBS: 51362.719  H  NULL    18264.      672.88      16.846   0.040
OBS: 51362.719  I  NULL   0.13074E+06  3130.8      14.709   0.026
OBS: 51362.719  J  NULL   0.26693E+06  7867.3      13.934   0.032
OBS: 51362.719  K  NULL   0.43893E+06  14554.      13.394   0.036
OBS: 51363.742  H  NULL    17816.      1181.4      16.873   0.072
OBS: 51363.742  I  NULL   0.12235E+06  1126.9      14.781   0.010
OBS: 51363.742  J  NULL   0.23637E+06  3918.8      14.066   0.018
OBS: 51363.742  K  NULL   0.44015E+06  7702.5      13.391   0.019
OBS: 51365.746  H  NULL    18382.      643.37      16.839   0.038
OBS: 51365.746  I  NULL   0.10924E+06  804.94      14.904   0.008
OBS: 51365.746  J  NULL   0.22060E+06  3454.0      14.141   0.017
OBS: 51365.746  K  NULL   0.43531E+06  7617.8      13.403   0.019
OBS: 51367.730  H  NULL    17604.      2886.0      16.886   0.178
OBS: 51367.730  I  NULL   0.10520E+06  1744.0      14.945   0.018
OBS: 51367.730  J  NULL   0.20399E+06  5824.2      14.226   0.031
OBS: 51367.730  K  NULL   0.45165E+06  12479.      13.363   0.030
OBS: 51368.723  H  NULL    15136.      1491.6      17.050   0.107
OBS: 51368.723  I  NULL    90116.      1909.0      15.113   0.023
OBS: 51368.723  J  NULL   0.20063E+06  7391.6      14.244   0.040
OBS: 51368.723  K  NULL   0.41267E+06  14823.      13.461   0.039
END: 
