SURVEY:  PS1_LOWZ_COMBINED(CFA4p1)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2007ss 
IAUC: 2007ss
RA:   190.275290 deg
DECL:    50.391310 deg 
RA_HOST:   190.274460
DEC_HOST:    50.393420
MWEBV: 0.014900000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.015572 +- 1e-05 
REDSHIFT_CMB: 0.0161874 +- 1e-05 
VPEC: -97.1613 +- 250.0
HOSTGAL_LOGMASS: 11.1240 +- 0.074
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> klmno
SEARCH_PEAKMJD: 54453.699
NOBS: 84
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54456.5     l      md      26595.0    664.876    16.4380    0.0250000
OBS:      54461.5     l      md      16982.5    638.540    16.9250    0.0376000
OBS:      54464.6     l      md      14927.9    601.596    17.0650    0.0403000
OBS:      54474.5     l      md      4709.78    270.341    18.3175    0.0574000
OBS:      54476.5     l      md      3908.41    325.179    18.5200    0.0832000
OBS:      54477.6     l      md      3365.11    295.120    18.6825    0.0877000
OBS:      54483.5     l      md      2079.70    244.988    19.2050    0.117800
OBS:      54485.5     l      md      2103.78    231.837    19.1925    0.110200
OBS:      54495.5     l      md      1350.83    327.306    19.6735    0.242300
OBS:      54496.5     l      md      1495.55    348.313    19.5630    0.232900
OBS:      54497.5     l      md      1587.82    284.854    19.4980    0.179400
OBS:      54498.5     l      md      1533.21    252.059    19.5360    0.164400
OBS:      54499.5     l      md      1239.37    263.613    19.7670    0.212700
OBS:      54502.5     l      md      1315.23    309.867    19.7025    0.235600
OBS:      54503.5     l      md      1340.91    262.416    19.6815    0.195700
OBS:      54504.5     l      md      1245.09    305.296    19.7620    0.245200
OBS:      54505.5     l      md      1298.97    229.918    19.7160    0.177000
OBS:      54508.5     l      md      1091.44    254.851    19.9050    0.233500
OBS:      54515.5     l      md      1206.70    548.567    19.7960    0.454600
OBS:      54456.5     m      md      37531.9    645.549    16.0640    0.0172000
OBS:      54461.5     m      md      31768.7    641.728    16.2450    0.0202000
OBS:      54464.6     m      md      25527.0    464.592    16.4825    0.0182000
OBS:      54474.5     m      md      15024.5    353.076    17.0580    0.0235000
OBS:      54476.5     m      md      13037.7    271.184    17.2120    0.0208000
OBS:      54477.5     m      md      12178.7    288.635    17.2860    0.0237000
OBS:      54483.5     m      md      8024.17    256.773    17.7390    0.0320000
OBS:      54485.5     m      md      6858.04    260.605    17.9095    0.0380000
OBS:      54491.5     m      md      5649.36    325.403    18.1200    0.0576000
OBS:      54494.5     m      md      4470.95    264.680    18.3740    0.0592000
OBS:      54495.5     m      md      5128.61    247.199    18.2250    0.0482000
OBS:      54496.5     m      md      3854.79    445.228    18.5350    0.115500
OBS:      54497.5     m      md      4456.56    285.666    18.3775    0.0641000
OBS:      54498.5     m      md      4466.84    253.270    18.3750    0.0567000
OBS:      54499.4     m      md      3571.08    519.950    18.6180    0.145600
OBS:      54502.5     m      md      4023.46    270.779    18.4885    0.0673000
OBS:      54503.5     m      md      4234.48    208.760    18.4330    0.0493000
OBS:      54504.5     m      md      3992.09    221.960    18.4970    0.0556000
OBS:      54505.5     m      md      3464.18    294.455    18.6510    0.0850000
OBS:      54508.5     m      md      3624.10    239.191    18.6020    0.0660000
OBS:      54515.5     m      md      2882.70    304.702    18.8505    0.105700
OBS:      54516.5     m      md      3302.18    348.380    18.7030    0.105500
OBS:      54456.5     n      md      41917.9    788.057    15.9440    0.0188000
OBS:      54461.5     n      md      32779.3    744.090    16.2110    0.0227000
OBS:      54464.6     n      md      24819.9    506.326    16.5130    0.0204000
OBS:      54474.5     n      md      20455.0    474.557    16.7230    0.0232000
OBS:      54476.5     n      md      18620.9    456.211    16.8250    0.0245000
OBS:      54477.5     n      md      18433.2    593.548    16.8360    0.0322000
OBS:      54483.5     n      md      11727.4    307.257    17.3270    0.0262000
OBS:      54491.5     n      md      8774.04    488.714    17.6420    0.0557000
