SURVEY:  PS1_LOWZ_COMBINED(CFA4p1)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2007kk 
IAUC: 2007kk
RA:    55.596920 deg
DECL:    39.241780 deg 
RA_HOST:    55.600170
DEC_HOST:    39.244530
MWEBV: 0.22910000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.041022 +- 0.00016 
REDSHIFT_CMB: 0.04055 +- 0.00016 
VPEC: -466.6857 +- 250.0
HOSTGAL_LOGMASS: 11.3300 +- 0.048
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> klmno
SEARCH_PEAKMJD: 54383.777
NOBS: 123
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54380.4     l      md      8024.17    198.999    17.7390    0.0248000
OBS:      54383.4     l      md      7855.98    189.329    17.7620    0.0241000
OBS:      54384.5     l      md      7983.63    213.163    17.7445    0.0267000
OBS:      54387.4     l      md      7046.94    195.200    17.8800    0.0277000
OBS:      54388.5     l      md      6931.06    190.604    17.8980    0.0275000
OBS:      54389.4     l      md      6549.38    201.066    17.9595    0.0307000
OBS:      54394.5     l      md      4651.58    167.922    18.3310    0.0361000
OBS:      54395.4     l      md      3912.01    304.746    18.5190    0.0779000
OBS:      54398.5     l      md      3510.75    277.350    18.6365    0.0790000
OBS:      54402.4     l      md      2214.12    406.954    19.1370    0.183800
OBS:      54404.5     l      md      1757.92    165.420    19.3875    0.0941000
OBS:      54405.5     l      md      1645.89    262.519    19.4590    0.159500
OBS:      54406.4     l      md      1668.02    146.452    19.4445    0.0878000
OBS:      54407.4     l      md      1281.15    144.129    19.7310    0.112500
OBS:      54408.5     l      md      1520.55    253.627    19.5450    0.166800
OBS:      54409.4     l      md      1142.35    154.903    19.8555    0.135600
OBS:      54411.5     l      md      991.744    206.283    20.0090    0.208000
OBS:      54412.4     l      md      867.362    137.737    20.1545    0.158800
OBS:      54413.4     l      md      802.786    181.510    20.2385    0.226100
OBS:      54416.3     l      md      544.754    131.013    20.6595    0.240500
OBS:      54419.3     l      md      709.578    159.939    20.3725    0.225400
OBS:      54423.4     l      md      595.114    139.554    20.5635    0.234500
OBS:      54424.5     l      md      565.458    197.232    20.6190    0.348800
OBS:      54425.4     l      md      659.478    255.020    20.4520    0.386700
OBS:      54437.4     l      md      677.953    228.877    20.4220    0.337600
OBS:      54438.4     l      md      426.187    140.045    20.9260    0.328600
OBS:      54452.2     l      md      562.083    191.558    20.6255    0.340800
OBS:      54380.4     m      md      8770.01    242.929    17.6425    0.0277000
OBS:      54383.4     m      md      9379.94    226.057    17.5695    0.0241000
OBS:      54384.5     m      md      9479.81    209.504    17.5580    0.0221000
OBS:      54387.4     m      md      9238.46    235.581    17.5860    0.0255000
OBS:      54388.5     m      md      9170.65    219.179    17.5940    0.0239000
