SURVEY:  PS1_LOWZ_COMBINED(CFA4p1)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2007hg 
IAUC: 2007hg
RA:    62.136040 deg
DECL:     2.378810 deg 
RA_HOST:    62.138000
DEC_HOST:     2.378440
MWEBV: 0.37990000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.02934 +- 0.00021 
REDSHIFT_CMB: 0.0289933 +- 0.00021 
VPEC: -85.7658 +- 250.0
HOSTGAL_LOGMASS: -1.00000 +- 0.0
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> klmno
SEARCH_PEAKMJD: 54346.633
NOBS: 84
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54348.4     l      md      1312.20    282.123    19.7050    0.215000
OBS:      54351.5     l      md      1092.95    209.737    19.9035    0.191900
OBS:      54352.5     l      md      1158.78    153.074    19.8400    0.132100
OBS:      54353.5     l      md      1080.44    148.668    19.9160    0.137600
OBS:      54354.5     l      md      914.114    182.640    20.0975    0.199800
OBS:      54357.5     l      md      974.990    134.354    20.0275    0.137800
OBS:      54363.4     l      md      748.169    145.669    20.3150    0.194700
OBS:      54379.5     l      md      634.162    170.780    20.4945    0.269300
OBS:      54380.5     l      md      643.576    149.374    20.4785    0.232100
OBS:      54381.5     l      md      580.497    195.686    20.5905    0.337100
OBS:      54383.4     l      md      562.083    161.824    20.6255    0.287900
OBS:      54384.5     l      md      505.592    184.592    20.7405    0.365100
OBS:      54389.4     l      md      461.956    140.250    20.8385    0.303600
OBS:      54408.5     l      md      544.503    156.436    20.6600    0.287300
OBS:      54409.4     l      md      460.893    127.022    20.8410    0.275600
OBS:      54348.4     m      md      4012.36    145.649    18.4915    0.0363000
OBS:      54351.5     m      md      3548.13    135.894    18.6250    0.0383000
OBS:      54352.5     m      md      3203.32    128.453    18.7360    0.0401000
OBS:      54353.5     m      md      3212.18    110.499    18.7330    0.0344000
OBS:      54354.5     m      md      2962.10    116.114    18.8210    0.0392000
OBS:      54357.5     m      md      2652.16    120.939    18.9410    0.0456000
OBS:      54363.4     m      md      2060.63    116.838    19.2150    0.0567000
OBS:      54379.5     m      md      1394.44    105.420    19.6390    0.0756000
OBS:      54380.5     m      md      1397.01    113.158    19.6370    0.0810000
OBS:      54381.5     m      md      1012.98    100.386    19.9860    0.0991000
OBS:      54383.4     m      md      1110.71    108.627    19.8860    0.0978000
OBS:      54384.5     m      md      1150.27    100.304    19.8480    0.0872000
OBS:      54389.4     m      md      1072.51    100.494    19.9240    0.0937000
OBS:      54398.5     m      md      1089.93    155.316    19.9065    0.142500
OBS:      54402.4     m      md      1137.10    216.618    19.8605    0.190500
OBS:      54405.5     m      md      614.894    96.1079    20.5280    0.156300
OBS:      54406.4     m      md      904.483    125.814    20.1090    0.139100
OBS:      54407.5     m      md      655.843    162.715    20.4580    0.248100
OBS:      54408.5     m      md      556.673    98.1415    20.6360    0.176300
OBS:      54409.4     m      md      609.256    105.523    20.5380    0.173200
OBS:      54348.4     n      md      5915.62    207.047    18.0700    0.0350000
OBS:      54351.5     n      md      5219.16    150.312    18.2060    0.0288000
OBS:      54352.5     n      md      5009.57    171.327    18.2505    0.0342000
OBS:      54353.5     n      md      4906.82    162.416    18.2730    0.0331000
OBS:      54354.5     n      md      4591.98    123.984    18.3450    0.0270000
OBS:      54355.4     n      md      4442.22    148.814    18.3810    0.0335000
OBS:      54357.5     n      md      3906.61    155.092    18.5205    0.0397000
OBS:      54363.4     n      md      2926.85    127.611    18.8340    0.0436000
OBS:      54368.5     n      md      2292.98    189.171    19.0990    0.0825000
OBS:      54369.4     n      md      2539.80    159.499    18.9880    0.0628000
OBS:      54370.5     n      md      1760.35    135.547    19.3860    0.0770000
OBS:      54379.5     n      md      1781.56    124.531    19.3730    0.0699000
OBS:      54380.5     n      md      1843.32    112.995    19.3360    0.0613000
OBS:      54381.5     n      md      1517.75    117.170    19.5470    0.0772000
OBS:      54383.4     n      md      1550.24    106.347    19.5240    0.0686000
OBS:      54384.5     n      md      1638.32    119.598    19.4640    0.0730000
OBS:      54389.4     n      md      1375.31    138.631    19.6540    0.100800
OBS:      54398.5     n      md      1204.48    145.863    19.7980    0.121100
OBS:      54404.5     n      md      1132.40    147.439    19.8650    0.130200
OBS:      54405.5     n      md      911.172    142.872    20.1010    0.156800
OBS:      54406.4     n      md      1045.20    131.904    19.9520    0.126200
OBS:      54407.5     n      md      1034.67    137.611    19.9630    0.133000
OBS:      54408.5     n      md      906.149    145.528    20.1070    0.160600
OBS:      54409.4     n      md      879.023    140.116    20.1400    0.159400
OBS:      54348.4     o      md      4781.89    203.709    18.3010    0.0426000
OBS:      54351.5     o      md      4904.56    208.444    18.2735    0.0425000
OBS:      54352.5     o      md      4861.83    193.987    18.2830    0.0399000
OBS:      54353.5     o      md      4720.63    177.968    18.3150    0.0377000
OBS:      54354.5     o      md      4897.79    217.462    18.2750    0.0444000
OBS:      54355.4     o      md      4289.43    178.011    18.4190    0.0415000
OBS:      54357.5     o      md      3528.58    158.080    18.6310    0.0448000
OBS:      54363.4     o      md      2625.43    164.352    18.9520    0.0626000
OBS:      54368.5     o      md      2318.46    164.611    19.0870    0.0710000
OBS:      54369.4     o      md      2122.27    157.260    19.1830    0.0741000
OBS:      54370.5     o      md      2097.01    196.700    19.1960    0.0938000
OBS:      54379.4     o      md      1446.77    138.456    19.5990    0.0957000
OBS:      54380.5     o      md      1430.87    147.523    19.6110    0.103100
OBS:      54381.5     o      md      1379.12    170.183    19.6510    0.123400
OBS:      54383.4     o      md      1059.74    142.217    19.9370    0.134200
OBS:      54384.5     o      md      1146.04    150.934    19.8520    0.131700
OBS:      54389.4     o      md      901.155    130.307    20.1130    0.144600
OBS:      54398.5     o      md      1016.72    170.605    19.9820    0.167800
OBS:      54400.5     o      md      907.821    192.640    20.1050    0.212200
OBS:      54404.5     o      md      686.120    153.005    20.4090    0.223000
OBS:      54405.5     o      md      792.136    141.317    20.2530    0.178400
OBS:      54406.4     o      md      545.004    114.451    20.6590    0.210000
OBS:      54407.5     o      md      715.813    118.252    20.3630    0.165200
OBS:      54408.5     o      md      767.008    121.571    20.2880    0.158500
