SURVEY:   PS1_LOWZ_COMBINED(CFA1)                
SNID: 1995bd 
IAUC: 1995bd
RA:    71.338500 deg
DECL:    11.067360 deg 
RA_HOST:    71.331830
DEC_HOST:    11.067810
MWEBV: 0.498 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.01539 +- 9e-05 
REDSHIFT_CMB: 0.0152229 +- 9e-05 
VPEC: -41.4967 +- 250.0
HOSTGAL_LOGMASS: 10.64 +- 0.19
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  50086.320
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> BCDEF
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  78
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 50077.801  C  NULL    6878.9      126.71      17.906   0.020
OBS: 50077.801  D  NULL    12993.      311.15      17.216   0.026
OBS: 50077.801  E  NULL    20301.      523.54      16.731   0.028
OBS: 50077.801  F  NULL    26858.      643.17      16.427   0.026
OBS: 50078.891  C  NULL    8036.7      177.65      17.737   0.024
OBS: 50078.891  D  NULL    14855.      301.01      17.070   0.022
OBS: 50078.891  E  NULL    23812.      614.09      16.558   0.028
OBS: 50078.891  F  NULL    30088.      859.09      16.304   0.031
OBS: 50079.750  C  NULL    9032.3      166.38      17.610   0.020
OBS: 50079.750  D  NULL    16762.      339.64      16.939   0.022
OBS: 50079.750  E  NULL    26018.      790.80      16.462   0.033
OBS: 50079.750  F  NULL    32252.      712.93      16.229   0.024
OBS: 50081.660  C  NULL    10940.      201.51      17.402   0.020
OBS: 50081.660  D  NULL    20845.      422.38      16.703   0.022
OBS: 50081.660  E  NULL    30940.      1225.4      16.274   0.043
OBS: 50081.660  F  NULL    37229.      822.94      16.073   0.024
OBS: 50087.719  C  NULL    12145.      279.65      17.289   0.025
OBS: 50087.719  D  NULL    25351.      513.69      16.490   0.022
OBS: 50087.719  E  NULL    37837.      1150.0      16.055   0.033
OBS: 50087.719  F  NULL    37449.      724.33      16.066   0.021
OBS: 50088.711  C  NULL    11356.      261.49      17.362   0.025
OBS: 50088.711  D  NULL    24918.      504.92      16.509   0.022
OBS: 50088.711  E  NULL    36884.      917.23      16.083   0.027
OBS: 50088.711  F  NULL    34299.      1263.6      16.162   0.040
OBS: 50089.738  C  NULL    11323.      250.29      17.365   0.024
OBS: 50089.738  D  NULL    25015.      599.03      16.505   0.026
OBS: 50089.738  E  NULL    36983.      953.75      16.080   0.028
OBS: 50089.738  F  NULL    35059.      678.10      16.138   0.021
OBS: 50091.820  C  NULL    9997.2      184.16      17.500   0.020
OBS: 50091.820  D  NULL    23401.      474.17      16.577   0.022
OBS: 50091.820  E  NULL    36826.      949.72      16.085   0.028
OBS: 50091.820  F  NULL    35111.      840.79      16.136   0.026
OBS: 50095.699  C  NULL    7772.5      171.81      17.774   0.024
OBS: 50095.699  D  NULL    19832.      474.91      16.757   0.026
OBS: 50095.699  E  NULL    29676.      765.30      16.319   0.028
OBS: 50095.699  F  NULL    27509.      658.76      16.401   0.026
OBS: 50096.621  C  NULL    7399.5      204.46      17.827   0.030
OBS: 50096.621  D  NULL    19067.      386.35      16.799   0.022
OBS: 50096.621  E  NULL    28041.      723.16      16.381   0.028
OBS: 50096.621  F  NULL    25918.      501.30      16.466   0.021
OBS: 50099.578  C  NULL    5725.3      131.83      18.105   0.025
OBS: 50099.578  D  NULL    15372.      311.47      17.033   0.022
OBS: 50099.578  E  NULL    21695.      559.49      16.659   0.028
