SURVEY:   PS1_LOWZ_COMBINED(CFA1)                
SNID: 1996bo 
IAUC: 1996bo
RA:    27.095250 deg
DECL:    11.520860 deg 
RA_HOST:    27.093500
DEC_HOST:    11.521310
MWEBV: 0.077 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.017289 +- 5e-06 
REDSHIFT_CMB: 0.0163142 +- 5e-06 
VPEC: -98.6466 +- 250.0
HOSTGAL_LOGMASS: 10.73 +- 0.07
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  50386.930
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> BCDEF
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  55
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 50380.648  E  NULL    48306.      1334.7      15.790   0.030
OBS: 50381.699  C  NULL    27040.      448.28      16.420   0.018
OBS: 50381.699  D  NULL    34674.      383.23      16.150   0.012
OBS: 50381.699  E  NULL    50582.      512.47      15.740   0.011
OBS: 50381.699  F  NULL    51050.      705.29      15.730   0.015
OBS: 50385.699  C  NULL    34356.      506.29      16.160   0.016
OBS: 50385.699  D  NULL    47424.      349.43      15.810   0.008
OBS: 50385.699  E  NULL    65464.      602.94      15.460   0.010
OBS: 50385.699  F  NULL    53951.      695.67      15.670   0.014
OBS: 50386.602  C  NULL    34674.      510.97      16.150   0.016
OBS: 50386.602  D  NULL    48306.      355.93      15.790   0.008
OBS: 50386.602  E  NULL    65464.      602.94      15.460   0.010
OBS: 50386.602  F  NULL    51523.      664.36      15.720   0.014
OBS: 50388.602  C  NULL    32509.      479.07      16.220   0.016
OBS: 50388.602  D  NULL    50119.      369.29      15.750   0.008
OBS: 50388.602  E  NULL    65464.      602.94      15.460   0.010
OBS: 50388.602  F  NULL    52000.      622.61      15.710   0.013
OBS: 50392.602  C  NULL    28314.      417.25      16.370   0.016
OBS: 50392.602  D  NULL    46132.      339.91      15.840   0.008
OBS: 50392.602  E  NULL    59156.      544.85      15.570   0.010
OBS: 50392.602  F  NULL    47424.      611.51      15.810   0.014
OBS: 50394.699  C  NULL    23550.      368.74      16.570   0.017
OBS: 50394.699  D  NULL    43251.      318.69      15.910   0.008
OBS: 50394.699  E  NULL    53951.      496.91      15.670   0.010
OBS: 50394.699  F  NULL    41305.      494.56      15.960   0.013
OBS: 50396.801  C  NULL    18880.      278.23      16.810   0.016
OBS: 50396.801  D  NULL    37670.      277.57      16.060   0.008
OBS: 50396.801  E  NULL    46132.      424.89      15.840   0.010
OBS: 50396.801  F  NULL    36644.      472.50      16.090   0.014
OBS: 50398.801  C  NULL    15560.      243.63      17.020   0.017
OBS: 50398.801  D  NULL    34995.      257.85      16.140   0.008
OBS: 50398.801  E  NULL    39446.      363.31      16.010   0.010
OBS: 50398.801  F  NULL    34674.      415.16      16.150   0.013
OBS: 50401.801  C  NULL    11272.      197.26      17.370   0.019
OBS: 50401.801  D  NULL    28314.      208.62      16.370   0.008
OBS: 50401.801  E  NULL    35318.      390.35      16.130   0.012
OBS: 50401.801  F  NULL    32509.      419.18      16.220   0.014
OBS: 50405.801  C  NULL    7311.4      141.41      17.840   0.021
OBS: 50405.801  D  NULL    23988.      198.85      16.550   0.009
OBS: 50405.801  E  NULL    32509.      299.42      16.220   0.010
OBS: 50405.801  F  NULL    35975.      430.74      16.110   0.013
OBS: 50406.641  E  NULL    32810.      906.56      16.210   0.030
OBS: 50406.641  F  NULL    36644.      1350.0      16.090   0.040
OBS: 50412.699  C  NULL    4092.6      165.85      18.470   0.044
OBS: 50412.699  D  NULL    16749.      277.68      16.940   0.018
OBS: 50412.699  E  NULL    29923.      303.16      16.310   0.011
OBS: 50412.699  F  NULL    40179.      481.08      15.990   0.013
OBS: 50427.699  C  NULL    3250.9      89.825      18.720   0.030
OBS: 50427.699  D  NULL    5105.0      103.44      18.230   0.022
OBS: 50427.699  E  NULL    13428.      197.88      17.180   0.016
OBS: 50427.699  F  NULL    18030.      315.52      16.860   0.019
OBS: 50432.699  C  NULL    2729.0      67.864      18.910   0.027
OBS: 50432.699  D  NULL    4698.9      86.558      18.320   0.020
OBS: 50432.699  E  NULL    11066.      132.50      17.390   0.013
OBS: 50432.699  F  NULL    15276.      281.39      17.040   0.020
END: 
