SURVEY:  PS1_LOWZ_COMBINED(CFA2)
SNID: 1997bq 
IAUC: 1997bq
RA:   154.272210 deg
DECL:    73.383920 deg 
RA_HOST:   154.223540
DEC_HOST:    73.400750
MWEBV: 0.024 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.00938 +- 1.9e-05 
REDSHIFT_CMB: 0.009578 +- 1.9e-05 
VPEC: -255.9029 +- 250.0
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  50558.000
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> GHIJK
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  63
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 50547.621  H  NULL    53654.      988.34      15.676   0.020
OBS: 50547.621  I  NULL    55412.      612.43      15.641   0.012
OBS: 50547.621  J  NULL    63504.      935.83      15.493   0.016
OBS: 50547.621  K  NULL    61830.      968.11      15.522   0.017
OBS: 50548.809  G  NULL   0.10271E+06  3973.1      14.971   0.042
OBS: 50548.809  H  NULL    72444.      1534.6      15.350   0.023
OBS: 50548.809  I  NULL    69119.      1082.2      15.401   0.017
OBS: 50548.809  J  NULL    80612.      1633.4      15.234   0.022
OBS: 50548.809  K  NULL    77983.      1508.3      15.270   0.021
OBS: 50549.820  G  NULL   0.12764E+06  5055.3      14.735   0.043
OBS: 50549.820  H  NULL    88308.      1870.7      15.135   0.023
OBS: 50549.820  I  NULL    85664.      1341.3      15.168   0.017
OBS: 50549.820  J  NULL    95148.      2015.6      15.054   0.023
OBS: 50549.820  K  NULL    92897.      1967.9      15.080   0.023
OBS: 50550.699  G  NULL   0.15122E+06  9749.3      14.551   0.070
OBS: 50550.699  H  NULL   0.10055E+06  3889.8      14.994   0.042
OBS: 50550.699  I  NULL    98810.      1820.1      15.013   0.020
OBS: 50550.699  J  NULL   0.10945E+06  2822.5      14.902   0.028
OBS: 50550.699  K  NULL   0.10824E+06  2691.8      14.914   0.027
OBS: 50551.828  G  NULL   0.16581E+06  6719.4      14.451   0.044
OBS: 50551.828  H  NULL   0.11760E+06  2274.5      14.824   0.021
OBS: 50551.828  I  NULL   0.11324E+06  938.68      14.865   0.009
OBS: 50551.828  J  NULL   0.12706E+06  1404.3      14.740   0.012
OBS: 50551.828  K  NULL   0.11945E+06  1540.3      14.807   0.014
OBS: 50568.660  G  NULL    74268.      3146.5      15.323   0.046
OBS: 50568.660  H  NULL    79068.      1310.8      15.255   0.018
OBS: 50568.660  I  NULL   0.13490E+06  1366.7      14.675   0.011
OBS: 50568.660  J  NULL   0.13050E+06  1802.9      14.711   0.015
OBS: 50568.660  K  NULL    97096.      1520.3      15.032   0.017
OBS: 50570.762  G  NULL    54954.      1974.0      15.650   0.039
OBS: 50570.762  H  NULL    63038.      696.72      15.501   0.012
OBS: 50570.762  I  NULL   0.11814E+06  761.68      14.819   0.007
OBS: 50570.762  J  NULL   0.11727E+06  1080.1      14.827   0.010
OBS: 50570.762  K  NULL    95324.      965.76      15.052   0.011
OBS: 50573.699  G  NULL    37051.      1399.1      16.078   0.041
OBS: 50573.699  H  NULL    45290.      667.41      15.860   0.016
OBS: 50573.699  I  NULL    99174.      1004.8      15.009   0.011
OBS: 50573.699  J  NULL   0.10784E+06  1390.6      14.918   0.014
OBS: 50573.699  K  NULL   0.10000E+06  1473.7      15.000   0.016
OBS: 50575.680  G  NULL    28054.      981.88      16.380   0.038
OBS: 50575.680  H  NULL    35843.      462.17      16.114   0.014
OBS: 50575.680  I  NULL    91033.      670.76      15.102   0.008
OBS: 50575.680  J  NULL   0.10462E+06  1156.3      14.951   0.012
OBS: 50575.680  K  NULL   0.10433E+06  1249.2      14.954   0.013
OBS: 50578.660  H  NULL    26816.      493.98      16.429   0.020
OBS: 50578.660  I  NULL    78777.      798.12      15.259   0.011
OBS: 50578.660  J  NULL    97544.      1707.0      15.027   0.019
OBS: 50578.660  K  NULL   0.10884E+06  1403.5      14.908   0.014
OBS: 50582.781  G  NULL    13652.      1119.1      17.162   0.089
OBS: 50582.781  H  NULL    18638.      377.66      16.824   0.022
OBS: 50582.781  I  NULL    64684.      774.50      15.473   0.013
OBS: 50582.781  J  NULL    93929.      1470.7      15.068   0.017
OBS: 50582.781  K  NULL   0.11450E+06  1898.2      14.853   0.018
OBS: 50600.719  G  NULL    6498.3      269.33      17.968   0.045
OBS: 50600.719  H  NULL    9332.5      146.12      17.575   0.017
OBS: 50600.719  I  NULL    26990.      273.44      16.422   0.011
OBS: 50600.719  J  NULL    38726.      535.02      16.030   0.015
OBS: 50600.719  K  NULL    46387.      640.87      15.834   0.015
OBS: 50609.660  G  NULL    6042.3      300.52      18.047   0.054
OBS: 50609.660  H  NULL    8480.1      164.02      17.679   0.021
OBS: 50609.660  I  NULL    22162.      224.53      16.636   0.011
OBS: 50609.660  J  NULL    28708.      423.05      16.355   0.016
OBS: 50609.660  K  NULL    32004.      471.62      16.237   0.016
END: 
