SURVEY:  PS1_LOWZ_COMBINED(CFA2)
SNID: 1998bp 
IAUC: 1998bp
RA:   268.711420 deg
DECL:    18.330690 deg 
RA_HOST:   268.711500
DEC_HOST:    18.326920
MWEBV: 0.076 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.010435 +- 4.4e-05 
REDSHIFT_CMB: 0.0101654 +- 4.4e-05 
VPEC: -129.1152 +- 250.0
HOSTGAL_LOGMASS: 9.33 +- 4.30
PRIVATE(COSMO): 1
SEARCH_PEAKMJD:  50936.398
FILTERS:    abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVRI -> GHIJK
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  75
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
OBS: 50934.879  G  NULL    54702.      1864.1      15.655   0.037
OBS: 50934.879  H  NULL    55412.      714.50      15.641   0.014
OBS: 50934.879  I  NULL    66742.      491.77      15.439   0.008
OBS: 50934.879  J  NULL    86139.      872.71      15.162   0.011
OBS: 50934.879  K  NULL    80910.      1043.3      15.230   0.014
OBS: 50937.898  G  NULL    47819.      1761.7      15.801   0.040
OBS: 50937.898  H  NULL    53852.      843.19      15.672   0.017
OBS: 50937.898  I  NULL    74955.      690.36      15.313   0.010
OBS: 50937.898  J  NULL    93756.      1295.3      15.070   0.015
OBS: 50937.898  K  NULL    88389.      1302.6      15.134   0.016
OBS: 50938.949  G  NULL    42737.      1456.4      15.923   0.037
OBS: 50938.949  H  NULL    50629.      652.84      15.739   0.014
OBS: 50938.949  I  NULL    75998.      559.97      15.298   0.008
OBS: 50938.949  J  NULL    95148.      1051.6      15.054   0.012
OBS: 50938.949  K  NULL    88308.      1057.4      15.135   0.013
OBS: 50939.930  H  NULL    45751.      1222.0      15.849   0.029
OBS: 50939.930  I  NULL    75370.      1319.0      15.307   0.019
OBS: 50939.930  J  NULL    95324.      2282.7      15.052   0.026
OBS: 50939.930  K  NULL    86298.      1987.1      15.160   0.025
OBS: 50949.930  G  NULL    6785.8      331.25      17.921   0.053
OBS: 50949.930  H  NULL    10804.      258.73      17.416   0.026
OBS: 50949.930  I  NULL    37085.      375.72      16.077   0.011
OBS: 50949.930  J  NULL    57174.      789.89      15.607   0.015
OBS: 50949.930  K  NULL    76208.      1333.6      15.295   0.019
OBS: 50951.871  G  NULL    5326.0      338.47      18.184   0.069
OBS: 50951.871  H  NULL    8822.7      308.79      17.636   0.038
OBS: 50951.871  I  NULL    31160.      373.10      16.266   0.013
OBS: 50951.871  J  NULL    50073.      968.49      15.751   0.021
OBS: 50951.871  K  NULL    68992.      1588.6      15.403   0.025
OBS: 50953.852  G  NULL    5011.9      226.19      18.250   0.049
OBS: 50953.852  H  NULL    7027.5      187.70      17.883   0.029
OBS: 50953.852  I  NULL    27139.      299.96      16.416   0.012
OBS: 50953.852  J  NULL    44875.      785.29      15.870   0.019
OBS: 50953.852  K  NULL    64150.      1358.9      15.482   0.023
