SURVEY:  SNLS
SNID: 05D2nn 
IAUC: UNKNOWN
PHOTOMETRY_VERSION: JLA2014_SNLS 
RA:   149.707296 deg
DECL:     2.710264 deg
MWEBV: 0.0204 MW E(B-V)
REDSHIFT_HELIO: 0.87 +- 0.01 
REDSHIFT_CMB: 0.8721618 +- 0.01 
VPEC: 7.785259 +- 250.0
HOSTGAL_LOGMASS: 6.0 +- 5.000000
SEARCH_PEAKMJD: 53713.272
FILTERS: griz
# ============================================
# TERSE LIGHT CURVE OUTPUT:
#
NOBS: 77
NVAR: 9
VARLIST: MJD FLT FIELD FLUXCAL FLUXCALERR   SNR     MAG     MAGERR       Zpt
OBS: 53886.260  r  D2  02.398    2.333     01.028  26.551   02.333     26.519
OBS: 54061.590  r  D2  02.572    2.172     01.184  26.474   01.344     26.519
OBS: 54066.580  r  D2  00.606    1.913     00.317  28.044   -9.000     26.519
OBS: 54082.570  r  D2  -0.498    2.739     -9.000  666.000   -9.000     26.519
OBS: 54085.620  r  D2  00.007    2.378     00.003  32.927   -9.000     26.519
OBS: 53699.630  z  D2  19.347    2.923     06.619  24.283   00.165     25.375
OBS: 53700.590  z  D2  12.351    5.805     02.128  24.771   00.554     25.375
OBS: 53705.640  z  D2  25.339    3.690     06.866  23.991   00.159     25.375
OBS: 53728.630  z  D2  23.270    3.712     06.268  24.083   00.175     25.375
OBS: 53735.560  z  D2  15.478    3.690     04.194  24.526   00.264     25.375
OBS: 53742.540  z  D2  08.807    4.222     02.086  25.138   00.567     25.375
OBS: 53799.340  z  D2  00.148    4.393     00.034  29.571   -9.000     25.375
OBS: 53848.370  z  D2  -3.582    5.012     -9.000  666.000   -9.000     25.375
OBS: 53856.360  z  D2  -5.317    8.776     -9.000  666.000   -9.000     25.375
OBS: 53858.330  z  D2  01.332    6.055     00.220  27.189   -9.000     25.375
OBS: 54082.600  z  D2  -1.734    3.949     -9.000  666.000   -9.000     25.375

